profile_id,layer_index,base_idx,top_idx,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,base_pressure_hpa,top_pressure_hpa,base_temperature_c,top_temperature_c,depth_m,delta_t_c,mean_gradient_c_100m,position_type,embedded_gap_count,embedded_gap_depth_total_m,method
31004_20000214_1200_12,1,4,5,1731.0,2627.1,1051.0,1947.1,826.0,740.0,-27.49999999999997,-24.299999999999983,896.0999999999999,3.1999999999999886,0.3571030018971085,HE,0,0.0,gap_v3
31004_20000214_1200_12,2,8,9,5200.7,5235.4,4520.7,4555.4,500.0,530.0,-34.099999999999966,-32.49999999999997,34.69999999999982,1.5999999999999943,4.610951008645541,HE,0,0.0,gap_v3
31004_20000210_1200_12,0,0,2,680.0,817.0,0.0,137.0,930.0,915.0,-26.69999999999999,-22.49999999999997,137.0,4.200000000000017,3.0656934306569465,G,0,0.0,gap_v3
31004_20000210_1200_12,1,4,5,1729.3,1952.7,1049.3,1272.7,820.0,798.0,-27.299999999999983,-26.899999999999977,223.4000000000001,0.4000000000000057,0.17905102954342234,HE,0,0.0,gap_v3
31004_20000210_1200_12,2,6,7,2414.9,2632.3,1734.9,1952.3000000000002,754.0,734.0,-27.899999999999977,-26.899999999999977,217.4000000000001,1.0,0.4599816007359704,HE,0,0.0,gap_v3
31004_20000213_1200_12,0,3,5,1379.4,2191.7,699.4000000000001,1511.6999999999998,850.0,780.0,-27.09999999999997,-24.69999999999999,812.2999999999997,2.399999999999981,0.2954573433460521,HE,0,0.0,gap_v3
31004_20000217_1200_12,0,0,1,680.0,799.6,0.0,119.60000000000002,940.0,925.0,-25.09999999999997,-21.899999999999977,119.60000000000002,3.199999999999992,2.6755852842809293,G,0,0.0,gap_v3
31004_20000217_1200_12,1,5,6,1501.5,1948.5,821.5,1268.5,852.0,807.0,-22.299999999999983,-21.299999999999983,447.0,1.0,0.22371364653243847,HE,0,0.0,gap_v3
31004_20000215_1200_12,0,0,2,680.0,815.6,0.0,135.60000000000002,939.0,924.0,-26.299999999999983,-23.299999999999983,135.60000000000002,3.0,2.212389380530973,G,0,0.0,gap_v3
31004_20000215_1200_12,1,3,4,1399.4,1738.6,719.4000000000001,1058.6,850.0,827.0,-26.899999999999977,-25.49999999999997,339.1999999999998,1.4000000000000057,0.41273584905660565,HE,0,0.0,gap_v3
31004_20000215_1200_12,2,5,6,2186.5,2407.5,1506.5,1727.5,783.0,762.0,-25.899999999999977,-25.09999999999997,221.0,0.8000000000000078,0.3619909502262479,HE,0,0.0,gap_v3
31004_20000215_1200_12,3,7,8,2633.4,2809.3,1953.4,2129.3,741.0,700.0,-25.49999999999997,-24.899999999999977,175.9000000000001,0.5999999999999943,0.3411028993746413,HE,0,0.0,gap_v3
31004_20000216_1200_12,0,0,1,680.0,824.3,0.0,144.29999999999995,942.0,926.0,-26.49999999999997,-23.09999999999997,144.29999999999995,3.400000000000002,2.3562023562023584,G,0,0.0,gap_v3
31004_20000216_1200_12,1,4,5,3276.2,3498.6,2596.2,2818.6,686.0,667.0,-25.09999999999997,-24.69999999999999,222.4000000000001,0.3999999999999808,0.17985611510790497,HE,0,0.0,gap_v3
31004_20000216_1200_12,2,6,7,5250.8,5448.5,4570.8,4768.5,500.0,518.0,-38.099999999999966,-36.099999999999966,197.69999999999982,2.0,1.0116337885685391,HE,0,0.0,gap_v3
31004_20000220_1200_12,0,4,5,1734.6,2184.7,1054.6,1504.6999999999998,823.0,779.0,-27.49999999999997,-24.69999999999999,450.0999999999999,2.799999999999983,0.6220839813374769,HE,0,0.0,gap_v3
31004_20000220_1200_12,1,9,10,2855.3,3070.2,2175.3,2390.2,717.0,698.0,-25.49999999999997,-24.899999999999977,214.89999999999964,0.5999999999999943,0.2791996277338275,HE,0,0.0,gap_v3
31004_20000229_1200_12,0,1,2,680.0,817.6,0.39999999999997726,138.0,926.0,911.0,-19.299999999999983,-14.699999999999989,137.60000000000002,4.599999999999994,3.3430232558139488,G,0,0.0,gap_v3
31004_20000229_1200_12,1,4,5,2749.3,2808.7,2069.7000000000003,2129.1,700.0,715.0,-24.49999999999997,-23.69999999999999,59.399999999999636,0.799999999999983,1.3468013468013262,HE,0,0.0,gap_v3
31004_20000222_1200_12,0,0,2,680.0,825.5,0.0,145.5,934.0,918.0,-25.09999999999997,-24.49999999999997,145.5,0.5999999999999979,0.4123711340206171,G,0,0.0,gap_v3
31004_20000222_1200_12,1,7,8,2739.3,2888.9,2059.3,2208.9,700.0,714.0,-31.49999999999997,-31.09999999999997,149.5999999999999,0.40000000000000213,0.2673796791443866,HE,0,0.0,gap_v3
31004_20000228_1200_12,0,1,3,699.6,1031.3,19.600000000000023,351.29999999999995,925.0,890.0,-15.699999999999989,-14.899999999999975,331.69999999999993,0.8000000000000131,0.24118179077480048,G,0,0.0,gap_v3
31004_20000301_1200_12,0,0,2,680.0,816.5,0.0,136.5,933.0,918.0,-18.09999999999997,-15.099999999999966,136.5,3.0000000000000036,2.1978021978022,G,0,0.0,gap_v3
31004_20000301_1200_12,1,7,8,5170.7,5449.2,4490.7,4769.2,500.0,513.0,-40.89999999999998,-39.69999999999999,278.5,1.1999999999999886,0.4308797127468541,HE,0,0.0,gap_v3
31004_20000223_1200_12,0,7,8,2866.5,3325.0,2186.5,2645.0,716.0,676.0,-31.899999999999977,-30.899999999999977,458.5,1.0,0.21810250817884405,HE,0,0.0,gap_v3
31004_20000221_1200_12,0,0,2,680.0,816.4,0.0,136.39999999999998,934.0,919.0,-24.299999999999983,-23.299999999999983,136.39999999999998,1.0,0.7331378299120236,G,0,0.0,gap_v3
31004_20000221_1200_12,1,4,5,1507.0,1734.6,827.0,1054.6,846.0,823.0,-27.299999999999983,-26.299999999999983,227.5999999999999,1.0,0.4393673110720564,HE,0,0.0,gap_v3
31004_20000221_1200_12,2,6,8,2417.5,2866.5,1737.5,2186.5,757.0,716.0,-29.69999999999999,-27.899999999999977,449.0,1.8000000000000114,0.4008908685968845,HE,0,0.0,gap_v3
31004_20000302_1200_12,0,3,4,2759.3,2782.6,2079.3,2102.6,700.0,715.0,-22.899999999999977,-22.49999999999997,23.299999999999727,0.4000000000000057,1.7167381974249372,HE,0,0.0,gap_v3
31004_20000224_1200_12,0,0,2,680.0,816.5,0.0,136.5,933.0,918.0,-21.09999999999997,-19.09999999999997,136.5,2.0,1.465201465201465,G,0,0.0,gap_v3
31004_20000224_1200_12,1,4,5,2769.3,2846.7,2089.3,2166.7,700.0,717.0,-30.09999999999997,-29.299999999999983,77.39999999999964,0.7999999999999865,1.0335917312661373,HE,0,0.0,gap_v3
31004_20000218_1200_12,0,6,7,2392.2,2809.3,1712.1999999999998,2129.3,761.0,700.0,-25.09999999999997,-23.49999999999997,417.10000000000036,1.5999999999999979,0.3836010549029001,HE,0,0.0,gap_v3
31004_20000227_1200_12,0,0,3,680.0,1279.1,0.0,599.0999999999999,942.0,877.0,-30.299999999999983,-22.09999999999997,599.0999999999999,8.200000000000014,1.3687197462860983,G,1,14.699999999999932,gap_v3
31004_20000226_1200_12,0,0,2,680.0,1429.4,0.0,749.4000000000001,940.0,850.0,-29.09999999999997,-18.69999999999999,749.4000000000001,10.39999999999998,1.387776888177206,G,0,0.0,gap_v3
31004_20000226_1200_12,1,6,7,5170.7,5520.1,4490.7,4840.1,500.0,512.0,-42.29999999999998,-40.89999999999998,349.40000000000055,1.4000000000000057,0.4006868918145402,HE,0,0.0,gap_v3
31004_20000219_1200_12,0,6,7,1954.2,2402.8,1274.2,1722.8000000000002,803.0,760.0,-25.299999999999983,-21.899999999999977,448.60000000000014,3.4000000000000057,0.7579135086937148,HE,0,0.0,gap_v3
31004_20000308_1200_12,0,0,2,680.0,816.2,0.0,136.20000000000005,935.0,920.0,-23.49999999999997,-22.899999999999977,136.20000000000005,0.5999999999999943,0.44052863436122913,G,0,0.0,gap_v3
31004_20000313_1200_12,0,0,2,680.0,806.8,0.0,126.79999999999995,937.0,923.0,-19.09999999999997,-12.899999999999975,126.79999999999995,6.199999999999994,4.889589905362773,G,0,0.0,gap_v3
31004_20000305_1200_12,0,7,8,5110.6,5329.6,4430.6,4649.6,500.0,524.0,-46.29999999999998,-44.69999999999999,219.0,1.5999999999999943,0.7305936073059335,HE,0,0.0,gap_v3
31004_20000311_1200_12,0,0,2,680.0,816.2,0.0,136.20000000000005,935.0,920.0,-23.09999999999997,-17.899999999999977,136.20000000000005,5.199999999999992,3.817914831130683,G,0,0.0,gap_v3
31004_20000311_1200_12,1,4,5,1713.4,2162.1,1033.4,1482.1,826.0,782.0,-22.299999999999983,-21.09999999999997,448.6999999999998,1.2000000000000135,0.2674392689993345,HE,0,0.0,gap_v3
31004_20000311_1200_12,2,8,9,5210.7,5421.5,4530.7,4741.5,500.0,516.0,-37.29999999999998,-36.099999999999966,210.80000000000018,1.200000000000017,0.5692599620493435,HE,0,0.0,gap_v3
31004_20000303_1200_12,0,0,1,680.0,808.6,0.0,128.60000000000002,924.0,910.0,-14.5,-12.5,128.60000000000002,2.0,1.5552099533437012,G,0,0.0,gap_v3
31004_20000303_1200_12,1,3,4,2749.3,2791.3,2069.3,2111.3,700.0,715.0,-25.09999999999997,-24.09999999999997,42.0,1.0,2.380952380952381,HE,0,0.0,gap_v3
31004_20000306_1200_12,0,0,2,680.0,815.9,0.0,135.89999999999998,937.0,922.0,-26.49999999999997,-23.299999999999983,135.89999999999998,3.1999999999999886,2.354672553348042,G,0,0.0,gap_v3
31004_20000306_1200_12,1,5,6,2769.3,2881.0,2089.3,2201.0,700.0,717.0,-32.49999999999997,-31.299999999999983,111.69999999999982,1.1999999999999886,1.074306177260511,HE,0,0.0,gap_v3
31004_20000312_1200_12,0,0,2,680.0,815.6,0.0,135.60000000000002,939.0,924.0,-21.09999999999997,-15.899999999999975,135.60000000000002,5.199999999999994,3.8348082595870157,G,0,0.0,gap_v3
31004_20000312_1200_12,1,4,5,1708.8,1929.6,1028.8,1249.6,830.0,808.0,-20.49999999999997,-19.09999999999997,220.79999999999995,1.4000000000000021,0.6340579710144939,HE,0,0.0,gap_v3
31004_20000312_1200_12,2,6,7,2144.9,2365.0,1464.9,1685.0,787.0,766.0,-19.09999999999997,-18.299999999999983,220.0999999999999,0.7999999999999865,0.36347114947750425,HE,0,0.0,gap_v3
31004_20000310_1200_12,0,4,5,1945.4,2163.6,1265.4,1483.6,797.0,776.0,-24.69999999999999,-24.299999999999983,218.19999999999982,0.4000000000000057,0.18331805682860036,HE,0,0.0,gap_v3
31004_20000310_1200_12,1,10,11,5140.7,5234.1,4460.7,4554.1,500.0,525.0,-37.099999999999966,-34.69999999999999,93.40000000000055,2.3999999999999773,2.5695931477515668,HE,0,0.0,gap_v3
31004_20000309_1200_12,0,0,2,680.0,817.1,0.0,137.10000000000002,929.0,914.0,-18.299999999999983,-17.899999999999977,137.10000000000002,0.4000000000000057,0.29175784099198077,G,0,0.0,gap_v3
31004_20000309_1200_12,1,6,7,2749.3,2834.6,2069.3,2154.6,700.0,715.0,-26.49999999999997,-26.09999999999997,85.29999999999973,0.40000000000000213,0.4689331770222783,HE,0,0.0,gap_v3
31004_20000314_1200_12,0,0,2,680.0,816.2,0.0,136.20000000000005,935.0,920.0,-17.299999999999983,-12.299999999999956,136.20000000000005,5.000000000000027,3.6710719530102973,G,0,0.0,gap_v3
31004_20000314_1200_12,1,4,5,1914.9,2351.6,1234.9,1671.6,806.0,764.0,-19.899999999999977,-18.899999999999977,436.6999999999998,1.0,0.2289901534234029,HE,0,0.0,gap_v3
31004_20000316_1200_12,0,0,2,680.0,817.3,0.0,137.29999999999995,928.0,913.0,-15.099999999999966,-11.299999999999956,137.29999999999995,3.8000000000000096,2.7676620538965846,G,0,0.0,gap_v3
31004_20000319_1200_12,0,0,2,680.0,816.2,0.0,136.20000000000005,935.0,920.0,-17.099999999999966,-14.299999999999956,136.20000000000005,2.8000000000000096,2.0558002936857624,G,0,0.0,gap_v3
31004_20000318_1200_12,0,0,2,680.0,807.0,0.0,127.0,936.0,922.0,-18.49999999999997,-14.5,127.0,3.9999999999999716,3.149606299212576,G,0,0.0,gap_v3
31004_20000318_1200_12,1,7,8,5210.7,5429.5,4530.7,4749.5,500.0,516.0,-38.89999999999998,-37.29999999999998,218.80000000000018,1.5999999999999943,0.7312614259597774,HE,0,0.0,gap_v3
31004_20000317_1200_12,0,0,2,680.0,816.5,0.0,136.5,933.0,918.0,-16.69999999999999,-13.5,136.5,3.1999999999999886,2.344322344322336,G,0,0.0,gap_v3
31004_20000317_1200_12,1,7,8,5220.7,5405.3,4540.7,4725.3,500.0,516.0,-38.099999999999966,-36.49999999999997,184.60000000000036,1.5999999999999943,0.8667388949079042,HE,0,0.0,gap_v3
31004_20000320_1200_12,0,0,2,680.0,815.9,0.0,135.89999999999998,937.0,922.0,-17.299999999999983,-14.699999999999989,135.89999999999998,2.5999999999999943,1.9131714495952867,G,0,0.0,gap_v3
31004_20000320_1200_12,1,7,8,5200.7,5466.8,4520.7,4786.8,500.0,514.0,-39.89999999999998,-38.29999999999998,266.10000000000036,1.5999999999999943,0.6012777151446795,HE,0,0.0,gap_v3
31004_20000321_1200_12,0,0,2,680.0,815.9,0.0,135.89999999999998,937.0,922.0,-16.5,-14.5,135.89999999999998,2.0,1.4716703458425315,G,0,0.0,gap_v3
31004_20000414_1200_12,0,0,2,680.0,807.1,0.0,127.10000000000002,935.0,921.0,-2.5,0.0,127.10000000000002,2.5,1.9669551534225016,G,0,0.0,gap_v3
31004_20000420_1200_12,0,0,2,680.0,798.9,0.0,118.89999999999998,928.0,915.0,2.200000000000045,3.200000000000045,118.89999999999998,1.0,0.8410428931875528,G,0,0.0,gap_v3
31004_20000419_1200_12,0,0,2,680.0,808.1,0.0,128.10000000000002,928.0,914.0,0.0,1.2000000000000457,128.10000000000002,1.2000000000000457,0.9367681498829395,G,0,0.0,gap_v3
31004_20000421_1200_12,0,4,5,1657.0,1868.2,977.0,1188.2,829.0,808.0,-7.899999999999977,-6.899999999999977,211.20000000000005,1.0,0.4734848484848484,HE,0,0.0,gap_v3
31004_20000421_1200_12,1,7,8,3133.5,3343.3,2453.5,2663.3,691.0,673.0,-15.5,-15.099999999999966,209.80000000000018,0.4000000000000341,0.19065776930411524,HE,0,0.0,gap_v3
31004_20000421_1200_12,2,10,11,5390.9,5426.5,4710.9,4746.5,500.0,514.0,-29.899999999999977,-27.69999999999999,35.600000000000364,2.1999999999999886,6.179775280898781,HE,0,0.0,gap_v3
31004_20000423_1200_12,0,5,6,2048.7,2258.6,1368.6999999999998,1578.6,787.0,767.0,-6.099999999999966,-5.699999999999989,209.9000000000001,0.39999999999997726,0.19056693663648266,HE,0,0.0,gap_v3
31004_20000429_1200_12,0,4,5,2289.3,2704.2,1609.3000000000002,2024.1999999999998,760.0,722.0,-9.099999999999966,-7.299999999999954,414.89999999999964,1.8000000000000123,0.43383947939262807,HE,0,0.0,gap_v3
31004_20000427_1200_12,0,1,2,808.9,1014.7,128.89999999999998,334.70000000000005,908.0,886.0,2.200000000000045,3.6000000000000227,205.80000000000007,1.3999999999999777,0.6802721088435264,E,0,0.0,gap_v3
31004_20000427_1200_12,1,4,5,1429.3,1628.0,749.3,948.0,843.0,823.0,3.0,3.8000000000000114,198.70000000000005,0.8000000000000114,0.40261701056870214,HE,0,0.0,gap_v3
31004_20000424_1200_12,0,0,2,680.0,798.7,0.0,118.70000000000005,929.0,916.0,6.0,7.600000000000023,118.70000000000005,1.6000000000000227,1.3479359730412992,G,0,0.0,gap_v3
31004_20000428_1200_12,0,3,4,1858.6,2266.0,1178.6,1586.0,802.0,763.0,-4.699999999999989,-2.6999999999999886,407.4000000000001,2.0,0.49091801669121243,HE,0,0.0,gap_v3
31004_20000502_1200_12,0,6,7,4419.8,4838.9,3739.8,4158.9,584.0,553.0,-23.09999999999997,-21.09999999999997,419.09999999999945,2.0,0.4772130756382731,HE,0,0.0,gap_v3
31004_20000501_1200_12,0,0,2,680.0,1004.9,0.0,324.9,923.0,888.0,12.0,13.400000000000034,324.9,1.400000000000034,0.43090181594337773,G,0,0.0,gap_v3
31004_20000506_1200_12,0,4,5,2468.5,2677.2,1788.5,1997.1999999999998,745.0,726.0,-8.899999999999977,-7.099999999999966,208.69999999999982,1.8000000000000114,0.8624820316243473,HE,0,0.0,gap_v3
31004_20000506_1200_12,1,6,8,2878.9,3295.3,2198.9,2615.3,708.0,672.0,-8.099999999999966,-6.2999999999999545,416.4000000000001,1.8000000000000114,0.4322766570605214,HE,0,0.0,gap_v3
31004_20000514_1200_12,0,4,5,2254.6,2467.0,1574.6,1787.0,774.0,754.0,-6.899999999999977,-4.899999999999977,212.4000000000001,2.0,0.9416195856873819,HE,0,0.0,gap_v3
31004_20000515_1200_12,0,5,6,2999.4,3280.3,2319.4,2600.3,700.0,682.0,-10.899999999999975,-10.099999999999966,280.9000000000001,0.8000000000000096,0.28479886080456013,HE,0,0.0,gap_v3
31004_20000513_1200_12,0,6,7,3064.5,3272.9,2384.5,2592.9,697.0,679.0,-10.699999999999989,-9.5,208.4000000000001,1.1999999999999886,0.575815738963526,HE,0,0.0,gap_v3
31004_20000517_1200_12,0,7,8,5360.9,5494.7,4680.9,4814.7,500.0,511.0,-32.89999999999998,-29.899999999999977,133.80000000000018,3.0,2.24215246636771,HE,0,0.0,gap_v3
31004_20000521_1200_12,0,1,2,799.2,1004.2,119.20000000000005,324.20000000000005,912.0,890.0,10.0,10.600000000000025,205.0,0.6000000000000245,0.29268292682928027,E,0,0.0,gap_v3
31004_20000601_1200_12,0,5,6,2815.7,3009.4,2135.7,2329.4,719.0,700.0,-3.5,-3.099999999999966,193.70000000000027,0.4000000000000341,0.206504904491499,HE,0,0.0,gap_v3
31004_20000603_1200_12,0,0,1,680.0,799.2,0.0,119.20000000000005,925.0,912.0,14.800000000000011,15.600000000000025,119.20000000000005,0.8000000000000131,0.6711409395973261,G,0,0.0,gap_v3
31004_20000604_1200_12,0,0,2,680.0,798.6,0.0,118.60000000000002,930.0,917.0,11.600000000000025,12.0,118.60000000000002,0.3999999999999755,0.33726812816186796,G,0,0.0,gap_v3
31004_20000612_1200_12,0,5,7,2824.3,3223.1,2144.3,2543.1,719.0,684.0,-4.099999999999966,-2.5,398.7999999999997,1.599999999999966,0.40120361083248923,HE,0,0.0,gap_v3
31004_20000606_1200_12,0,6,7,3197.5,3397.2,2517.5,2717.2,684.0,667.0,-3.5,-3.099999999999966,199.69999999999982,0.4000000000000341,0.20030045067603128,HE,0,0.0,gap_v3
31004_20000607_1200_12,0,6,7,4171.7,4566.4,3491.7,3886.3999999999996,603.0,573.0,-10.099999999999966,-8.699999999999989,394.6999999999998,1.3999999999999773,0.35469977197871244,HE,0,0.0,gap_v3
31004_20000609_1200_12,0,1,2,689.6,799.1,9.600000000000023,119.10000000000002,925.0,913.0,21.80000000000001,22.80000000000001,109.5,1.0,0.91324200913242,G,0,0.0,gap_v3
31004_20000608_1200_12,0,1,2,699.6,798.9,19.600000000000023,118.89999999999998,925.0,915.0,21.400000000000038,21.80000000000001,99.29999999999995,0.3999999999999737,0.4028197381671439,G,0,0.0,gap_v3
31004_20000616_1200_12,0,6,7,4162.1,4356.1,3482.1000000000004,3676.1000000000004,607.0,592.0,-7.299999999999954,-6.899999999999977,194.0,0.3999999999999764,0.2061855670102971,HE,0,0.0,gap_v3
31004_20000622_1200_12,0,5,6,2249.5,2658.3,1569.5,1978.3000000000002,772.0,734.0,-4.699999999999989,-3.099999999999966,408.8000000000002,1.6000000000000227,0.39138943248532826,HE,0,0.0,gap_v3
31004_20000622_1200_12,1,9,10,4487.7,4893.8,3807.7,4213.8,582.0,552.0,-15.099999999999966,-13.5,406.10000000000036,1.599999999999966,0.3939916276779031,HE,0,0.0,gap_v3
31004_20000623_1200_12,0,5,6,2612.6,2812.2,1932.6,2132.2,735.0,717.0,-1.099999999999966,-0.6999999999999886,199.5999999999999,0.39999999999997726,0.20040080160319512,HE,0,0.0,gap_v3
31004_20000620_1200_12,0,7,8,4142.0,4536.3,3462.0,3856.3,604.0,574.0,-6.099999999999966,-5.5,394.3000000000002,0.5999999999999659,0.1521683996956545,HE,0,0.0,gap_v3
31004_20000624_1200_12,0,6,7,3177.9,3378.3,2497.9,2698.3,682.0,665.0,-1.5,0.0,200.4000000000001,1.5,0.7485029940119757,HE,0,0.0,gap_v3
31004_20000626_1200_12,0,3,5,1003.5,1602.7,323.5,922.7,892.0,830.0,7.400000000000034,8.200000000000045,599.2,0.8000000000000114,0.13351134846462137,HE,0,0.0,gap_v3
31004_20000702_1200_12,0,6,7,3165.7,3365.0,2485.7,2685.0,686.0,669.0,-1.8999999999999773,0.4000000000000341,199.30000000000018,2.3000000000000114,1.1540391369794327,HE,0,0.0,gap_v3
31004_20000710_1200_12,0,3,4,1339.4,1801.2,659.4000000000001,1121.2,850.0,805.0,8.800000000000011,11.400000000000034,461.79999999999995,2.6000000000000227,0.563014291901261,HE,0,0.0,gap_v3
31004_20000713_1200_12,0,1,2,799.2,994.8,119.20000000000005,314.79999999999995,912.0,891.0,12.400000000000034,18.0,195.5999999999999,5.599999999999966,2.8629856850715587,E,0,0.0,gap_v3
31004_20000713_1200_12,1,5,6,2392.8,2979.4,1712.8000000000002,2299.4,752.0,700.0,3.0,4.600000000000023,586.5999999999999,1.6000000000000227,0.2727582679850022,HE,0,0.0,gap_v3
31004_20000716_1200_12,0,2,3,789.4,983.7,109.39999999999998,303.70000000000005,918.0,897.0,20.200000000000045,20.600000000000023,194.30000000000007,0.39999999999997726,0.2058672156458966,E,0,0.0,gap_v3
31004_20000720_1200_12,0,0,1,680.0,799.8,0.0,119.79999999999995,921.0,908.0,23.80000000000001,24.80000000000001,119.79999999999995,1.0,0.8347245409015028,G,0,0.0,gap_v3
31004_20000718_1200_12,0,1,2,689.6,789.9,9.600000000000023,109.89999999999998,925.0,914.0,23.0,23.600000000000023,100.29999999999995,0.6000000000000227,0.5982053838484775,G,0,0.0,gap_v3
31004_20000728_1200_12,0,0,3,680.0,993.8,0.0,313.79999999999995,928.0,894.0,16.80000000000001,18.80000000000001,313.79999999999995,2.0,0.6373486297004463,G,0,0.0,gap_v3
31004_20000717_1200_12,0,5,7,2927.6,3122.3,2247.6,2442.3,706.0,689.0,5.600000000000023,6.2000000000000455,194.70000000000027,0.6000000000000227,0.30816640986133637,HE,0,0.0,gap_v3
31004_20000723_1200_12,0,5,7,2831.2,3024.4,2151.2,2344.4,713.0,696.0,-3.5,-1.5,193.20000000000027,2.0,1.035196687370599,HE,0,0.0,gap_v3
31004_20000722_1200_12,0,3,4,1796.1,2189.9,1116.1,1509.9,809.0,771.0,7.0,9.600000000000025,393.8000000000002,2.6000000000000245,0.6602336211274817,HE,0,0.0,gap_v3
31004_20000724_1200_12,0,5,6,2812.2,2999.4,2132.2,2319.4,717.0,700.0,-2.099999999999966,0.0,187.20000000000027,2.099999999999966,1.121794871794852,HE,0,0.0,gap_v3
31004_20000802_1200_12,0,2,3,798.2,992.1,118.20000000000005,312.1,920.0,899.0,17.0,19.400000000000038,193.89999999999998,2.4000000000000377,1.237751418256853,E,0,0.0,gap_v3
31004_20000807_1200_12,0,0,2,680.0,798.3,0.0,118.29999999999995,932.0,919.0,21.400000000000038,21.80000000000001,118.29999999999995,0.3999999999999737,0.33812341504646987,G,0,0.0,gap_v3
31004_20000807_1200_12,1,7,8,4693.9,4885.6,4013.8999999999996,4205.6,566.0,552.0,-5.099999999999966,-4.699999999999989,191.70000000000073,0.39999999999997726,0.2086593635889284,HE,0,0.0,gap_v3
31004_20000805_1200_12,0,4,6,2774.8,3170.6,2094.8,2490.6,725.0,690.0,1.2000000000000457,2.6000000000000227,395.7999999999997,1.399999999999977,0.3537139969681602,HE,0,0.0,gap_v3
31004_20000811_1200_12,0,5,6,2186.4,2970.6,1506.4,2290.6,778.0,706.0,7.800000000000011,9.0,784.1999999999998,1.1999999999999886,0.1530221882172901,HE,0,0.0,gap_v3
31004_20000812_1200_12,0,5,6,1787.2,1990.9,1107.2,1310.9,816.0,796.0,10.800000000000011,11.200000000000044,203.70000000000005,0.40000000000003233,0.19636720667650084,HE,0,0.0,gap_v3
31004_20000813_1200_12,0,4,5,1439.3,1789.8,759.3,1109.8,850.0,814.0,10.400000000000034,11.200000000000044,350.5,0.8000000000000096,0.22824536376605126,HE,0,0.0,gap_v3
31004_20000815_1200_12,0,4,7,1827.9,2427.2,1147.9,1747.1999999999998,805.0,748.0,1.8000000000000114,6.800000000000011,599.2999999999997,5.0,0.8343066911396633,HE,0,0.0,gap_v3
31004_20000819_1200_12,0,0,2,680.0,797.8,0.0,117.79999999999995,936.0,923.0,9.0,11.0,117.79999999999995,2.0,1.6977928692699498,G,0,0.0,gap_v3
31004_20000819_1200_12,1,5,6,2223.1,2640.3,1543.1,1960.3000000000002,777.0,738.0,-2.5,-1.2999999999999543,417.2000000000003,1.2000000000000457,0.2876318312560031,HE,0,0.0,gap_v3
31004_20000818_1200_12,0,0,1,680.0,797.8,0.0,117.79999999999995,936.0,923.0,12.400000000000034,12.800000000000011,117.79999999999995,0.39999999999997726,0.33955857385397065,G,0,0.0,gap_v3
31004_20000818_1200_12,1,3,4,3007.6,3213.8,2327.6,2533.8,705.0,687.0,-3.099999999999966,-2.5,206.20000000000027,0.5999999999999659,0.29097963142578326,HE,0,0.0,gap_v3
31004_20000820_1200_12,0,2,3,807.4,1208.6,127.39999999999998,528.5999999999999,919.0,876.0,-9.299999999999956,6.600000000000023,401.19999999999993,15.899999999999979,3.9631106679960078,E,0,0.0,gap_v3
31004_20000814_1200_12,0,0,2,680.0,996.5,0.0,316.5,920.0,886.0,17.0,19.200000000000045,316.5,2.2000000000000455,0.695102685624027,G,0,0.0,gap_v3
31004_20000821_1200_12,0,3,5,2635.7,3047.3,1955.6999999999998,2367.3,740.0,703.0,-4.2999999999999545,-2.8999999999999773,411.60000000000036,1.3999999999999773,0.34013605442176287,HE,0,0.0,gap_v3
31004_20000817_1200_12,0,0,2,680.0,797.8,0.0,117.79999999999995,936.0,923.0,8.800000000000011,11.200000000000044,117.79999999999995,2.4000000000000323,2.037351443123967,G,0,0.0,gap_v3
