profile_id,n_inversion_layers,has_G,has_E,has_HE,lowest_layer_index,strongest_layer_index,lowest_base_agl_m,lowest_top_agl_m,lowest_delta_t_c,strongest_delta_t_c,strongest_depth_m,pattern
31004_20250918_0000_00,1,False,False,True,0,0,1947.1,2223.4,0.8000000000000114,0.8000000000000114,276.3000000000002,HE
31004_20250919_0000_00,1,False,False,True,0,0,331.4,453.79999999999995,0.39999999999997726,0.39999999999997726,122.39999999999998,HE
31004_20250921_0000_00,1,False,False,True,0,0,4510.7,4625.4,0.4000000000000057,0.4000000000000057,114.69999999999982,HE
31004_20250922_0000_00,1,False,False,True,0,0,820.5999999999999,1176.2,5.000000000000002,5.000000000000002,355.60000000000014,HE
31004_20250920_0000_00,1,False,False,True,0,0,4022.1000000000004,4158.6,0.4000000000000057,0.4000000000000057,136.5,HE
31004_20250923_0000_00,1,False,False,True,0,0,2857.2,2990.4,0.8000000000000114,0.8000000000000114,133.20000000000027,HE
31004_20250924_0000_00,1,False,False,True,0,0,2250.8,2288.3,0.39999999999997726,0.39999999999997726,37.5,HE
31004_20250925_0000_00,2,True,False,True,0,0,0.0,27.200000000000045,1.4000000000000323,1.4000000000000323,27.200000000000045,G+HE
31004_20250926_0000_00,1,False,False,True,0,0,3125.0,3491.7,0.7999999999999563,0.7999999999999563,366.6999999999998,HE
31004_20250929_0000_00,2,False,True,True,0,0,36.700000000000045,937.9000000000001,6.099999999999966,6.099999999999966,901.2,E+HE
31004_20250927_0000_00,0,False,False,False,,,,,,,,NONE
31004_20251001_0000_00,3,False,False,True,0,1,1851.6999999999998,2037.1,1.5999999999999979,2.600000000000019,228.69999999999982,MULTI
31004_20250928_0000_00,3,False,False,True,0,1,2172.7,2200.4,1.0,2.0000000000000284,114.5,MULTI
31004_20251002_0000_00,2,False,True,True,0,0,47.5,322.1,1.8000000000000114,1.8000000000000114,274.6,E+HE
31004_20250930_0000_00,2,False,False,True,0,0,3087.2,3174.4,3.1999999999999886,3.1999999999999886,87.20000000000027,MULTI
31004_20251003_0000_00,4,True,False,True,0,0,0.0,117.79999999999995,4.800000000000011,4.800000000000011,117.79999999999995,MULTI
31004_20251004_0000_00,0,False,False,False,,,,,,,,NONE
31004_20251005_0000_00,1,False,False,True,0,0,3291.9,3392.2,1.1999999999999886,1.1999999999999886,100.29999999999973,HE
31004_20251006_0000_00,2,True,False,True,0,1,0.0,35.89999999999998,0.3999999999999777,1.1999999999999886,178.5999999999999,G+HE
31004_20251018_0000_00,2,False,False,True,0,0,1284.4,1334.8,2.399999999999979,2.399999999999979,50.399999999999864,MULTI
31004_20251010_0000_00,1,False,False,True,0,0,1098.6,1565.1999999999998,2.0,2.0,466.5999999999999,HE
31004_20251020_0000_00,1,False,False,True,0,0,4174.2,4228.8,0.8000000000000114,0.8000000000000114,54.600000000000364,HE
31004_20251016_0000_00,3,False,False,True,0,0,1388.6999999999998,1480.8000000000002,2.1999999999999886,2.1999999999999886,92.10000000000036,MULTI
31004_20251019_0000_00,2,False,False,True,0,1,1371.4,1787.6,0.40000000000003233,0.6000000000000227,341.9000000000001,MULTI
31004_20251015_0000_00,1,False,False,True,0,0,1648.6,1701.0,3.3999999999999773,3.3999999999999773,52.40000000000009,HE
31004_20251014_0000_00,3,False,False,True,0,0,1508.1999999999998,1834.5,1.8000000000000114,1.8000000000000114,326.3000000000002,MULTI
31004_20251013_0000_00,1,False,False,True,0,0,4680.9,4791.0,0.7999999999999865,0.7999999999999865,110.10000000000036,HE
31004_20251008_0000_00,1,False,False,True,0,0,2241.4,2492.5,0.3999999999999808,0.3999999999999808,251.0999999999999,HE
31004_20251012_0000_00,2,False,False,True,0,1,1156.1,1492.6999999999998,0.4000000000000057,1.7999999999999865,79.90000000000009,MULTI
31004_20251017_0000_00,2,False,False,True,0,0,927.4000000000001,1373.8000000000002,3.800000000000013,3.800000000000013,446.4000000000001,MULTI
31004_20251007_0000_00,2,True,False,True,0,0,0.0,393.70000000000005,5.199999999999989,5.199999999999989,393.70000000000005,G+HE
31004_20251009_0000_00,0,False,False,False,,,,,,,,NONE
31004_20251011_0000_00,2,False,False,True,0,0,1249.8,1391.8000000000002,3.5999999999999943,3.5999999999999943,142.00000000000023,MULTI
31004_20251027_0000_00,3,True,True,True,0,1,0.0,53.89999999999998,2.0,2.399999999999981,91.80000000000007,MULTI
31004_20251026_0000_00,0,False,False,False,,,,,,,,NONE
31004_20251024_0000_00,1,True,False,False,0,0,0.0,63.10000000000002,2.3999999999999773,2.3999999999999773,63.10000000000002,G
31004_20251023_0000_00,1,False,False,True,0,0,625.5,933.5999999999999,3.3999999999999773,3.3999999999999773,308.0999999999999,HE
31004_20251101_0000_00,2,False,False,True,0,1,1358.7,1503.0,0.6000000000000192,1.4000000000000057,74.89999999999964,MULTI
31004_20251022_0000_00,1,True,False,False,0,0,0.0,215.5,2.0,2.0,215.5,G
31004_20251025_0000_00,1,True,False,False,0,0,0.0,75.60000000000002,4.199999999999989,4.199999999999989,75.60000000000002,G
31004_20251029_0000_00,1,False,False,True,0,0,295.0,901.8,0.8000000000000114,0.8000000000000114,606.8,HE
31004_20251030_0000_00,2,True,False,True,0,0,0.0,27.600000000000023,1.599999999999966,1.599999999999966,27.600000000000023,G+HE
31004_20251028_0000_00,4,True,True,True,0,0,0.0,27.200000000000045,3.0,3.0,27.200000000000045,MULTI
31004_20251021_0000_00,2,False,False,True,0,1,548.2,836.4000000000001,0.8000000000000096,1.7999999999999865,226.20000000000027,MULTI
31004_20251031_0000_00,1,True,False,False,0,0,0.0,63.799999999999955,1.1999999999999904,1.1999999999999904,63.799999999999955,G
31004_20251103_0000_00,1,False,True,False,0,0,212.79999999999995,297.29999999999995,1.8000000000000114,1.8000000000000114,84.5,E
31004_20251102_0000_00,2,False,False,True,0,0,1442.1,2231.4,3.8000000000000114,3.8000000000000114,789.3000000000002,MULTI
31004_20251104_0000_00,2,False,True,True,0,1,50.60000000000002,54.5,0.5999999999999979,1.200000000000017,186.0999999999999,E+HE
31004_20251105_0000_00,2,False,False,True,0,0,795.0,1061.0,1.8000000000000078,1.8000000000000078,266.0,MULTI
31004_20251111_0000_00,1,True,False,False,0,0,0.0,500.70000000000005,11.799999999999983,11.799999999999983,500.70000000000005,G
31004_20251106_0000_00,2,False,False,True,0,1,1144.8,1700.3000000000002,0.4000000000000057,1.0,47.80000000000018,MULTI
31004_20251107_0000_00,2,True,False,True,0,0,0.0,456.70000000000005,1.4000000000000323,1.4000000000000323,456.70000000000005,G+HE
31004_20251109_0000_00,1,False,False,True,0,0,560.3,852.3,1.4000000000000057,1.4000000000000057,292.0,HE
31004_20251110_0000_00,1,True,False,False,0,0,0.0,542.9000000000001,4.000000000000002,4.000000000000002,542.9000000000001,G
31004_20251113_0000_00,4,True,False,True,0,3,0.0,45.200000000000045,3.600000000000019,3.6000000000000227,18.100000000000364,MULTI
31004_20251115_0000_00,1,True,False,False,0,0,0.0,684.8,11.599999999999998,11.599999999999998,684.8,G
31004_20251108_0000_00,0,False,False,False,,,,,,,,NONE
31004_20251112_0000_00,2,False,False,True,0,0,543.5,639.4000000000001,0.8000000000000096,0.8000000000000096,95.90000000000009,MULTI
31004_20251114_0000_00,1,True,False,False,0,0,0.0,264.4,10.0,10.0,264.4,G
31004_20251117_0000_00,2,False,False,True,0,0,1819.3000000000002,2203.6,2.0,2.0,384.2999999999997,MULTI
31004_20251116_0000_00,3,True,False,True,0,0,0.0,202.5,4.400000000000006,4.400000000000006,202.5,MULTI
31004_20251118_0000_00,2,False,False,True,0,0,1123.7,1246.2,2.9999999999999982,2.9999999999999982,122.5,MULTI
31004_20251119_0000_00,2,False,False,True,0,0,1784.3000000000002,1860.5,2.399999999999981,2.399999999999981,76.19999999999982,MULTI
31004_20251122_0000_00,1,False,False,True,0,0,3215.4,3394.8,1.1999999999999922,1.1999999999999922,179.4000000000001,HE
31004_20251123_0000_00,0,False,False,False,,,,,,,,NONE
31004_20251124_0000_00,0,False,False,False,,,,,,,,NONE
31004_20251120_0000_00,2,False,False,True,0,1,2079.3,2153.8,0.8000000000000078,2.8000000000000114,79.0,MULTI
31004_20251121_0000_00,2,False,False,True,0,0,2040.3000000000002,2130.2,1.8000000000000114,1.8000000000000114,89.89999999999964,MULTI
31004_20251126_0000_00,1,False,False,True,0,0,2107.3,2160.7,1.4000000000000057,1.4000000000000057,53.399999999999636,HE
31004_20251127_0000_00,3,True,False,True,0,0,0.0,519.7,3.1999999999999886,3.1999999999999886,519.7,MULTI
31004_20251125_0000_00,1,False,False,True,0,0,966.9000000000001,1334.9,3.8000000000000114,3.8000000000000114,368.0,HE
31004_20251129_0000_00,3,True,False,True,0,0,0.0,45.60000000000002,3.600000000000019,3.600000000000019,45.60000000000002,MULTI
31004_20251128_0000_00,3,True,False,True,0,0,0.0,156.70000000000005,9.200000000000017,9.200000000000017,156.70000000000005,MULTI
31004_20251130_0000_00,3,False,False,True,0,0,382.70000000000005,736.4000000000001,6.199999999999989,6.199999999999989,353.70000000000005,MULTI
31004_20251201_0000_00,2,False,False,True,0,0,549.3,903.3,8.0,8.0,354.0,MULTI
31004_20251211_0000_00,3,False,False,True,0,1,768.4000000000001,905.5999999999999,0.8000000000000114,2.3999999999999773,269.1999999999998,MULTI
31004_20251207_0000_00,1,False,False,True,0,0,2491.7,2550.1,2.8000000000000114,2.8000000000000114,58.40000000000009,HE
31004_20251215_0000_00,4,True,True,True,0,3,0.0,27.0,2.5999999999999943,4.400000000000006,11.5,MULTI
31004_20251210_0000_00,3,True,False,True,0,2,0.0,116.60000000000002,1.5999999999999943,3.0,504.89999999999986,MULTI
31004_20251206_0000_00,1,True,False,False,0,0,0.0,18.399999999999977,2.0,2.0,18.399999999999977,G
31004_20251214_0000_00,1,True,False,False,0,0,0.0,164.79999999999995,3.1999999999999886,3.1999999999999886,164.79999999999995,G
31004_20251213_0000_00,2,True,False,True,0,0,0.0,182.20000000000005,3.0,3.0,182.20000000000005,G+HE
31004_20251203_0000_00,3,True,False,True,0,0,0.0,1092.2,18.599999999999994,18.599999999999994,1092.2,MULTI
31004_20251212_0000_00,1,False,False,True,0,0,2985.7,3183.2,1.4000000000000057,1.4000000000000057,197.5,HE
31004_20251204_0000_00,3,False,True,True,0,2,230.29999999999995,323.79999999999995,1.0,3.200000000000017,11.099999999999454,MULTI
31004_20251205_0000_00,1,False,False,True,0,0,2895.6,2969.4,3.8000000000000114,3.8000000000000114,73.80000000000018,HE
31004_20251208_0000_00,3,True,False,True,0,1,0.0,9.0,1.1999999999999922,1.5999999999999943,276.29999999999995,MULTI
31004_20251209_0000_00,1,True,False,False,0,0,0.0,945.0999999999999,8.800000000000008,8.800000000000008,945.0999999999999,G
31004_20251202_0000_00,1,False,False,True,0,0,353.70000000000005,1926.6999999999998,15.400000000000006,15.400000000000006,1572.9999999999998,HE
31004_20251216_0000_00,2,True,False,True,0,0,0.0,1595.1,9.400000000000006,9.400000000000006,1595.1,G+HE
31004_20251218_0000_00,1,True,False,False,0,0,0.0,1599.9,6.0,6.0,1599.9,G
31004_20251217_0000_00,2,True,False,True,0,0,0.0,144.70000000000005,6.800000000000011,6.800000000000011,144.70000000000005,G+HE
31004_20251222_0000_00,2,True,False,True,0,0,0.0,10.600000000000023,3.0,3.0,10.600000000000023,G+HE
31004_20251225_0000_00,2,True,False,True,0,0,0.0,44.5,5.200000000000017,5.200000000000017,44.5,G+HE
31004_20251220_0000_00,5,True,False,True,0,0,9.0,81.10000000000002,7.599999999999994,7.599999999999994,72.10000000000002,MULTI
31004_20251221_0000_00,2,True,True,False,0,0,0.0,63.299999999999955,2.600000000000019,2.600000000000019,63.299999999999955,G+E
31004_20251226_0000_00,2,True,False,True,0,0,0.0,81.79999999999995,9.799999999999983,9.799999999999983,81.79999999999995,G+HE
31004_20251219_0000_00,3,True,False,True,0,0,0.0,191.20000000000005,8.599999999999994,8.599999999999994,191.20000000000005,MULTI
31004_20251227_0000_00,2,True,False,True,0,0,0.0,363.0999999999999,5.199999999999989,5.199999999999989,363.0999999999999,G+HE
31004_20251223_0000_00,3,True,False,True,0,1,0.0,200.79999999999995,1.8000000000000078,3.0,580.1000000000001,MULTI
31004_20251228_0000_00,4,False,True,True,0,0,195.20000000000005,480.5999999999999,2.0000000000000036,2.0000000000000036,285.39999999999986,MULTI
31004_20251224_0000_00,2,True,False,True,0,1,0.0,35.799999999999955,2.799999999999983,5.799999999999983,551.1999999999998,G+HE
31004_20251229_0000_00,3,True,False,True,0,1,0.0,52.5,0.3999999999999808,3.4000000000000057,476.2999999999997,MULTI
31004_20251230_0000_00,1,False,False,True,0,0,740.0,2037.4,9.0,9.0,1297.4,HE
31004_20251231_0000_00,2,True,False,True,0,0,0.0,1186.9,13.0,13.0,1186.9,G+HE
31004_20250106_1200_12,3,True,False,True,0,0,0.0,776.4000000000001,5.599999999999994,5.599999999999994,776.4000000000001,MULTI
31004_20250105_1200_12,2,True,False,True,0,0,0.0,180.70000000000005,11.599999999999994,11.599999999999994,180.70000000000005,G+HE
31004_20250103_1200_12,2,True,False,True,0,0,0.0,486.4000000000001,12.199999999999989,12.199999999999989,486.4000000000001,G+HE
31004_20250104_1200_12,4,True,False,True,0,0,0.0,365.29999999999995,16.799999999999983,16.799999999999983,365.29999999999995,MULTI
31004_20250102_1200_12,2,True,False,True,0,0,0.0,65.60000000000002,7.800000000000011,7.800000000000011,65.60000000000002,G+HE
31004_20250108_1200_12,3,True,True,True,0,1,0.0,44.200000000000045,4.400000000000006,6.599999999999994,1658.6999999999998,MULTI
31004_20250101_1200_12,2,True,False,True,0,1,0.0,42.60000000000002,0.4000000000000057,1.8000000000000114,392.89999999999986,G+HE
31004_20250109_1200_12,2,True,False,True,0,0,0.0,1370.6999999999998,14.800000000000013,14.800000000000013,1370.6999999999998,G+HE
31004_20250110_1200_12,2,True,False,True,0,0,0.0,125.5,5.800000000000011,5.800000000000011,125.5,G+HE
31004_20250107_1200_12,3,False,False,True,0,1,416.29999999999995,555.7,2.199999999999992,8.799999999999983,377.3000000000002,MULTI
31004_20250111_1200_12,2,True,False,True,0,0,0.0,721.4000000000001,5.999999999999972,5.999999999999972,721.4000000000001,G+HE
31004_20250112_1200_12,2,False,True,True,0,0,174.39999999999998,248.70000000000005,1.5999999999999943,1.5999999999999943,74.30000000000007,E+HE
31004_20250114_1200_12,3,True,False,True,0,0,0.0,164.20000000000005,6.199999999999989,6.199999999999989,164.20000000000005,MULTI
31004_20250117_1200_12,3,False,False,True,0,0,634.4000000000001,786.9000000000001,0.6000000000000192,0.6000000000000192,152.5,MULTI
31004_20250113_1200_12,2,True,False,True,0,0,0.0,45.200000000000045,2.0,2.0,45.200000000000045,G+HE
31004_20250118_1200_12,1,False,False,True,0,0,2358.8,2521.2,0.6000000000000192,0.6000000000000192,162.39999999999964,HE
31004_20250115_1200_12,1,False,False,True,0,0,3334.3,3737.8,1.0,1.0,403.5,HE
31004_20250123_1200_12,2,True,False,True,0,0,0.0,442.9000000000001,5.399999999999977,5.399999999999977,442.9000000000001,G+HE
31004_20250116_1200_12,2,False,True,True,0,0,194.39999999999998,411.5,0.8000000000000114,0.8000000000000114,217.10000000000002,E+HE
31004_20250120_1200_12,3,True,False,True,0,2,0.0,33.60000000000002,0.39999999999997726,0.8000000000000114,260.40000000000055,MULTI
31004_20250121_1200_12,2,False,False,True,0,1,2154.3,2211.6,0.4000000000000057,2.8000000000000114,128.5,MULTI
31004_20250122_1200_12,2,False,False,True,0,1,265.0,470.70000000000005,1.5999999999999677,1.6000000000000192,117.30000000000018,MULTI
31004_20250119_1200_12,1,True,False,False,0,0,0.0,174.5,1.3999999999999773,1.3999999999999773,174.5,G
31004_20250124_1200_12,2,False,False,True,0,1,2228.3,2277.2,1.0,3.0,365.5999999999999,MULTI
31004_20250125_1200_12,2,True,False,True,0,0,0.0,44.39999999999998,2.5999999999999943,2.5999999999999943,44.39999999999998,G+HE
31004_20250126_1200_12,2,True,False,True,0,1,0.0,97.89999999999998,2.4000000000000057,4.0,639.0,G+HE
31004_20250130_1200_12,1,True,False,False,0,0,0.0,800.4000000000001,13.799999999999983,13.799999999999983,800.4000000000001,G
31004_20250208_1200_12,4,True,True,True,0,2,0.0,17.899999999999977,3.8000000000000114,10.599999999999996,1129.4,MULTI
31004_20250201_1200_12,2,False,False,True,0,0,281.70000000000005,1026.5,10.800000000000011,10.800000000000011,744.8,MULTI
31004_20250131_1200_12,1,False,True,False,0,0,146.60000000000002,1112.3,13.39999999999998,13.39999999999998,965.6999999999999,E
31004_20250203_1200_12,4,False,True,True,0,1,116.70000000000005,148.5,1.8000000000000114,2.0,18.5,MULTI
31004_20250129_1200_12,5,True,True,True,0,1,0.0,53.5,3.5999999999999943,11.0,971.4,MULTI
31004_20250209_1200_12,2,True,False,True,0,0,0.0,962.8,16.59999999999997,16.59999999999997,962.8,G+HE
31004_20250127_1200_12,4,True,False,True,0,0,0.0,334.20000000000005,3.4000000000000057,3.4000000000000057,334.20000000000005,MULTI
31004_20250202_1200_12,1,False,False,True,0,0,824.8,1554.8000000000002,6.199999999999989,6.199999999999989,730.0000000000002,HE
31004_20250205_1200_12,3,True,False,True,0,0,0.0,44.700000000000045,6.800000000000011,6.800000000000011,44.700000000000045,MULTI
31004_20250206_1200_12,1,False,True,False,0,0,243.5,1353.0,12.0,12.0,1109.5,E
31004_20250204_1200_12,1,True,False,False,0,0,0.0,408.79999999999995,3.0,3.0,408.79999999999995,G
31004_20250207_1200_12,3,True,False,True,0,0,0.0,713.0,12.0,12.0,713.0,MULTI
31004_20250128_1200_12,3,True,False,True,0,1,0.0,44.700000000000045,1.1999999999999922,10.0,1051.1,MULTI
31004_20250212_1200_12,2,True,False,True,0,0,0.0,166.70000000000005,7.199999999999989,7.199999999999989,166.70000000000005,G+HE
31004_20250210_1200_12,2,True,False,True,0,0,0.0,276.4,7.399999999999977,7.399999999999977,276.4,G+HE
31004_20250216_1200_12,2,False,False,True,0,0,866.4000000000001,934.5999999999999,2.5999999999999943,2.5999999999999943,68.19999999999982,MULTI
31004_20250214_1200_12,2,True,False,True,0,0,0.0,45.700000000000045,1.7999999999999865,1.7999999999999865,45.700000000000045,G+HE
31004_20250221_1200_12,4,True,False,True,0,0,0.0,222.5,4.0,4.0,222.5,MULTI
31004_20250217_1200_12,2,True,False,True,0,1,0.0,44.5,1.0,3.800000000000008,945.4000000000001,G+HE
31004_20250213_1200_12,3,True,False,True,0,0,0.0,64.5,1.4000000000000057,1.4000000000000057,64.5,MULTI
31004_20250219_1200_12,4,False,False,True,0,1,1004.3,1271.5,1.1999999999999886,2.4000000000000057,228.39999999999964,MULTI
31004_20250211_1200_12,3,True,False,True,0,0,0.0,378.70000000000005,6.199999999999989,6.199999999999989,378.70000000000005,MULTI
31004_20250220_1200_12,4,True,False,True,0,0,0.0,35.5,5.200000000000017,5.200000000000017,35.5,MULTI
31004_20250215_1200_12,3,True,False,True,0,0,0.0,36.200000000000045,2.8000000000000114,2.8000000000000114,36.200000000000045,MULTI
31004_20250222_1200_12,3,True,False,True,0,2,0.0,44.89999999999998,1.1999999999999904,2.4000000000000057,26.100000000000364,MULTI
31004_20250218_1200_12,4,False,False,True,0,3,819.3,1272.9,2.5999999999999943,2.799999999999983,93.89999999999964,MULTI
31004_20250223_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250224_1200_12,1,True,False,False,0,0,0.0,25.600000000000023,2.399999999999981,2.399999999999981,25.600000000000023,G
31004_20250301_1200_12,2,True,False,True,0,0,0.0,44.89999999999998,3.5999999999999943,3.5999999999999943,44.89999999999998,G+HE
31004_20250225_1200_12,2,False,False,True,0,1,3002.7,3682.5,0.4000000000000057,2.799999999999983,25.199999999999818,MULTI
31004_20250226_1200_12,2,False,False,True,0,0,689.9000000000001,779.5,1.8000000000000131,1.8000000000000131,89.59999999999991,MULTI
31004_20250227_1200_12,1,False,False,True,0,0,2570.9,3022.0,0.5999999999999943,0.5999999999999943,451.0999999999999,HE
31004_20250304_1200_12,3,True,False,True,0,0,0.0,44.799999999999955,6.400000000000006,6.400000000000006,44.799999999999955,MULTI
31004_20250307_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250228_1200_12,3,False,False,True,0,2,2002.3000000000002,3027.1,0.5999999999999943,1.8000000000000114,379.5,MULTI
31004_20250306_1200_12,1,True,False,False,0,0,9.0,44.89999999999998,7.0,7.0,35.89999999999998,G
31004_20250302_1200_12,1,True,False,False,0,0,0.0,126.10000000000002,6.199999999999989,6.199999999999989,126.10000000000002,G
31004_20250303_1200_12,2,True,False,True,0,0,0.0,63.10000000000002,5.0,5.0,63.10000000000002,G+HE
31004_20250305_1200_12,2,True,False,True,0,0,0.0,26.799999999999955,1.8000000000000114,1.8000000000000114,26.799999999999955,G+HE
31004_20250309_1200_12,2,True,False,True,0,0,0.0,29.600000000000023,4.3999999999999755,4.3999999999999755,29.600000000000023,G+HE
31004_20250308_1200_12,1,True,False,False,0,0,0.0,256.6,2.7999999999999563,2.7999999999999563,256.6,G
31004_20250310_1200_12,3,True,False,True,0,1,0.0,58.60000000000002,1.0,3.800000000000008,371.6999999999998,MULTI
31004_20250312_1200_12,1,True,False,False,0,0,0.0,144.5,5.199999999999992,5.199999999999992,144.5,G
31004_20250313_1200_12,2,True,False,True,0,0,0.0,188.5,6.199999999999994,6.199999999999994,188.5,G+HE
31004_20250315_1200_12,1,False,False,True,0,0,1810.8000000000002,2093.4,0.6000000000000192,0.6000000000000192,282.5999999999999,HE
31004_20250316_1200_12,1,True,False,False,0,0,0.0,36.0,5.199999999999994,5.199999999999994,36.0,G
31004_20250311_1200_12,3,True,False,True,0,0,0.0,53.89999999999998,5.400000000000006,5.400000000000006,53.89999999999998,MULTI
31004_20250314_1200_12,2,True,False,True,0,0,0.0,26.700000000000045,2.799999999999983,2.799999999999983,26.700000000000045,G+HE
31004_20250317_1200_12,3,False,False,True,0,1,1923.5,2245.4,2.599999999999966,2.6000000000000227,35.90000000000009,MULTI
31004_20250318_1200_12,1,False,False,True,0,0,2370.3,2661.3,2.5999999999999694,2.5999999999999694,291.0,HE
31004_20250322_1200_12,3,True,False,True,0,0,0.0,36.60000000000002,5.399999999999977,5.399999999999977,36.60000000000002,MULTI
31004_20250319_1200_12,1,False,False,True,0,0,4271.9,4357.2,2.599999999999998,2.599999999999998,85.30000000000018,HE
31004_20250323_1200_12,2,True,False,True,0,0,0.0,129.20000000000005,1.6000000000000227,1.6000000000000227,129.20000000000005,G+HE
31004_20250321_1200_12,1,True,False,False,0,0,0.0,54.799999999999955,1.0,1.0,54.799999999999955,G
31004_20250320_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250331_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250324_1200_12,1,True,False,False,0,0,0.0,55.200000000000045,7.000000000000002,7.000000000000002,55.200000000000045,G
31004_20250404_1200_12,1,True,False,False,0,0,0.0,62.5,6.400000000000035,6.400000000000035,62.5,G
31004_20250330_1200_12,1,True,False,False,0,0,0.0,27.399999999999977,1.1999999999999886,1.1999999999999886,27.399999999999977,G
31004_20250401_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250402_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250329_1200_12,1,True,False,False,0,0,0.0,29.600000000000023,3.800000000000013,3.800000000000013,29.600000000000023,G
31004_20250405_1200_12,1,False,False,True,0,0,2021.8000000000002,2201.6,0.8000000000000131,0.8000000000000131,179.79999999999973,HE
31004_20250328_1200_12,3,True,False,True,0,0,0.0,63.10000000000002,6.800000000000011,6.800000000000011,63.10000000000002,MULTI
31004_20250326_1200_12,1,True,False,False,0,0,18.100000000000023,56.60000000000002,5.400000000000032,5.400000000000032,38.5,G
31004_20250406_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250325_1200_12,1,True,False,False,0,0,0.0,64.29999999999995,3.3999999999999773,3.3999999999999773,64.29999999999995,G
31004_20250403_1200_12,1,False,False,True,0,0,1836.5,2044.4,2.8000000000000114,2.8000000000000114,207.9000000000001,HE
31004_20250327_1200_12,2,True,False,True,0,0,0.0,45.10000000000002,6.799999999999983,6.799999999999983,45.10000000000002,G+HE
31004_20250407_1200_12,2,True,False,True,0,1,0.0,22.600000000000023,0.5999999999999657,1.3999999999999773,200.29999999999973,G+HE
31004_20250410_1200_12,1,False,False,True,0,0,1508.1999999999998,1808.1999999999998,5.0,5.0,300.0,HE
31004_20250411_1200_12,1,False,False,True,0,0,1695.6,1748.8000000000002,2.0,2.0,53.20000000000027,HE
31004_20250409_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250412_1200_12,1,True,False,False,0,0,18.100000000000023,70.60000000000002,6.000000000000003,6.000000000000003,52.5,G
31004_20250416_1200_12,1,False,False,True,0,0,1930.8000000000002,2210.3,1.6000000000000192,1.6000000000000192,279.5,HE
31004_20250413_1200_12,4,True,False,True,0,1,0.0,18.399999999999977,1.2000000000000457,2.400000000000034,87.20000000000005,MULTI
31004_20250417_1200_12,2,True,False,True,0,1,0.0,45.39999999999998,1.900000000000034,2.4000000000000323,416.0,G+HE
31004_20250419_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250414_1200_12,1,False,False,True,0,0,2669.9,3092.4,3.0,3.0,422.5,HE
31004_20250418_1200_12,2,True,False,True,0,0,0.0,47.5,1.5999999999999661,1.5999999999999661,47.5,G+HE
31004_20250408_1200_12,1,True,False,False,0,0,9.200000000000045,18.299999999999955,3.8000000000000114,3.8000000000000114,9.099999999999909,G
31004_20250415_1200_12,1,True,False,False,0,0,9.100000000000023,45.60000000000002,5.600000000000023,5.600000000000023,36.5,G
31004_20250420_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250421_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250427_1200_12,1,False,False,True,0,0,2989.5,3325.6,0.3999999999999808,0.3999999999999808,336.0999999999999,HE
31004_20250424_1200_12,3,False,False,True,0,0,1639.6999999999998,1714.1999999999998,4.600000000000023,4.600000000000023,74.5,MULTI
31004_20250430_1200_12,1,True,False,False,0,0,0.0,18.100000000000023,1.3999999999999773,1.3999999999999773,18.100000000000023,G
31004_20250422_1200_12,1,False,False,True,0,0,3095.7,3397.9,0.5999999999999943,0.5999999999999943,302.2000000000003,HE
31004_20250426_1200_12,2,False,False,True,0,1,3015.7,3138.4,0.3999999999999808,1.0,110.10000000000036,MULTI
31004_20250429_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250428_1200_12,2,True,False,True,0,0,0.0,18.299999999999955,1.0,1.0,18.299999999999955,G+HE
31004_20250501_1200_12,2,False,False,True,0,1,2213.3,2247.6,0.5999999999999677,0.8000000000000114,101.60000000000036,MULTI
31004_20250425_1200_12,2,True,False,True,0,0,0.0,36.200000000000045,2.400000000000034,2.400000000000034,36.200000000000045,G+HE
31004_20250423_1200_12,1,False,False,True,0,0,2490.6,2618.4,1.2000000000000135,1.2000000000000135,127.80000000000018,HE
31004_20250502_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250504_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250503_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250506_1200_12,1,True,False,False,0,0,0.0,45.60000000000002,2.0,2.0,45.60000000000002,G
31004_20250505_1200_12,1,True,False,False,0,0,0.0,32.60000000000002,1.1999999999999886,1.1999999999999886,32.60000000000002,G
31004_20250514_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250511_1200_12,2,True,False,True,0,0,0.0,36.799999999999955,1.0000000000000004,1.0000000000000004,36.799999999999955,G+HE
31004_20250507_1200_12,0,False,False,False,,,,,,,,NONE
31004_20250512_1200_12,1,False,False,True,0,0,1515.1999999999998,1686.4,0.5999999999999659,0.5999999999999659,171.20000000000027,HE
