profile_id,year,month,cycle,season,gamma_local_c_100m,z_mid_agl_m,dz_m,dt_c
31004_20210829_1200_12,2021,8,12,JJA,0.6944444444444554,2442.1,115.19999999999982,0.8000000000000114
31004_20210829_1200_12,2021,8,12,JJA,-1.2366737739871971,2616.95,234.5,-2.8999999999999773
31004_20210829_1200_12,2021,8,12,JJA,-0.6849315068493246,2909.3999999999996,350.4000000000001,-2.400000000000034
31004_20210829_1200_12,2021,8,12,JJA,-0.6221659812295693,4032.8999999999996,1896.6,-11.800000000000011
31004_20210830_0000_00,2021,8,00,JJA,0.7194244604316103,27.799999999999955,55.60000000000002,0.3999999999999755
31004_20210830_0000_00,2021,8,00,JJA,0.20366598778004905,202.9000000000001,294.6,0.6000000000000245
31004_20210830_0000_00,2021,8,00,JJA,-0.17699115044246938,406.70000000000005,113.0,-0.1999999999999904
31004_20210830_0000_00,2021,8,00,JJA,-0.534938147776671,612.75,299.0999999999999,-1.6000000000000227
31004_20210830_0000_00,2021,8,00,JJA,-0.7465618860510828,1016.8,509.0,-3.8000000000000114
31004_20210830_0000_00,2021,8,00,JJA,-0.619801011254274,1577.85,613.1000000000001,-3.7999999999999545
31004_20210830_0000_00,2021,8,00,JJA,-0.17452006980803467,2056.3,343.7999999999997,-0.6000000000000227
31004_20210830_0000_00,2021,8,00,JJA,-0.6493506493506568,2289.8,123.20000000000027,-0.8000000000000109
31004_20210830_0000_00,2021,8,00,JJA,-0.2862595419847171,2456.2,209.5999999999999,-0.5999999999999668
31004_20210830_0000_00,2021,8,00,JJA,-0.6169085063863086,3136.45,1150.8999999999996,-7.100000000000023
31004_20210830_0000_00,2021,8,00,JJA,-0.7816774798718046,4351.549999999999,1279.3000000000002,-9.999999999999998
31004_20210830_1200_12,2021,8,12,JJA,3.048780487804877,32.799999999999955,65.60000000000002,2.0
31004_20210830_1200_12,2021,8,12,JJA,3.153988868274619,119.5,107.79999999999995,3.4000000000000377
31004_20210830_1200_12,2021,8,12,JJA,-0.8663008951775925,346.54999999999995,346.30000000000007,-3.0000000000000036
31004_20210830_1200_12,2021,8,12,JJA,-0.6933744221879855,649.5,259.5999999999999,-1.8000000000000096
31004_20210830_1200_12,2021,8,12,JJA,-0.9242957746478851,1233.6999999999998,908.8,-8.399999999999979
31004_20210830_1200_12,2021,8,12,JJA,-0.5080440304826614,1747.1499999999996,118.09999999999991,-0.6000000000000227
31004_20210830_1200_12,2021,8,12,JJA,-0.30891438658428444,2032.8000000000002,453.2000000000003,-1.3999999999999777
31004_20210830_1200_12,2021,8,12,JJA,-0.7207207207207306,2314.9,111.0,-0.8000000000000109
31004_20210830_1200_12,2021,8,12,JJA,-7.407407407407502,2371.75,2.699999999999818,-0.19999999999998908
31004_20210830_1200_12,2021,8,12,JJA,-0.7430472011888756,3079.6499999999996,1413.1,-10.5
31004_20210830_1200_12,2021,8,12,JJA,-0.4659677150940271,4086.6499999999996,600.9000000000005,-2.8000000000000114
31004_20210830_1200_12,2021,8,12,JJA,-0.4222378606615236,4458.15,142.09999999999945,-0.6000000000000227
31004_20210830_1200_12,2021,8,12,JJA,-0.735930735930731,4760.2,462.0,-3.3999999999999773
31004_20210831_0000_00,2021,8,00,JJA,2.946593001841665,27.149999999999977,54.299999999999955,1.6000000000000227
31004_20210831_0000_00,2021,8,00,JJA,1.3651877133104995,68.95000000000005,29.300000000000068,0.39999999999997726
31004_20210831_0000_00,2021,8,00,JJA,0.3996003996004063,183.70000000000005,200.19999999999993,0.8000000000000131
31004_20210831_0000_00,2021,8,00,JJA,-0.5328596802841874,396.4000000000001,225.20000000000005,-1.1999999999999904
31004_20210831_0000_00,2021,8,00,JJA,-0.6421691045308634,649.1500000000001,280.29999999999995,-1.8000000000000096
31004_20210831_0000_00,2021,8,00,JJA,-0.5494505494505508,1226.1,873.6000000000001,-4.800000000000013
31004_20210831_0000_00,2021,8,00,JJA,-0.8597603946441108,2017.65,709.5,-6.099999999999966
31004_20210831_0000_00,2021,8,00,JJA,-0.6474237928243878,2743.1000000000004,741.4000000000001,-4.800000000000011
31004_20210831_0000_00,2021,8,00,JJA,-0.8731381612737641,3308.5,389.39999999999964,-3.400000000000034
31004_20210831_0000_00,2021,8,00,JJA,-0.5836822738231143,3897.25,788.1000000000004,-4.599999999999966
31004_20210831_0000_00,2021,8,00,JJA,-0.5883218120311814,4631.25,679.8999999999996,-4.0
31004_20210831_1200_12,2021,8,12,JJA,-1.497326203208532,46.75,93.5,-1.3999999999999773
31004_20210831_1200_12,2021,8,12,JJA,-0.7497656982193152,146.85000000000002,106.70000000000005,-0.8000000000000096
31004_20210831_1200_12,2021,8,12,JJA,-0.4066418163334427,495.3000000000002,590.2,-2.399999999999979
31004_20210831_1200_12,2021,8,12,JJA,-0.5233644859813106,1057.9,535.0,-2.8000000000000114
31004_20210831_1200_12,2021,8,12,JJA,-0.5027230833682405,1444.75,238.69999999999982,-1.199999999999989
31004_20210831_1200_12,2021,8,12,JJA,2.239448751076631,1622.1499999999996,116.09999999999991,2.5999999999999663
31004_20210831_1200_12,2021,8,12,JJA,0.0,1793.0500000000002,225.70000000000027,0.0
31004_20210831_1200_12,2021,8,12,JJA,-0.9081081081081056,2137.15,462.5,-4.199999999999989
31004_20210831_1200_12,2021,8,12,JJA,-0.7883948281299277,2526.95,317.0999999999999,-2.5
31004_20210831_1200_12,2021,8,12,JJA,-0.62921348314607,2908.0,445.0,-2.8000000000000114
31004_20210831_1200_12,2021,8,12,JJA,-0.6634201425647526,3838.95,1416.8999999999996,-9.399999999999977
31004_20210831_1200_12,2021,8,12,JJA,-0.7376671277086185,4764.299999999999,433.8000000000002,-3.1999999999999886
31004_20210901_0000_00,2021,9,00,SON,-0.70921985815599,42.299999999999955,84.60000000000002,-0.5999999999999677
31004_20210901_0000_00,2021,9,00,SON,-1.159725882973139,179.45000000000005,189.69999999999993,-2.2000000000000437
31004_20210901_0000_00,2021,9,00,SON,-0.27925160569673263,453.3499999999999,358.10000000000014,-1.0
31004_20210901_0000_00,2021,9,00,SON,2.073515551366678,685.45,106.09999999999991,2.2000000000000437
31004_20210901_0000_00,2021,9,00,SON,0.4566210045661886,760.4000000000001,43.799999999999955,0.1999999999999904
31004_20210901_0000_00,2021,9,00,SON,0.0,818.8499999999999,73.10000000000014,0.0
31004_20210901_0000_00,2021,9,00,SON,0.08771929824560983,969.4000000000001,228.0,0.1999999999999904
31004_20210901_0000_00,2021,9,00,SON,-0.4454342984409802,1420.15,673.5,-3.0000000000000018
31004_20210901_0000_00,2021,9,00,SON,-0.7748184019370479,2066.65,619.5,-4.800000000000011
31004_20210901_0000_00,2021,9,00,SON,-0.7822242376147804,2817.45,882.0999999999999,-6.899999999999977
31004_20210901_0000_00,2021,9,00,SON,-0.5329648637978716,3765.1000000000004,1013.1999999999998,-5.400000000000034
31004_20210901_0000_00,2021,9,00,SON,-0.7676490747086999,4636.45,729.5,-5.599999999999966
31004_20210901_1200_12,2021,9,12,SON,1.955307262569877,35.799999999999955,71.60000000000002,1.4000000000000323
31004_20210901_1200_12,2021,9,12,SON,2.75590551181098,122.40000000000009,101.60000000000002,2.7999999999999563
31004_20210901_1200_12,2021,9,12,SON,-0.13874436351022482,461.5,576.5999999999999,-0.7999999999999563
31004_20210901_1200_12,2021,9,12,SON,-1.123595505618064,767.5999999999999,35.600000000000136,-0.40000000000003233
31004_20210901_1200_12,2021,9,12,SON,-0.7731069234486084,1509.75,1448.6999999999998,-11.199999999999989
31004_20210901_1200_12,2021,9,12,SON,-0.3992015968064019,2309.25,150.30000000000018,-0.6000000000000227
31004_20210901_1200_12,2021,9,12,SON,-0.6068887906434616,3628.45,2488.1,-15.099999999999966
31004_20210901_1200_12,2021,9,12,SON,-0.6724949562878286,4946.85,148.69999999999982,-1.0
31004_20210902_1200_12,2021,9,12,SON,5.349794238683165,24.299999999999955,48.60000000000002,2.600000000000019
31004_20210902_1200_12,2021,9,12,SON,5.271565495207645,111.20000000000005,125.19999999999993,6.599999999999968
31004_20210902_1200_12,2021,9,12,SON,-0.35938903863429783,229.45000000000005,111.30000000000007,-0.3999999999999737
31004_20210902_1200_12,2021,9,12,SON,-0.9478672985782043,527.75,485.30000000000007,-4.600000000000026
31004_20210902_1200_12,2021,9,12,SON,-0.9376911055242245,1506.25,1471.6999999999998,-13.800000000000011
31004_20210902_1200_12,2021,9,12,SON,-0.6001500375093427,2308.75,133.30000000000018,-0.799999999999955
31004_20210902_1200_12,2021,9,12,SON,-0.8567636056474025,2789.75,828.6999999999998,-7.100000000000023
31004_20210902_1200_12,2021,9,12,SON,-0.665083135391926,3414.6000000000004,421.00000000000045,-2.8000000000000114
31004_20210902_1200_12,2021,9,12,SON,-0.556328233657856,4308.15,1366.0999999999995,-7.599999999999968
31004_20210903_0000_00,2021,9,00,SON,-1.117318435754203,35.799999999999955,71.60000000000002,-0.8000000000000096
31004_20210903_0000_00,2021,9,00,SON,-0.8499509643674479,224.54999999999995,305.9,-2.6000000000000227
31004_20210903_0000_00,2021,9,00,SON,-0.4864207539521632,500.8499999999999,246.70000000000005,-1.1999999999999869
31004_20210903_0000_00,2021,9,00,SON,0.0,677.3000000000002,106.20000000000005,0.0
31004_20210903_0000_00,2021,9,00,SON,0.46620046620043704,751.8499999999999,42.899999999999864,0.19999999999998685
31004_20210903_0000_00,2021,9,00,SON,0.3198976327575175,929.5999999999999,312.60000000000014,1.0
31004_20210903_0000_00,2021,9,00,SON,-0.6048143220031452,1499.25,826.6999999999998,-5.0
31004_20210903_0000_00,2021,9,00,SON,-0.8814455707360067,2139.5,453.8000000000002,-4.0
31004_20210903_0000_00,2021,9,00,SON,-0.7410438261502097,3466.2,2199.6,-16.30000000000001
31004_20210903_0000_00,2021,9,00,SON,-0.6144393241167108,4631.1,130.19999999999982,-0.7999999999999563
31004_20210903_0000_00,2021,9,00,SON,0.18099547511311348,4806.7,221.0,0.3999999999999808
31004_20210903_0000_00,2021,9,00,SON,0.0,4949.2,64.0,0.0
31004_20210903_1200_12,2021,9,12,SON,-0.9554140127388443,62.799999999999955,125.60000000000002,-1.1999999999999886
31004_20210903_1200_12,2021,9,12,SON,-0.5808044141135473,469.95000000000005,688.6999999999999,-4.0
31004_20210903_1200_12,2021,9,12,SON,-0.34829721362229327,1072.6999999999998,516.8,-1.8000000000000114
31004_20210903_1200_12,2021,9,12,SON,1.6194331983805668,1392.85,123.5,2.0
31004_20210903_1200_12,2021,9,12,SON,0.31695721077654515,1612.35,315.5,1.0
31004_20210903_1200_12,2021,9,12,SON,-0.6859382655560979,2076.25,612.3000000000002,-4.199999999999989
31004_20210903_1200_12,2021,9,12,SON,-0.7560777015237875,2812.25,859.6999999999998,-6.5
31004_20210903_1200_12,2021,9,12,SON,0.8016032064128356,3292.0,99.80000000000018,0.8000000000000114
31004_20210903_1200_12,2021,9,12,SON,-1.2195121951219534,3579.7,475.5999999999999,-5.80000000000001
31004_20210903_1200_12,2021,9,12,SON,0.0,3877.1499999999996,119.30000000000018,0.0
31004_20210903_1200_12,2021,9,12,SON,0.37037037037037485,4044.8,216.0,0.8000000000000096
31004_20210903_1200_12,2021,9,12,SON,-0.9700889248181019,4214.65,123.69999999999982,-1.1999999999999904
31004_20210903_1200_12,2021,9,12,SON,-0.783545543584724,4633.85,714.6999999999998,-5.600000000000021
31004_20210904_0000_00,2021,9,00,SON,0.12618296529967737,79.25,158.5,0.19999999999998863
31004_20210904_0000_00,2021,9,00,SON,0.4056795131846768,183.14999999999998,49.299999999999955,0.20000000000004547
31004_20210904_0000_00,2021,9,00,SON,-1.0900282599919324,455.5,495.4000000000001,-5.400000000000034
31004_20210904_0000_00,2021,9,00,SON,-0.7189072609633362,772.75,139.0999999999999,-1.0
31004_20210904_0000_00,2021,9,00,SON,-0.26374518157841575,1088.75,492.9000000000001,-1.3000000000000114
31004_20210904_0000_00,2021,9,00,SON,0.03748125937032336,1602.0,533.6000000000001,0.20000000000004547
31004_20210904_0000_00,2021,9,00,SON,-0.3073376872839076,2129.1000000000004,520.5999999999999,-1.6000000000000227
31004_20210904_0000_00,2021,9,00,SON,-0.27560863573725486,2715.95,653.0999999999999,-1.8000000000000114
31004_20210904_0000_00,2021,9,00,SON,-0.5718078317251232,4021.8500000000004,1958.6999999999998,-11.199999999999987
31004_20210904_1200_12,2021,9,12,SON,-0.6876790830945819,87.25,174.5,-1.2000000000000455
31004_20210904_1200_12,2021,9,12,SON,-0.615926088869334,515.45,681.9000000000001,-4.199999999999989
31004_20210904_1200_12,2021,9,12,SON,-0.37558685446007256,909.6500000000001,106.5,-0.39999999999997726
31004_20210904_1200_12,2021,9,12,SON,-0.17043517782070222,1402.9499999999998,880.0999999999999,-1.5
31004_20210904_1200_12,2021,9,12,SON,0.14553392759687314,2117.85,549.6999999999998,0.8000000000000114
31004_20210904_1200_12,2021,9,12,SON,-1.7094017094020582,2398.55,11.700000000000273,-0.20000000000004547
31004_20210904_1200_12,2021,9,12,SON,-0.34774545033035825,2835.75,862.6999999999998,-3.0
31004_20210904_1200_12,2021,9,12,SON,-0.5895357406042727,4149.15,1764.1,-10.399999999999975
31004_20210905_0000_00,2021,9,00,SON,-0.9828009828009828,101.75,203.5,-2.0
31004_20210905_0000_00,2021,9,00,SON,-0.3743565746373473,310.35,213.70000000000005,-0.8000000000000114
31004_20210905_0000_00,2021,9,00,SON,-0.04318721658388872,648.75,463.0999999999999,-0.19999999999998863
31004_20210905_0000_00,2021,9,00,SON,-0.10956902848795153,1154.1,547.6000000000001,-0.6000000000000227
31004_20210905_0000_00,2021,9,00,SON,0.17085672443251573,1837.6000000000004,819.4000000000001,1.400000000000034
31004_20210905_0000_00,2021,9,00,SON,-0.3206841261357686,2340.8500000000004,187.0999999999999,-0.6000000000000227
31004_20210905_0000_00,2021,9,00,SON,-0.4187192118226575,3043.3999999999996,1217.9999999999995,-5.099999999999966
31004_20210905_0000_00,2021,9,00,SON,-0.6529916956490909,4356.85,1408.9000000000005,-9.200000000000045
31004_20210905_0000_00,2021,9,00,SON,0.0,5067.8,13.0,0.0
31004_20210905_1200_12,2021,9,12,SON,-0.6263048016701401,95.79999999999995,191.60000000000002,-1.1999999999999886
31004_20210905_1200_12,2021,9,12,SON,-0.19940179461615912,342.04999999999995,300.9,-0.6000000000000227
31004_20210905_1200_12,2021,9,12,SON,1.269572577232332,610.6500000000001,236.29999999999995,3.0
31004_20210905_1200_12,2021,9,12,SON,0.6600660066006601,804.55,151.5,1.0
31004_20210905_1200_12,2021,9,12,SON,0.22371364653245762,969.6999999999998,178.79999999999995,0.4000000000000341
31004_20210905_1200_12,2021,9,12,SON,-0.3016858917480066,1622.6,1127.0,-3.400000000000034
31004_20210905_1200_12,2021,9,12,SON,-0.7820831852115132,2326.75,281.3000000000002,-2.199999999999988
31004_20210905_1200_12,2021,9,12,SON,-0.7025761124121727,2552.8,170.79999999999973,-1.199999999999989
31004_20210905_1200_12,2021,9,12,SON,-0.6049287483252802,3869.75,2463.1000000000004,-14.899999999999979
31004_20210906_0000_00,2021,9,00,SON,1.99203187250996,75.29999999999995,150.60000000000002,3.0
31004_20210906_0000_00,2021,9,00,SON,2.150537634408606,285.45000000000005,269.69999999999993,5.80000000000001
31004_20210906_0000_00,2021,9,00,SON,0.16393442622950033,481.29999999999995,122.0,0.1999999999999904
31004_20210906_0000_00,2021,9,00,SON,-0.44871794871795967,698.3,312.0,-1.400000000000034
31004_20210906_0000_00,2021,9,00,SON,-0.5782163283263143,1649.85,1591.1000000000001,-9.199999999999989
31004_20210906_0000_00,2021,9,00,SON,-0.8613264427217926,2503.45,116.09999999999991,-1.0000000000000004
31004_20210906_0000_00,2021,9,00,SON,-0.7837663732016334,3027.2,931.3999999999996,-7.300000000000011
31004_20210906_0000_00,2021,9,00,SON,-0.5828687278256452,4282.1,1578.4000000000005,-9.199999999999989
31004_20210906_1200_12,2021,9,12,SON,1.0471204188481573,57.299999999999955,114.60000000000002,1.1999999999999886
31004_20210906_1200_12,2021,9,12,SON,1.1102886750555148,249.70000000000005,270.19999999999993,3.0
31004_20210906_1200_12,2021,9,12,SON,-0.6354970494779745,605.0999999999999,440.60000000000014,-2.7999999999999563
31004_20210906_1200_12,2021,9,12,SON,-0.9469696969696978,878.2,105.59999999999991,-1.0
31004_20210906_1200_12,2021,9,12,SON,-0.843259196795615,1405.35,948.6999999999998,-7.999999999999998
31004_20210906_1200_12,2021,9,12,SON,-0.5631687629059505,2146.05,532.7000000000003,-3.0
31004_20210906_1200_12,2021,9,12,SON,-0.670289855072472,2688.4,552.0,-3.7000000000000455
31004_20210906_1200_12,2021,9,12,SON,-0.42588042588042063,3269.6499999999996,610.4999999999995,-2.599999999999966
31004_20210906_1200_12,2021,9,12,SON,-0.4699984333385554,3894.0499999999993,638.3000000000002,-3.0
31004_20210906_1200_12,2021,9,12,SON,-0.7360157016683015,4417.0,407.60000000000036,-3.0
31004_20210906_1200_12,2021,9,12,SON,-0.5707491082045265,4831.05,420.5,-2.400000000000034
31004_20210907_0000_00,2021,9,00,SON,0.23923444976074976,41.799999999999955,83.60000000000002,0.19999999999998685
31004_20210907_0000_00,2021,9,00,SON,0.2599090318388774,160.54999999999995,153.89999999999998,0.40000000000003233
31004_20210907_0000_00,2021,9,00,SON,-0.5820298290287458,512.4000000000001,549.8,-3.2000000000000437
31004_20210907_0000_00,2021,9,00,SON,-0.5822784810126574,1577.3000000000002,1580.0000000000002,-9.199999999999989
31004_20210907_0000_00,2021,9,00,SON,-0.37897928246589213,2565.2,395.7999999999997,-1.5
31004_20210907_0000_00,2021,9,00,SON,-0.5629775255797315,3882.1499999999996,2238.1,-12.599999999999968
31004_20210907_1200_12,2021,9,12,SON,-0.6006006006005636,33.299999999999955,66.60000000000002,-0.3999999999999755
31004_20210907_1200_12,2021,9,12,SON,0.4852896572641855,231.45000000000005,329.69999999999993,1.6000000000000192
31004_20210907_1200_12,2021,9,12,SON,-0.5249343832020997,586.8,381.0,-2.0
31004_20210907_1200_12,2021,9,12,SON,-0.6622516556291916,807.5,60.40000000000009,-0.40000000000003233
31004_20210907_1200_12,2021,9,12,SON,-0.8116776854094375,1601.5500000000002,1527.7,-12.399999999999977
31004_20210907_1200_12,2021,9,12,SON,-0.881201044386419,2518.6000000000004,306.4000000000001,-2.6999999999999886
31004_20210907_1200_12,2021,9,12,SON,0.24744819053509284,2833.45,323.2999999999997,0.7999999999999545
31004_20210907_1200_12,2021,9,12,SON,-0.6395173453996961,3823.8500000000004,1657.5000000000005,-10.599999999999966
31004_20210907_1200_12,2021,9,12,SON,-0.8269344359125854,4821.9,338.59999999999945,-2.8000000000000096
31004_20210908_1200_12,2021,9,12,SON,-0.29629629629628207,33.75,67.5,-0.1999999999999904
31004_20210908_1200_12,2021,9,12,SON,0.2504696305572979,227.20000000000005,319.4000000000001,0.8000000000000096
31004_20210908_1200_12,2021,9,12,SON,-0.6211180124223689,580.0999999999999,386.39999999999986,-2.4000000000000323
31004_20210908_1200_12,2021,9,12,SON,-0.676095205243188,1498.0500000000002,1449.5000000000002,-9.800000000000011
31004_20210908_1200_12,2021,9,12,SON,-0.607902735562276,2288.6000000000004,131.5999999999999,-0.7999999999999546
31004_20210908_1200_12,2021,9,12,SON,-0.6453748138341943,2656.55,604.2999999999997,-3.900000000000034
31004_20210908_1200_12,2021,9,12,SON,-0.34712178189181014,3131.55,345.7000000000003,-1.1999999999999886
31004_20210908_1200_12,2021,9,12,SON,-0.7299862113715627,3920.8500000000004,1232.9,-8.999999999999998
31004_20210908_1200_12,2021,9,12,SON,-0.6605331446095813,4749.25,423.89999999999964,-2.800000000000013
31004_20210909_0000_00,2021,9,00,SON,0.478468899521508,41.799999999999955,83.60000000000002,0.3999999999999808
31004_20210909_0000_00,2021,9,00,SON,0.1709401709401597,142.10000000000002,117.0,0.19999999999998685
31004_20210909_0000_00,2021,9,00,SON,-0.26857654431511535,312.29999999999995,223.39999999999998,-0.5999999999999677
31004_20210909_0000_00,2021,9,00,SON,-0.3896465349290377,603.6500000000001,359.29999999999995,-1.4000000000000323
31004_20210909_0000_00,2021,9,00,SON,-0.17793594306048796,839.5,112.40000000000009,-0.19999999999998863
31004_20210909_0000_00,2021,9,00,SON,-0.539707016191202,1025.4,259.39999999999986,-1.3999999999999773
31004_20210909_0000_00,2021,9,00,SON,-0.653594771241834,1744.1499999999996,1178.1,-7.7000000000000455
31004_20210909_0000_00,2021,9,00,SON,-0.8298755186721395,2345.25,24.100000000000364,-0.19999999999998863
31004_20210909_0000_00,2021,9,00,SON,-0.6283270791517577,2930.25,1145.8999999999996,-7.199999999999989
31004_20210909_0000_00,2021,9,00,SON,-0.5867878099564628,4031.5,1056.6000000000004,-6.199999999999989
31004_20210909_0000_00,2021,9,00,SON,-0.7115489874110633,4742.5,365.39999999999964,-2.6000000000000227
31004_20210909_0000_00,2021,9,00,SON,-1.1111111111110479,4943.2,36.0,-0.39999999999997726
31004_20210909_1200_12,2021,9,12,SON,0.8928571428570938,44.799999999999955,89.60000000000002,0.7999999999999563
31004_20210909_1200_12,2021,9,12,SON,0.24009603841541874,131.25,83.29999999999995,0.2000000000000437
31004_20210909_1200_12,2021,9,12,SON,-0.7724493080141631,483.5999999999999,621.4,-4.80000000000001
31004_20210909_1200_12,2021,9,12,SON,-0.6574892130676017,1281.0,973.3999999999999,-6.400000000000034
31004_20210909_1200_12,2021,9,12,SON,-0.3834355828220856,1898.1,260.8000000000002,-1.0
31004_20210909_1200_12,2021,9,12,SON,-0.6142146826557372,2199.45,341.9000000000001,-2.099999999999966
31004_20210909_1200_12,2021,9,12,SON,-0.676714856967088,3670.8,2600.7999999999997,-17.600000000000023
31004_20210910_0000_00,2021,9,00,SON,0.0,50.299999999999955,100.60000000000002,0.0
31004_20210910_0000_00,2021,9,00,SON,-0.8337675872850563,196.54999999999995,191.89999999999998,-1.6000000000000227
31004_20210910_0000_00,2021,9,00,SON,0.5325218714340174,423.95000000000005,262.9000000000001,1.4000000000000323
31004_20210910_0000_00,2021,9,00,SON,-0.7317073170731747,678.4000000000001,246.0,-1.8000000000000096
31004_20210910_0000_00,2021,9,00,SON,-0.7939062332367809,1267.45,932.0999999999999,-7.400000000000034
31004_20210910_0000_00,2021,9,00,SON,-0.25003906860446407,2053.45,639.9000000000001,-1.599999999999966
31004_20210910_0000_00,2021,9,00,SON,-0.18281535648994215,2564.8500000000004,382.9000000000001,-0.6999999999999886
31004_20210910_0000_00,2021,9,00,SON,-0.6717044500419916,2815.8500000000004,119.09999999999991,-0.8000000000000114
31004_20210910_0000_00,2021,9,00,SON,-0.8072941399943018,3928.3,2105.7999999999997,-17.000000000000004
31004_20210910_1200_12,2021,9,12,SON,-1.6620498614957493,18.049999999999955,36.10000000000002,-0.5999999999999659
31004_20210910_1200_12,2021,9,12,SON,1.3029315960912213,66.79999999999995,61.39999999999998,0.8000000000000096
31004_20210910_1200_12,2021,9,12,SON,1.359773371104805,185.75,176.5,2.399999999999981
31004_20210910_1200_12,2021,9,12,SON,-0.303951367781155,438.5,329.0,-1.0
31004_20210910_1200_12,2021,9,12,SON,-0.9118541033434713,701.7,197.4000000000001,-1.8000000000000131
31004_20210910_1200_12,2021,9,12,SON,-0.7952286282306089,951.3000000000002,301.79999999999995,-2.3999999999999773
31004_20210910_1200_12,2021,9,12,SON,-0.29304029304029044,1306.9499999999998,409.4999999999998,-1.1999999999999886
31004_20210910_1200_12,2021,9,12,SON,-0.5054432348367073,1768.8999999999996,514.4000000000001,-2.6000000000000227
31004_20210910_1200_12,2021,9,12,SON,-0.7317759639741124,2203.75,355.3000000000002,-2.6000000000000227
31004_20210910_1200_12,2021,9,12,SON,-0.7817990161630338,2950.6000000000004,1138.4,-8.899999999999977
31004_20210910_1200_12,2021,9,12,SON,-0.49211173831234345,3865.25,690.8999999999996,-3.399999999999979
31004_20210910_1200_12,2021,9,12,SON,-0.7527579493835184,4595.95,770.5,-5.80000000000001
31004_20210911_0000_00,2021,9,00,SON,2.409638554216844,49.799999999999955,99.60000000000002,2.3999999999999773
31004_20210911_0000_00,2021,9,00,SON,2.3529411764705994,159.10000000000002,119.0,2.800000000000013
31004_20210911_0000_00,2021,9,00,SON,-0.3603603603603431,274.1,111.0,-0.3999999999999808
31004_20210911_0000_00,2021,9,00,SON,-0.7630351844001739,565.5,471.80000000000007,-3.600000000000021
31004_20210911_0000_00,2021,9,00,SON,-0.9384775808133431,1089.1000000000001,575.4000000000001,-5.399999999999977
31004_20210911_0000_00,2021,9,00,SON,0.15968063872254598,1502.0500000000002,250.5,0.3999999999999777
31004_20210911_0000_00,2021,9,00,SON,-0.48468825732539994,1854.25,453.89999999999964,-2.1999999999999886
31004_20210911_0000_00,2021,9,00,SON,-0.7925568573397689,2226.3,290.2000000000003,-2.3000000000000114
31004_20210911_0000_00,2021,9,00,SON,-0.5753096284458643,2997.1499999999996,1251.4999999999995,-7.199999999999989
31004_20210911_0000_00,2021,9,00,SON,-0.7621609504595394,4292.049999999999,1338.3000000000002,-10.200000000000017
31004_20210911_1200_12,2021,9,12,SON,3.4934497816593755,45.799999999999955,91.60000000000002,3.1999999999999886
31004_20210911_1200_12,2021,9,12,SON,3.587443946188394,113.90000000000009,44.60000000000002,1.6000000000000245
31004_20210911_1200_12,2021,9,12,SON,-0.18132366273797867,191.35000000000002,110.29999999999995,-0.1999999999999904
31004_20210911_1200_12,2021,9,12,SON,-0.5915409642117718,415.54999999999995,338.0999999999999,-2.0
31004_20210911_1200_12,2021,9,12,SON,-0.9315323707498834,691.9499999999998,214.70000000000005,-2.0
31004_20210911_1200_12,2021,9,12,SON,-0.871080139372822,971.5,344.4000000000001,-3.0
31004_20210911_1200_12,2021,9,12,SON,-0.7220216606498169,1365.3000000000002,443.20000000000005,-3.1999999999999886
31004_20210911_1200_12,2021,9,12,SON,-0.08528784648189572,1704.15,234.5,-0.20000000000004547
31004_20210911_1200_12,2021,9,12,SON,-0.5755395683453217,2099.4,556.0,-3.1999999999999886
31004_20210911_1200_12,2021,9,12,SON,-0.5970563732296602,2737.5,720.1999999999998,-4.300000000000011
31004_20210911_1200_12,2021,9,12,SON,-0.8389537752919881,3705.5,1215.7999999999997,-10.199999999999989
31004_20210911_1200_12,2021,9,12,SON,-0.7494646680942156,4593.6,560.4000000000005,-4.199999999999989
31004_20210911_1200_12,2021,9,12,SON,-0.744878957169473,4927.5,107.39999999999964,-0.8000000000000114
31004_20210912_0000_00,2021,9,00,SON,1.9685039370078719,50.799999999999955,101.60000000000002,1.9999999999999982
31004_20210912_0000_00,2021,9,00,SON,1.7937219730941354,146.20000000000005,89.19999999999993,1.5999999999999677
31004_20210912_0000_00,2021,9,00,SON,-0.3837953091684459,425.29999999999995,469.0,-1.8000000000000114
31004_20210912_0000_00,2021,9,00,SON,-0.9824561403508613,731.05,142.5,-1.3999999999999773
31004_20210912_0000_00,2021,9,00,SON,-0.725315863359849,1229.6999999999998,854.8,-6.199999999999989
31004_20210912_0000_00,2021,9,00,SON,-0.11031439602868591,1929.0500000000002,543.9000000000001,-0.6000000000000227
31004_20210912_0000_00,2021,9,00,SON,-0.17777777777776768,2257.25,112.5,-0.19999999999998863
31004_20210912_0000_00,2021,9,00,SON,-1.313628899835813,2343.95,60.90000000000009,-0.8000000000000114
31004_20210912_0000_00,2021,9,00,SON,-0.7933377164146395,3515.1499999999996,2281.4999999999995,-18.099999999999994
31004_20210912_0000_00,2021,9,00,SON,-0.6977481763399896,4813.549999999999,315.3000000000002,-2.1999999999999886
31004_20210912_1200_12,2021,9,12,SON,2.959830866807564,47.299999999999955,94.60000000000002,2.7999999999999563
31004_20210912_1200_12,2021,9,12,SON,2.6515151515151616,147.4000000000001,105.60000000000002,2.8000000000000114
