profile_id,datetime_utc,date,year,month,cycle,season,gamma_local_c_100m,z_mid_agl_m,dz_m,dt_c
31004_20231207_1200_12,2023-12-07 12:00:00,2023-12-07,2023,12,12,DJF,189.99999999999915,591.4000000000001,2.0,3.799999999999983
31004_20231208_0000_00,2023-12-08 00:00:00,2023-12-08,2023,12,00,DJF,94.7368421052625,610.5500000000002,5.7000000000000455,5.400000000000006
31004_20231208_0000_00,2023-12-08 00:00:00,2023-12-08,2023,12,00,DJF,-27.941176470588296,620.2,13.599999999999909,-3.799999999999983
31004_20231211_0000_00,2023-12-11 00:00:00,2023-12-11,2023,12,00,DJF,-43.47826086956178,4439.450000000001,2.300000000000182,-1.0
31004_20231212_1200_12,2023-12-12 12:00:00,2023-12-12,2023,12,12,DJF,15.73033707865179,4.4500000000000455,8.899999999999977,1.4000000000000057
31004_20231213_1200_12,2023-12-13 12:00:00,2023-12-13,2023,12,12,DJF,-60.86956521739877,2110.45,2.299999999999727,-1.4000000000000057
31004_20231214_1200_12,2023-12-14 12:00:00,2023-12-14,2023,12,12,DJF,43.750000000001776,2120.9,3.199999999999818,1.3999999999999773
31004_20231215_1200_12,2023-12-15 12:00:00,2023-12-15,2023,12,12,DJF,-64.86486486486422,730.1500000000001,3.7000000000000455,-2.4000000000000057
31004_20231219_0000_00,2023-12-19 00:00:00,2023-12-19,2023,12,00,DJF,-18.30065359477114,814.5999999999999,30.600000000000136,-5.599999999999994
31004_20231221_1200_12,2023-12-21 12:00:00,2023-12-21,2023,12,12,DJF,25.112107623318412,743.1500000000001,22.299999999999955,5.599999999999994
31004_20231223_1200_12,2023-12-23 12:00:00,2023-12-23,2023,12,12,DJF,22.22222222222222,22.5,9.0,2.0
31004_20231224_0000_00,2023-12-24 00:00:00,2023-12-24,2023,12,00,DJF,26.66666666666673,22.600000000000023,9.0,2.4000000000000057
31004_20231225_1200_12,2023-12-25 12:00:00,2023-12-25,2023,12,12,DJF,-333.33333333338385,2110.6000000000004,0.599999999999909,-2.0
31004_20231228_1200_12,2023-12-28 12:00:00,2023-12-28,2023,12,12,DJF,32.967032967032885,13.549999999999955,9.100000000000023,3.0
31004_20231229_1200_12,2023-12-29 12:00:00,2023-12-29,2023,12,12,DJF,15.55555555555562,4.5,9.0,1.4000000000000057
31004_20231231_0000_00,2023-12-31 00:00:00,2023-12-31,2023,12,00,DJF,16.574585635359096,36.15000000000009,18.100000000000023,3.0
31004_20240102_0000_00,2024-01-02 00:00:00,2024-01-02,2024,1,00,DJF,23.157894736842564,432.54999999999995,9.5,2.2000000000000437
31004_20240106_0000_00,2024-01-06 00:00:00,2024-01-06,2024,1,00,DJF,-22.78481012658216,2086.3500000000004,7.900000000000091,-1.8000000000000114
31004_20240106_1200_12,2024-01-06 12:00:00,2024-01-06,2024,1,12,DJF,15.384615384615609,2063.3500000000004,3.900000000000091,0.6000000000000227
31004_20240108_1200_12,2024-01-08 12:00:00,2024-01-08,2024,1,12,DJF,19.004524886877594,4331.55,22.100000000000364,4.200000000000017
31004_20240109_1200_12,2024-01-09 12:00:00,2024-01-09,2024,1,12,DJF,24.17582417582403,31.950000000000045,9.100000000000023,2.199999999999992
31004_20240110_0000_00,2024-01-10 00:00:00,2024-01-10,2024,1,00,DJF,23.913043478261194,32.200000000000045,9.199999999999932,2.2000000000000135
31004_20240110_0000_00,2024-01-10 00:00:00,2024-01-10,2024,1,00,DJF,17.391304347825958,46.0,18.40000000000009,3.199999999999992
31004_20240112_0000_00,2024-01-12 00:00:00,2024-01-12,2024,1,00,DJF,-22.22222222222152,54.049999999999955,0.8999999999999773,-0.19999999999998863
31004_20240115_1200_12,2024-01-15 12:00:00,2024-01-15,2024,1,12,DJF,-34.883720930231085,4556.5,8.600000000000364,-3.0
31004_20240123_0000_00,2024-01-23 00:00:00,2024-01-23,2024,1,00,DJF,90.90909090909842,2184.8500000000004,1.099999999999909,1.0
31004_20240124_0000_00,2024-01-24 00:00:00,2024-01-24,2024,1,00,DJF,52.63157894736905,756.4000000000001,3.7999999999999545,2.0
31004_20240125_1200_12,2024-01-25 12:00:00,2024-01-25,2024,1,12,DJF,16.759776536312764,35.75,17.90000000000009,3.0
31004_20240126_0000_00,2024-01-26 00:00:00,2024-01-26,2024,1,00,DJF,-20.338983050847634,4551.950000000001,17.699999999999818,-3.5999999999999943
31004_20240128_1200_12,2024-01-28 12:00:00,2024-01-28,2024,1,12,DJF,36.363636363636424,31.0,8.799999999999955,3.1999999999999886
31004_20240130_1200_12,2024-01-30 12:00:00,2024-01-30,2024,1,12,DJF,17.877094972067137,17.84999999999991,17.899999999999977,3.2000000000000135
31004_20240201_0000_00,2024-02-01 00:00:00,2024-02-01,2024,2,00,DJF,168.42105263153147,4541.65,1.9000000000005457,3.200000000000017
31004_20240202_0000_00,2024-02-02 00:00:00,2024-02-02,2024,2,00,DJF,17.10914454277289,782.3499999999999,33.899999999999864,5.7999999999999865
31004_20240204_0000_00,2024-02-04 00:00:00,2024-02-04,2024,2,00,DJF,15.671641791044854,13.399999999999977,26.799999999999955,4.2000000000000135
31004_20240204_1200_12,2024-02-04 12:00:00,2024-02-04,2024,2,12,DJF,29.213483146067425,49.15000000000009,8.899999999999977,2.5999999999999943
31004_20240205_1200_12,2024-02-05 12:00:00,2024-02-05,2024,2,12,DJF,16.2011173184358,17.899999999999977,35.799999999999955,5.800000000000008
31004_20240208_0000_00,2024-02-08 00:00:00,2024-02-08,2024,2,00,DJF,35.164835164834955,40.65000000000009,9.100000000000023,3.1999999999999886
31004_20240209_1200_12,2024-02-09 12:00:00,2024-02-09,2024,2,12,DJF,26.3736263736267,40.75,9.099999999999909,2.4000000000000057
31004_20240210_0000_00,2024-02-10 00:00:00,2024-02-10,2024,2,00,DJF,156.52173913043003,28.450000000000045,2.300000000000068,3.599999999999998
31004_20240210_1200_12,2024-02-10 12:00:00,2024-02-10,2024,2,12,DJF,15.38461538461537,4.5499999999999545,9.100000000000023,1.4000000000000021
31004_20240210_1200_12,2024-02-10 12:00:00,2024-02-10,2024,2,12,DJF,34.78260869565234,13.700000000000045,9.199999999999932,3.199999999999992
31004_20240212_1200_12,2024-02-12 12:00:00,2024-02-12,2024,2,12,DJF,26.08695652173937,4.600000000000023,9.200000000000045,2.400000000000034
31004_20240218_0000_00,2024-02-18 00:00:00,2024-02-18,2024,2,00,DJF,109.67741935483407,687.8499999999999,3.1000000000001364,3.4000000000000057
31004_20240218_0000_00,2024-02-18 00:00:00,2024-02-18,2024,2,00,DJF,-41.37931034482688,2039.9499999999998,2.900000000000091,-1.200000000000017
31004_20240220_1200_12,2024-02-20 12:00:00,2024-02-20,2024,2,12,DJF,15.15151515151536,2043.9,13.199999999999818,2.0
31004_20240223_1200_12,2024-02-23 12:00:00,2024-02-23,2024,2,12,DJF,18.994413407821284,17.84999999999991,17.899999999999977,3.4000000000000057
31004_20240224_1200_12,2024-02-24 12:00:00,2024-02-24,2024,2,12,DJF,18.656716417910406,31.299999999999955,26.800000000000068,5.000000000000002
31004_20240227_0000_00,2024-02-27 00:00:00,2024-02-27,2024,2,00,DJF,26.96629213483128,26.700000000000045,17.800000000000068,4.7999999999999865
31004_20240227_1200_12,2024-02-27 12:00:00,2024-02-27,2024,2,12,DJF,17.22846441947577,48.950000000000045,26.699999999999932,4.600000000000019
31004_20240228_0000_00,2024-02-28 00:00:00,2024-02-28,2024,2,00,DJF,19.10112359550556,35.59999999999991,35.60000000000002,6.799999999999983
31004_20240229_0000_00,2024-02-29 00:00:00,2024-02-29,2024,2,00,DJF,26.966292134831434,44.60000000000002,17.799999999999955,4.799999999999983
31004_20240301_0000_00,2024-03-01 00:00:00,2024-03-01,2024,3,00,MAM,50.54945054945063,31.549999999999955,9.100000000000023,4.600000000000019
31004_20240302_0000_00,2024-03-02 00:00:00,2024-03-02,2024,3,00,MAM,15.476190476190443,16.799999999999955,33.60000000000002,5.199999999999992
31004_20240307_0000_00,2024-03-07 00:00:00,2024-03-07,2024,3,00,MAM,15.49815498154976,31.549999999999955,27.100000000000023,4.199999999999989
31004_20240308_0000_00,2024-03-08 00:00:00,2024-03-08,2024,3,00,MAM,39.999999999999936,22.600000000000023,9.0,3.5999999999999943
31004_20240311_0000_00,2024-03-11 00:00:00,2024-03-11,2024,3,00,MAM,15.469613259668414,9.049999999999955,18.100000000000023,2.7999999999999865
31004_20240315_1200_12,2024-03-15 12:00:00,2024-03-15,2024,3,12,MAM,15.555555555555461,9.0,18.0,2.799999999999983
31004_20240316_1200_12,2024-03-16 12:00:00,2024-03-16,2024,3,12,MAM,20.000000000000107,22.5,9.0,1.8000000000000096
31004_20240317_1200_12,2024-03-17 12:00:00,2024-03-17,2024,3,12,MAM,23.333333333333417,27.0,18.0,4.200000000000015
31004_20240318_0000_00,2024-03-18 00:00:00,2024-03-18,2024,3,00,MAM,19.780219780220104,2151.8500000000004,9.099999999999909,1.8000000000000114
31004_20240318_1200_12,2024-03-18 12:00:00,2024-03-18,2024,3,12,MAM,20.44198895027624,36.10000000000002,36.200000000000045,7.4000000000000075
31004_20240329_0000_00,2024-03-29 00:00:00,2024-03-29,2024,3,00,MAM,-90.90909090905826,2096.75,1.1000000000003638,-0.9999999999999716
31004_20240329_1200_12,2024-03-29 12:00:00,2024-03-29,2024,3,12,MAM,51.724137931032864,4593.700000000001,5.800000000000182,3.0
31004_20240331_1200_12,2024-03-31 12:00:00,2024-03-31,2024,3,12,MAM,32.967032967032885,31.65000000000009,9.100000000000023,3.0
31004_20240401_0000_00,2024-04-01 00:00:00,2024-04-01,2024,4,00,MAM,28.88888888888914,31.700000000000045,9.0,2.6000000000000227
31004_20240401_1200_12,2024-04-01 12:00:00,2024-04-01,2024,4,12,MAM,29.850746268656767,33.90000000000009,13.399999999999977,4.0
31004_20240402_1200_12,2024-04-02 12:00:00,2024-04-02,2024,4,12,MAM,32.967032967032885,22.65000000000009,9.100000000000023,3.0
31004_20240412_1200_12,2024-04-12 12:00:00,2024-04-12,2024,4,12,MAM,-23.529411764707156,695.5500000000002,1.7000000000000455,-0.40000000000003233
31004_20240413_0000_00,2024-04-13 00:00:00,2024-04-13,2024,4,00,MAM,62.50000000000355,2202.2,1.599999999999909,1.0
31004_20240417_0000_00,2024-04-17 00:00:00,2024-04-17,2024,4,00,MAM,49.999999999989235,4712.5,3.2000000000007276,1.6000000000000192
31004_20240526_0000_00,2024-05-26 00:00:00,2024-05-26,2024,5,00,MAM,-15.384615384615307,49.75,9.099999999999909,-1.399999999999979
31004_20240616_0000_00,2024-06-16 00:00:00,2024-06-16,2024,6,00,JJA,26.01626016260115,2985.15,12.300000000000182,3.1999999999999886
31004_20240618_0000_00,2024-06-18 00:00:00,2024-06-18,2024,6,00,JJA,-26.66666666666515,2259.65,1.5,-0.39999999999997726
31004_20240622_0000_00,2024-06-22 00:00:00,2024-06-22,2024,6,00,JJA,200.00000000022737,2404.45,0.09999999999990905,0.20000000000004547
31004_20240623_1200_12,2024-06-23 12:00:00,2024-06-23,2024,6,12,JJA,17.58241758241779,49.950000000000045,9.100000000000023,1.6000000000000227
31004_20240710_1200_12,2024-07-10 12:00:00,2024-07-10,2024,7,12,JJA,37.5,2375.2,1.599999999999909,0.5999999999999659
31004_20240718_1200_12,2024-07-18 12:00:00,2024-07-18,2024,7,12,JJA,22.222222222225028,2318.95,0.900000000000091,0.20000000000004547
31004_20240721_1200_12,2024-07-21 12:00:00,2024-07-21,2024,7,12,JJA,-28.571428571428086,4.5499999999999545,9.100000000000023,-2.5999999999999623
31004_20240721_1200_12,2024-07-21 12:00:00,2024-07-21,2024,7,12,JJA,20.60606060606045,17.350000000000023,16.5,3.3999999999999737
31004_20240723_0000_00,2024-07-23 00:00:00,2024-07-23,2024,7,00,JJA,-20.408163265306374,4788.450000000001,14.699999999999818,-3.0
31004_20240729_1200_12,2024-07-29 12:00:00,2024-07-29,2024,7,12,JJA,-29.787234042553383,291.5999999999999,9.399999999999977,-2.8000000000000114
31004_20240807_1200_12,2024-08-07 12:00:00,2024-08-07,2024,8,12,JJA,19.889502762431057,18.15000000000009,18.100000000000023,3.6000000000000263
31004_20240818_1200_12,2024-08-18 12:00:00,2024-08-18,2024,8,12,JJA,15.555555555555934,13.5,9.0,1.400000000000034
31004_20240823_1200_12,2024-08-23 12:00:00,2024-08-23,2024,8,12,JJA,22.22222222222222,22.600000000000023,9.0,2.0
31004_20240831_0000_00,2024-08-31 00:00:00,2024-08-31,2024,8,00,JJA,-25.0,2267.6000000000004,5.599999999999909,-1.3999999999999773
31004_20240903_1200_12,2024-09-03 12:00:00,2024-09-03,2024,9,12,SON,21.9780219780222,41.25,9.099999999999909,2.0
31004_20240908_1200_12,2024-09-08 12:00:00,2024-09-08,2024,9,12,SON,28.57142857142875,4.5499999999999545,9.100000000000023,2.6000000000000227
31004_20240916_0000_00,2024-09-16 00:00:00,2024-09-16,2024,9,00,SON,33.333333333333336,723.5999999999999,0.6000000000001364,0.20000000000004547
31004_20240925_0000_00,2024-09-25 00:00:00,2024-09-25,2024,9,00,SON,19.78021978021923,22.549999999999955,9.100000000000023,1.7999999999999545
31004_20241004_0000_00,2024-10-04 00:00:00,2024-10-04,2024,10,00,SON,-15.238095238095184,4725.65,10.5,-1.5999999999999943
31004_20241008_1200_12,2024-10-08 12:00:00,2024-10-08,2024,10,12,SON,-120.00000000000135,4740.4,1.0,-1.2000000000000135
31004_20241022_0000_00,2024-10-22 00:00:00,2024-10-22,2024,10,00,SON,-35.71428571428339,4638.0,5.600000000000364,-2.0
31004_20241030_1200_12,2024-10-30 12:00:00,2024-10-30,2024,10,12,SON,24.17582417582399,49.65000000000009,9.100000000000023,2.1999999999999886
31004_20241101_0000_00,2024-11-01 00:00:00,2024-11-01,2024,11,00,SON,18.42105263157814,4688.5,15.200000000000728,2.8000000000000114
31004_20241103_1200_12,2024-11-03 12:00:00,2024-11-03,2024,11,12,SON,-29.508196721309492,2196.25,6.100000000000364,-1.7999999999999865
31004_20241106_0000_00,2024-11-06 00:00:00,2024-11-06,2024,11,00,SON,15.555555555555513,40.5,27.0,4.199999999999989
31004_20241106_1200_12,2024-11-06 12:00:00,2024-11-06,2024,11,12,SON,200.0000000002256,746.45,0.09999999999990905,0.2000000000000437
31004_20241111_1200_12,2024-11-11 12:00:00,2024-11-11,2024,11,12,SON,-22.222222222221323,54.049999999999955,0.8999999999999773,-0.19999999999998685
31004_20241112_0000_00,2024-11-12 00:00:00,2024-11-12,2024,11,00,SON,123.076923076914,36.950000000000045,1.3000000000000682,1.599999999999966
31004_20241112_1200_12,2024-11-12 12:00:00,2024-11-12,2024,11,12,SON,42.857142857145305,18.90000000000009,1.3999999999999773,0.6000000000000245
31004_20241112_1200_12,2024-11-12 12:00:00,2024-11-12,2024,11,12,SON,-25.531914893615298,2125.95,4.700000000000273,-1.1999999999999886
31004_20241116_0000_00,2024-11-16 00:00:00,2024-11-16,2024,11,00,SON,33.14917127071819,45.049999999999955,18.100000000000023,6.0
31004_20241122_1200_12,2024-11-22 12:00:00,2024-11-22,2024,11,12,SON,19.565217391304618,213.29999999999995,9.199999999999932,1.8000000000000114
31004_20241126_0000_00,2024-11-26 00:00:00,2024-11-26,2024,11,00,SON,26.66666666666673,31.299999999999955,9.0,2.4000000000000057
31004_20241126_0000_00,2024-11-26 00:00:00,2024-11-26,2024,11,00,SON,-230.76923076923885,768.9499999999998,1.2999999999999545,-3.0
31004_20241128_1200_12,2024-11-28 12:00:00,2024-11-28,2024,11,12,SON,26.3736263736267,50.25,9.099999999999909,2.4000000000000057
31004_20241202_0000_00,2024-12-02 00:00:00,2024-12-02,2024,12,00,DJF,21.145374449339215,708.0500000000002,22.700000000000045,4.800000000000011
31004_20241207_1200_12,2024-12-07 12:00:00,2024-12-07,2024,12,12,DJF,15.686274509803772,4548.35,15.300000000000182,2.4000000000000057
31004_20241217_1200_12,2024-12-17 12:00:00,2024-12-17,2024,12,12,DJF,-16.666666666667556,4696.1,9.599999999999454,-1.5999999999999943
31004_20241222_0000_00,2024-12-22 00:00:00,2024-12-22,2024,12,00,DJF,25.0,744.4000000000001,4.0,1.0
31004_20241222_0000_00,2024-12-22 00:00:00,2024-12-22,2024,12,00,DJF,-21.19205298013203,4603.25,15.100000000000364,-3.2000000000000135
31004_20241222_1200_12,2024-12-22 12:00:00,2024-12-22,2024,12,12,DJF,25.263157894736903,660.95,9.5,2.4000000000000057
31004_20241229_0000_00,2024-12-29 00:00:00,2024-12-29,2024,12,00,DJF,15.476190476190483,19.0,16.799999999999955,2.5999999999999943
31004_20241229_0000_00,2024-12-29 00:00:00,2024-12-29,2024,12,00,DJF,17.486338797814213,45.700000000000045,36.60000000000002,6.400000000000006
31004_20241229_1200_12,2024-12-29 12:00:00,2024-12-29,2024,12,12,DJF,16.058394160583976,13.700000000000045,27.399999999999977,4.400000000000006
31004_20241229_1200_12,2024-12-29 12:00:00,2024-12-29,2024,12,12,DJF,23.913043478261233,50.299999999999955,9.199999999999932,2.200000000000017
31004_20241230_0000_00,2024-12-30 00:00:00,2024-12-30,2024,12,00,DJF,17.582417582417477,31.950000000000045,9.100000000000023,1.5999999999999943
31004_20250101_1200_12,2025-01-01 12:00:00,2025-01-01,2025,1,12,DJF,33.33333333333311,637.3000000000002,4.2000000000000455,1.4000000000000057
31004_20250103_0000_00,2025-01-03 00:00:00,2025-01-03,2025,1,00,DJF,64.70588235294777,4322.2,3.399999999999636,2.1999999999999886
31004_20250103_1200_12,2025-01-03 12:00:00,2025-01-03,2025,1,12,DJF,26.66666666666673,35.89999999999998,18.0,4.800000000000011
31004_20250104_1200_12,2025-01-04 12:00:00,2025-01-04,2025,1,12,DJF,57.14285714285666,110.39999999999998,4.2000000000000455,2.4000000000000057
31004_20250104_1200_12,2025-01-04 12:00:00,2025-01-04,2025,1,12,DJF,18.181818181815217,733.8499999999999,1.1000000000001364,0.19999999999999218
31004_20250110_0000_00,2025-01-10 00:00:00,2025-01-10,2025,1,00,DJF,17.41573033707868,17.799999999999955,35.60000000000002,6.200000000000015
31004_20250110_1200_12,2025-01-10 12:00:00,2025-01-10,2025,1,12,DJF,15.67164179104476,13.399999999999977,26.799999999999955,4.199999999999989
31004_20250121_0000_00,2025-01-21 00:00:00,2025-01-21,2025,1,00,DJF,-29.999999999998295,693.4000000000001,2.0,-0.5999999999999659
31004_20250122_0000_00,2025-01-22 00:00:00,2025-01-22,2025,1,00,DJF,-16.766467065868515,4582.450000000001,16.699999999999818,-2.8000000000000114
31004_20250126_0000_00,2025-01-26 00:00:00,2025-01-26,2025,1,00,DJF,17.977528089887624,31.049999999999955,8.899999999999977,1.5999999999999943
31004_20250127_0000_00,2025-01-27 00:00:00,2025-01-27,2025,1,00,DJF,33.70786516853941,35.5,17.799999999999955,6.0
31004_20250130_0000_00,2025-01-30 00:00:00,2025-01-30,2025,1,00,DJF,-32.835820895522765,797.0999999999999,13.399999999999864,-4.400000000000006
31004_20250201_0000_00,2025-02-01 00:00:00,2025-02-01,2025,2,00,DJF,-23.076923076924757,750.7,2.599999999999909,-0.6000000000000227
31004_20250202_0000_00,2025-02-02 00:00:00,2025-02-02,2025,2,00,DJF,-63.63636363636802,740.5,2.199999999999818,-1.3999999999999808
31004_20250205_0000_00,2025-02-05 00:00:00,2025-02-05,2025,2,00,DJF,20.994475138121572,36.200000000000045,36.19999999999993,7.599999999999994
31004_20250205_1200_12,2025-02-05 12:00:00,2025-02-05,2025,2,12,DJF,38.20224719101091,40.25,8.900000000000091,3.4000000000000057
31004_20250207_1200_12,2025-02-07 12:00:00,2025-02-07,2025,2,12,DJF,20.224719101123455,39.84999999999991,8.899999999999977,1.799999999999983
31004_20250208_0000_00,2025-02-08 00:00:00,2025-02-08,2025,2,00,DJF,16.949152542372836,26.649999999999977,17.700000000000045,3.0
31004_20250208_1200_12,2025-02-08 12:00:00,2025-02-08,2025,2,12,DJF,31.11111111111124,13.399999999999977,9.0,2.8000000000000114
31004_20250209_0000_00,2025-02-09 00:00:00,2025-02-09,2025,2,00,DJF,15.000000000000007,35.89999999999998,36.0,5.400000000000002
31004_20250209_1200_12,2025-02-09 12:00:00,2025-02-09,2025,2,12,DJF,17.630853994490327,54.25,36.299999999999955,6.399999999999981
31004_20250211_0000_00,2025-02-11 00:00:00,2025-02-11,2025,2,00,DJF,52.941176470594236,2097.0,3.399999999999636,1.8000000000000114
31004_20250211_1200_12,2025-02-11 12:00:00,2025-02-11,2025,2,12,DJF,17.54385964912284,32.90000000000009,11.399999999999977,2.0
31004_20250212_0000_00,2025-02-12 00:00:00,2025-02-12,2025,2,00,DJF,28.571428571428438,22.84999999999991,9.100000000000023,2.5999999999999943
31004_20250212_1200_12,2025-02-12 12:00:00,2025-02-12,2025,2,12,DJF,28.26086956521754,32.200000000000045,9.199999999999932,2.5999999999999943
31004_20250215_0000_00,2025-02-15 00:00:00,2025-02-15,2025,2,00,DJF,20.312500000000224,30.0,12.799999999999955,2.600000000000019
31004_20250220_1200_12,2025-02-20 12:00:00,2025-02-20,2025,2,12,DJF,23.595505617977683,26.600000000000023,17.799999999999955,4.200000000000017
31004_20250222_0000_00,2025-02-22 00:00:00,2025-02-22,2025,2,00,DJF,-37.837837837837526,195.35000000000002,3.7000000000000455,-1.4000000000000057
31004_20250302_0000_00,2025-03-02 00:00:00,2025-03-02,2025,3,00,MAM,31.1111111111112,22.399999999999977,9.0,2.800000000000008
31004_20250303_0000_00,2025-03-03 00:00:00,2025-03-03,2025,3,00,MAM,24.444444444444358,22.5,9.0,2.199999999999992
31004_20250304_1200_12,2025-03-04 12:00:00,2025-03-04,2025,3,12,MAM,20.07434944237922,31.34999999999991,26.899999999999977,5.400000000000006
31004_20250305_0000_00,2025-03-05 00:00:00,2025-03-05,2025,3,00,MAM,15.671641791044706,31.299999999999955,26.800000000000068,4.199999999999992
31004_20250306_0000_00,2025-03-06 00:00:00,2025-03-06,2025,3,00,MAM,48.71794871794773,4524.6,7.800000000000182,3.8000000000000114
31004_20250306_1200_12,2025-03-06 12:00:00,2025-03-06,2025,3,12,MAM,19.498607242339844,26.950000000000045,35.89999999999998,7.0
31004_20250309_1200_12,2025-03-09 12:00:00,2025-03-09,2025,3,12,MAM,17.391304347824505,28.450000000000045,2.300000000000068,0.3999999999999755
31004_20250311_1200_12,2025-03-11 12:00:00,2025-03-11,2025,3,12,MAM,35.555555555555465,49.39999999999998,9.0,3.199999999999992
31004_20250312_0000_00,2025-03-12 00:00:00,2025-03-12,2025,3,00,MAM,18.88888888888892,35.89999999999998,18.0,3.4000000000000057
31004_20250312_1200_12,2025-03-12 12:00:00,2025-03-12,2025,3,12,MAM,22.47191011235961,31.34999999999991,8.899999999999977,2.0
31004_20250313_0000_00,2025-03-13 00:00:00,2025-03-13,2025,3,00,MAM,16.80672268907561,35.75,35.700000000000045,6.0
31004_20250316_1200_12,2025-03-16 12:00:00,2025-03-16,2025,3,12,MAM,22.22222222222222,31.5,9.0,2.0
31004_20250327_1200_12,2025-03-27 12:00:00,2025-03-27,2025,3,12,MAM,37.36263736263702,40.549999999999955,9.100000000000023,3.3999999999999773
31004_20250328_1200_12,2025-03-28 12:00:00,2025-03-28,2025,3,12,MAM,24.44444444444432,58.60000000000002,9.0,2.1999999999999886
31004_20250329_0000_00,2025-03-29 00:00:00,2025-03-29,2025,3,00,MAM,26.66666666666673,31.600000000000023,9.0,2.4000000000000057
31004_20250329_1200_12,2025-03-29 12:00:00,2025-03-29,2025,3,12,MAM,69.56521739130335,28.450000000000045,2.300000000000068,1.6000000000000245
31004_20250404_1200_12,2025-04-04 12:00:00,2025-04-04,2025,4,12,MAM,17.67955801104964,9.049999999999955,18.100000000000023,3.1999999999999886
31004_20250408_1200_12,2025-04-08 12:00:00,2025-04-08,2025,4,12,MAM,-28.260869565217497,4.600000000000023,9.200000000000045,-2.6000000000000227
31004_20250408_1200_12,2025-04-08 12:00:00,2025-04-08,2025,4,12,MAM,41.7582417582423,13.75,9.099999999999909,3.8000000000000114
31004_20250412_1200_12,2025-04-12 12:00:00,2025-04-12,2025,4,12,MAM,20.58823529411758,31.700000000000045,27.199999999999932,5.599999999999968
31004_20250415_1200_12,2025-04-15 12:00:00,2025-04-15,2025,4,12,MAM,-17.582417582417797,4.5499999999999545,9.100000000000023,-1.6000000000000236
31004_20250415_1200_12,2025-04-15 12:00:00,2025-04-15,2025,4,12,MAM,144.0000000000009,10.350000000000023,2.5,3.6000000000000227
31004_20250501_0000_00,2025-05-01 00:00:00,2025-05-01,2025,5,00,MAM,-18.181818181818496,37.950000000000045,3.300000000000068,-0.6000000000000227
31004_20250509_1200_12,2025-05-09 12:00:00,2025-05-09,2025,5,12,MAM,-21.42857142856996,4759.6,2.800000000000182,-0.5999999999999979
31004_20250518_0000_00,2025-05-18 00:00:00,2025-05-18,2025,5,00,MAM,-17.8571428571446,4658.1,5.599999999999454,-1.0
31004_20250519_1200_12,2025-05-19 12:00:00,2025-05-19,2025,5,12,MAM,55.99999999999916,2154.15,2.5,1.399999999999979
31004_20250521_1200_12,2025-05-21 12:00:00,2025-05-21,2025,5,12,MAM,114.2857142857451,4881.450000000001,0.6999999999998181,0.8000000000000078
31004_20250607_1200_12,2025-06-07 12:00:00,2025-06-07,2025,6,12,JJA,22.222222222225028,2289.8500000000004,0.900000000000091,0.20000000000004547
31004_20250610_1200_12,2025-06-10 12:00:00,2025-06-10,2025,6,12,JJA,35.294117647058826,13.350000000000023,8.5,3.0
31004_20250910_1200_12,2025-09-10 12:00:00,2025-09-10,2025,9,12,SON,18.803418803418726,38.90000000000009,23.399999999999977,4.399999999999977
31004_20250914_1200_12,2025-09-14 12:00:00,2025-09-14,2025,9,12,SON,19.298245614035025,23.90000000000009,11.399999999999977,2.1999999999999886
31004_20250916_0000_00,2025-09-16 00:00:00,2025-09-16,2025,9,00,SON,-18.918918918919587,4747.2,7.399999999999636,-1.3999999999999808
31004_20250924_1200_12,2025-09-24 12:00:00,2025-09-24,2025,9,12,SON,20.879120879121018,27.200000000000045,18.199999999999932,3.8000000000000114
31004_20250928_1200_12,2025-09-28 12:00:00,2025-09-28,2025,9,12,SON,-28.571428571424963,2217.6000000000004,1.400000000000091,-0.3999999999999755
31004_20251001_0000_00,2025-10-01 00:00:00,2025-10-01,2025,10,00,SON,16.54135338345855,3878.9500000000007,13.300000000000182,2.200000000000017
31004_20251010_1200_12,2025-10-10 12:00:00,2025-10-10,2025,10,12,SON,21.348314606741564,26.799999999999955,17.800000000000068,3.800000000000013
31004_20251014_1200_12,2025-10-14 12:00:00,2025-10-14,2025,10,12,SON,27.184466019417073,1489.35,10.300000000000182,2.800000000000008
31004_20251016_1200_12,2025-10-16 12:00:00,2025-10-16,2025,10,12,SON,19.417475728155015,1503.15,10.300000000000182,2.0000000000000018
31004_20251017_0000_00,2025-10-17 00:00:00,2025-10-17,2025,10,00,SON,333.33333333364595,2319.55,0.29999999999972715,1.0000000000000284
31004_20251021_1200_12,2025-10-21 12:00:00,2025-10-21,2025,10,12,SON,19.35483870967872,2320.95,3.099999999999909,0.6000000000000227
31004_20251027_1200_12,2025-10-27 12:00:00,2025-10-27,2025,10,12,SON,43.95604395604414,31.549999999999955,9.100000000000023,4.000000000000027
31004_20251104_0000_00,2025-11-04 00:00:00,2025-11-04,2025,11,00,SON,15.384615384615419,52.549999999999955,3.8999999999999773,0.5999999999999979
31004_20251109_1200_12,2025-11-09 12:00:00,2025-11-09,2025,11,12,SON,-47.05882352941747,2089.15,1.699999999999818,-0.8000000000000114
31004_20251111_0000_00,2025-11-11 00:00:00,2025-11-11,2025,11,00,SON,15.384615384615326,31.75,9.099999999999909,1.3999999999999808
