profile_id,year,month,cycle,has_G,has_E,has_HE
31004_20190808_1200_12,2019,8,12,True,False,False
31004_20190809_0000_00,2019,8,00,False,True,False
31004_20190809_1200_12,2019,8,12,True,False,False
31004_20190810_0000_00,2019,8,00,False,True,True
31004_20190810_1200_12,2019,8,12,True,False,True
31004_20190811_0000_00,2019,8,00,True,False,False
31004_20190811_1200_12,2019,8,12,True,False,False
31004_20190812_0000_00,2019,8,00,True,False,False
31004_20190812_1200_12,2019,8,12,True,False,False
31004_20190813_0000_00,2019,8,00,False,False,False
31004_20190813_1200_12,2019,8,12,True,False,False
31004_20190814_0000_00,2019,8,00,False,False,False
31004_20190814_1200_12,2019,8,12,False,False,True
31004_20190815_0000_00,2019,8,00,False,False,False
31004_20190815_1200_12,2019,8,12,False,True,False
31004_20190816_0000_00,2019,8,00,False,False,False
31004_20190816_1200_12,2019,8,12,True,False,False
31004_20190817_0000_00,2019,8,00,True,False,False
31004_20190817_1200_12,2019,8,12,False,False,False
31004_20190818_0000_00,2019,8,00,False,False,False
31004_20190818_1200_12,2019,8,12,False,True,False
31004_20190819_0000_00,2019,8,00,False,False,False
31004_20190819_1200_12,2019,8,12,True,False,False
31004_20190820_0000_00,2019,8,00,False,False,False
31004_20190820_1200_12,2019,8,12,True,False,False
31004_20190821_0000_00,2019,8,00,False,False,False
31004_20190821_1200_12,2019,8,12,False,False,False
31004_20190822_0000_00,2019,8,00,True,False,False
31004_20190822_1200_12,2019,8,12,True,False,True
31004_20190823_0000_00,2019,8,00,False,False,False
31004_20190823_1200_12,2019,8,12,True,False,False
31004_20190824_0000_00,2019,8,00,False,False,False
31004_20190824_1200_12,2019,8,12,True,False,False
31004_20190825_0000_00,2019,8,00,False,False,False
31004_20190825_1200_12,2019,8,12,False,False,False
31004_20190826_0000_00,2019,8,00,False,False,False
31004_20190826_1200_12,2019,8,12,True,False,False
31004_20190827_0000_00,2019,8,00,True,False,False
31004_20190827_1200_12,2019,8,12,False,True,False
31004_20190828_0000_00,2019,8,00,True,False,False
31004_20190828_1200_12,2019,8,12,False,False,True
31004_20190829_0000_00,2019,8,00,False,False,False
31004_20190829_1200_12,2019,8,12,False,False,False
31004_20190830_0000_00,2019,8,00,False,False,False
31004_20190830_1200_12,2019,8,12,True,False,False
31004_20190831_0000_00,2019,8,00,True,False,False
31004_20190831_1200_12,2019,8,12,True,False,False
31004_20190901_0000_00,2019,9,00,False,False,True
31004_20190901_1200_12,2019,9,12,True,False,False
31004_20190902_0000_00,2019,9,00,True,False,False
31004_20190902_1200_12,2019,9,12,False,False,False
31004_20190903_1200_12,2019,9,12,True,False,False
31004_20190904_0000_00,2019,9,00,False,False,True
31004_20190904_1200_12,2019,9,12,False,True,False
31004_20190905_0000_00,2019,9,00,False,False,False
31004_20190905_1200_12,2019,9,12,True,False,False
31004_20190906_0000_00,2019,9,00,True,False,False
31004_20190906_1200_12,2019,9,12,False,False,False
31004_20190907_0000_00,2019,9,00,False,False,False
31004_20190907_1200_12,2019,9,12,False,False,False
31004_20190908_0000_00,2019,9,00,False,True,True
31004_20190908_1200_12,2019,9,12,False,False,False
31004_20190909_0000_00,2019,9,00,False,False,False
31004_20190909_1200_12,2019,9,12,True,False,False
31004_20190910_0000_00,2019,9,00,False,False,False
31004_20190910_1200_12,2019,9,12,False,False,True
31004_20190911_0000_00,2019,9,00,True,False,False
31004_20190911_1200_12,2019,9,12,False,False,False
31004_20190912_0000_00,2019,9,00,False,False,True
31004_20190912_1200_12,2019,9,12,False,False,False
31004_20190913_0000_00,2019,9,00,False,False,False
31004_20190913_1200_12,2019,9,12,True,False,False
31004_20190914_0000_00,2019,9,00,True,False,True
31004_20190914_1200_12,2019,9,12,True,False,False
31004_20190915_0000_00,2019,9,00,False,False,False
31004_20190915_1200_12,2019,9,12,False,False,True
31004_20190916_0000_00,2019,9,00,False,False,False
31004_20190916_1200_12,2019,9,12,False,False,False
31004_20190917_0000_00,2019,9,00,False,False,False
31004_20190917_1200_12,2019,9,12,False,False,False
31004_20190918_0000_00,2019,9,00,False,False,False
31004_20190918_1200_12,2019,9,12,False,False,True
31004_20190919_0000_00,2019,9,00,False,False,True
31004_20190919_1200_12,2019,9,12,False,False,False
31004_20190920_0000_00,2019,9,00,False,False,True
31004_20190920_1200_12,2019,9,12,False,False,True
31004_20190921_0000_00,2019,9,00,False,False,False
31004_20190921_1200_12,2019,9,12,True,False,False
31004_20190922_0000_00,2019,9,00,False,True,False
31004_20190922_1200_12,2019,9,12,True,False,False
31004_20190923_0000_00,2019,9,00,False,False,False
31004_20190923_1200_12,2019,9,12,False,False,False
31004_20190924_0000_00,2019,9,00,False,False,False
31004_20190924_1200_12,2019,9,12,False,False,True
31004_20190925_0000_00,2019,9,00,False,False,True
31004_20190925_1200_12,2019,9,12,False,False,True
31004_20190926_0000_00,2019,9,00,True,False,True
31004_20190926_1200_12,2019,9,12,False,False,False
31004_20190927_0000_00,2019,9,00,False,False,True
31004_20190927_1200_12,2019,9,12,False,False,True
31004_20190928_0000_00,2019,9,00,False,False,True
31004_20190928_1200_12,2019,9,12,False,False,True
31004_20190929_0000_00,2019,9,00,False,False,True
31004_20190929_1200_12,2019,9,12,False,False,False
31004_20190930_0000_00,2019,9,00,False,False,False
31004_20190930_1200_12,2019,9,12,False,False,False
31004_20191001_0000_00,2019,10,00,False,False,False
31004_20191001_1200_12,2019,10,12,False,False,False
31004_20191002_0000_00,2019,10,00,False,False,False
31004_20191002_1200_12,2019,10,12,False,False,False
31004_20191003_0000_00,2019,10,00,False,False,False
31004_20191003_1200_12,2019,10,12,False,False,False
31004_20191004_0000_00,2019,10,00,False,False,False
31004_20191004_1200_12,2019,10,12,False,False,False
31004_20191005_0000_00,2019,10,00,False,False,False
31004_20191005_1200_12,2019,10,12,False,False,False
31004_20191006_0000_00,2019,10,00,True,False,False
31004_20191006_1200_12,2019,10,12,False,False,False
31004_20191007_0000_00,2019,10,00,False,False,False
31004_20191007_1200_12,2019,10,12,False,False,False
31004_20191008_0000_00,2019,10,00,False,False,False
31004_20191008_1200_12,2019,10,12,False,False,False
31004_20191009_1200_12,2019,10,12,False,False,False
31004_20191010_0000_00,2019,10,00,False,False,False
31004_20191010_1200_12,2019,10,12,False,False,True
31004_20191011_0000_00,2019,10,00,False,False,False
31004_20191011_1200_12,2019,10,12,False,False,True
31004_20191012_0000_00,2019,10,00,False,False,False
31004_20191012_1200_12,2019,10,12,False,False,False
31004_20191013_0000_00,2019,10,00,False,False,True
31004_20191013_1200_12,2019,10,12,False,False,False
31004_20191014_0000_00,2019,10,00,False,False,True
31004_20191014_1200_12,2019,10,12,False,False,False
31004_20191015_0000_00,2019,10,00,False,False,False
31004_20191015_1200_12,2019,10,12,False,False,True
31004_20191016_0000_00,2019,10,00,True,False,True
31004_20191016_1200_12,2019,10,12,False,False,False
31004_20191017_0000_00,2019,10,00,True,False,False
31004_20191017_1200_12,2019,10,12,False,False,False
31004_20191018_0000_00,2019,10,00,False,False,True
31004_20191018_1200_12,2019,10,12,False,False,False
31004_20191019_0000_00,2019,10,00,False,False,True
31004_20191019_1200_12,2019,10,12,True,False,True
31004_20191020_0000_00,2019,10,00,True,False,False
31004_20191020_1200_12,2019,10,12,False,False,False
31004_20191021_0000_00,2019,10,00,True,False,False
31004_20191021_1200_12,2019,10,12,False,False,False
31004_20191022_0000_00,2019,10,00,False,False,False
31004_20191022_1200_12,2019,10,12,False,False,False
31004_20191023_0000_00,2019,10,00,False,False,True
31004_20191023_1200_12,2019,10,12,False,False,False
31004_20191024_0000_00,2019,10,00,False,False,False
31004_20191024_1200_12,2019,10,12,False,False,False
31004_20191025_0000_00,2019,10,00,False,False,False
31004_20191025_1200_12,2019,10,12,False,True,False
31004_20191026_0000_00,2019,10,00,False,False,False
31004_20191026_1200_12,2019,10,12,False,False,True
31004_20191027_0000_00,2019,10,00,True,False,False
31004_20191027_1200_12,2019,10,12,False,False,False
31004_20191028_0000_00,2019,10,00,False,False,False
31004_20191028_1200_12,2019,10,12,False,False,False
31004_20191029_0000_00,2019,10,00,True,False,True
31004_20191029_1200_12,2019,10,12,False,False,True
31004_20191030_0000_00,2019,10,00,False,False,False
31004_20191030_1200_12,2019,10,12,False,False,False
31004_20191031_0000_00,2019,10,00,False,False,False
31004_20191031_1200_12,2019,10,12,False,False,True
31004_20191101_0000_00,2019,11,00,True,False,False
31004_20191101_1200_12,2019,11,12,True,False,False
31004_20191102_0000_00,2019,11,00,False,False,False
31004_20191102_1200_12,2019,11,12,True,False,False
31004_20191103_0000_00,2019,11,00,False,False,False
31004_20191103_1200_12,2019,11,12,True,False,False
31004_20191104_0000_00,2019,11,00,False,False,True
31004_20191104_1200_12,2019,11,12,False,False,True
31004_20191105_0000_00,2019,11,00,False,False,False
31004_20191105_1200_12,2019,11,12,False,False,True
31004_20191106_0000_00,2019,11,00,False,False,True
31004_20191106_1200_12,2019,11,12,False,False,True
31004_20191107_0000_00,2019,11,00,False,False,True
31004_20191107_1200_12,2019,11,12,False,False,False
31004_20191108_0000_00,2019,11,00,False,False,True
31004_20191108_1200_12,2019,11,12,False,False,False
31004_20191109_0000_00,2019,11,00,True,False,False
31004_20191109_1200_12,2019,11,12,False,False,False
31004_20191110_0000_00,2019,11,00,False,False,True
31004_20191110_1200_12,2019,11,12,False,False,False
31004_20191111_0000_00,2019,11,00,False,False,False
31004_20191111_1200_12,2019,11,12,False,False,False
31004_20191112_0000_00,2019,11,00,False,False,True
31004_20191112_1200_12,2019,11,12,False,False,True
31004_20191113_0000_00,2019,11,00,False,False,True
31004_20191113_1200_12,2019,11,12,True,False,False
31004_20191114_0000_00,2019,11,00,False,False,False
31004_20191114_1200_12,2019,11,12,False,False,True
31004_20191115_0000_00,2019,11,00,False,False,False
31004_20191115_1200_12,2019,11,12,False,False,False
31004_20191116_0000_00,2019,11,00,False,False,True
31004_20191116_1200_12,2019,11,12,False,False,False
31004_20191117_0000_00,2019,11,00,False,False,True
31004_20191117_1200_12,2019,11,12,False,False,True
31004_20191118_0000_00,2019,11,00,True,False,True
31004_20191118_1200_12,2019,11,12,False,False,True
31004_20191119_0000_00,2019,11,00,False,False,True
31004_20191119_1200_12,2019,11,12,False,False,False
31004_20191120_0000_00,2019,11,00,False,False,True
31004_20191120_1200_12,2019,11,12,True,False,False
31004_20191121_0000_00,2019,11,00,True,False,True
31004_20191121_1200_12,2019,11,12,False,False,True
31004_20191122_0000_00,2019,11,00,True,False,True
31004_20191122_1200_12,2019,11,12,False,True,True
31004_20191123_0000_00,2019,11,00,False,False,True
31004_20191123_1200_12,2019,11,12,False,False,False
31004_20191124_0000_00,2019,11,00,False,False,True
31004_20191124_1200_12,2019,11,12,True,False,False
31004_20191125_0000_00,2019,11,00,False,False,True
31004_20191125_1200_12,2019,11,12,False,False,False
31004_20191126_0000_00,2019,11,00,False,False,True
31004_20191126_1200_12,2019,11,12,False,False,True
31004_20191127_0000_00,2019,11,00,False,False,False
31004_20191127_1200_12,2019,11,12,False,False,True
31004_20191128_0000_00,2019,11,00,False,False,True
31004_20191128_1200_12,2019,11,12,False,False,True
31004_20191129_0000_00,2019,11,00,False,False,True
31004_20191129_1200_12,2019,11,12,False,False,True
31004_20191130_0000_00,2019,11,00,True,False,False
31004_20191130_1200_12,2019,11,12,False,False,False
31004_20191201_0000_00,2019,12,00,True,False,True
31004_20191201_1200_12,2019,12,12,True,False,True
31004_20191202_0000_00,2019,12,00,False,False,True
31004_20191202_1200_12,2019,12,12,False,False,True
31004_20191203_0000_00,2019,12,00,False,False,True
31004_20191203_1200_12,2019,12,12,False,False,True
31004_20191204_0000_00,2019,12,00,False,False,True
31004_20191204_1200_12,2019,12,12,True,False,False
31004_20191205_0000_00,2019,12,00,False,True,False
31004_20191205_1200_12,2019,12,12,False,False,False
31004_20191206_0000_00,2019,12,00,False,False,True
31004_20191206_1200_12,2019,12,12,True,False,False
31004_20191207_0000_00,2019,12,00,False,False,True
31004_20191207_1200_12,2019,12,12,False,False,False
31004_20191208_0000_00,2019,12,00,True,False,False
31004_20191208_1200_12,2019,12,12,False,False,True
31004_20191209_0000_00,2019,12,00,False,False,False
31004_20191209_1200_12,2019,12,12,False,True,True
31004_20191210_0000_00,2019,12,00,True,False,True
31004_20191210_1200_12,2019,12,12,False,True,False
31004_20191211_0000_00,2019,12,00,False,False,True
31004_20191211_1200_12,2019,12,12,True,False,False
31004_20191212_0000_00,2019,12,00,True,False,False
31004_20191212_1200_12,2019,12,12,False,False,False
31004_20191213_0000_00,2019,12,00,True,False,False
31004_20191213_1200_12,2019,12,12,False,False,True
31004_20191214_0000_00,2019,12,00,True,False,False
31004_20191214_1200_12,2019,12,12,False,False,True
31004_20191215_0000_00,2019,12,00,False,False,False
31004_20191215_1200_12,2019,12,12,True,False,False
31004_20191216_0000_00,2019,12,00,False,False,False
31004_20191216_1200_12,2019,12,12,False,False,False
31004_20191217_0000_00,2019,12,00,False,False,True
31004_20191217_1200_12,2019,12,12,False,False,True
31004_20191218_0000_00,2019,12,00,False,False,True
31004_20191218_1200_12,2019,12,12,False,False,True
31004_20191219_0000_00,2019,12,00,False,False,True
31004_20191219_1200_12,2019,12,12,False,False,True
31004_20191220_0000_00,2019,12,00,False,False,False
31004_20191220_1200_12,2019,12,12,False,False,True
31004_20191221_0000_00,2019,12,00,False,False,False
31004_20191221_1200_12,2019,12,12,False,False,False
31004_20191222_0000_00,2019,12,00,False,False,True
31004_20191222_1200_12,2019,12,12,False,False,True
31004_20191223_0000_00,2019,12,00,False,False,True
31004_20191223_1200_12,2019,12,12,False,False,True
31004_20191224_0000_00,2019,12,00,False,False,False
31004_20191224_1200_12,2019,12,12,False,False,False
31004_20191225_0000_00,2019,12,00,False,False,True
31004_20191225_1200_12,2019,12,12,False,False,True
31004_20191226_0000_00,2019,12,00,False,False,False
31004_20191226_1200_12,2019,12,12,True,False,False
31004_20191227_0000_00,2019,12,00,True,False,False
31004_20191227_1200_12,2019,12,12,False,False,False
31004_20191228_0000_00,2019,12,00,True,False,False
31004_20191228_1200_12,2019,12,12,True,False,False
31004_20191229_0000_00,2019,12,00,False,False,False
31004_20191229_1200_12,2019,12,12,False,False,True
31004_20191230_0000_00,2019,12,00,False,False,True
31004_20191230_1200_12,2019,12,12,False,False,True
31004_20191231_0000_00,2019,12,00,True,False,False
31004_20191231_1200_12,2019,12,12,False,False,False
31004_20200101_0000_00,2020,1,00,False,True,True
31004_20200101_1200_12,2020,1,12,False,False,True
31004_20200102_0000_00,2020,1,00,False,False,False
31004_20200102_1200_12,2020,1,12,False,False,True
31004_20200103_0000_00,2020,1,00,False,False,False
31004_20200103_1200_12,2020,1,12,True,False,False
31004_20200104_0000_00,2020,1,00,False,True,False
31004_20200104_1200_12,2020,1,12,False,False,False
31004_20200105_0000_00,2020,1,00,False,False,False
31004_20200105_1200_12,2020,1,12,False,False,False
31004_20200106_0000_00,2020,1,00,False,False,True
31004_20200106_1200_12,2020,1,12,False,False,False
31004_20200107_0000_00,2020,1,00,False,False,True
31004_20200107_1200_12,2020,1,12,False,False,True
31004_20200108_0000_00,2020,1,00,False,False,True
31004_20200108_1200_12,2020,1,12,False,False,True
31004_20200109_0000_00,2020,1,00,False,False,False
31004_20200109_1200_12,2020,1,12,False,False,True
31004_20200110_0000_00,2020,1,00,False,False,True
31004_20200110_1200_12,2020,1,12,False,False,True
31004_20200111_0000_00,2020,1,00,False,False,True
31004_20200111_1200_12,2020,1,12,True,False,True
31004_20200112_0000_00,2020,1,00,False,False,False
31004_20200112_1200_12,2020,1,12,False,False,True
31004_20200113_0000_00,2020,1,00,False,False,True
31004_20200113_1200_12,2020,1,12,True,False,False
31004_20200114_0000_00,2020,1,00,True,False,False
31004_20200114_1200_12,2020,1,12,True,False,False
31004_20200115_0000_00,2020,1,00,False,False,False
31004_20200115_1200_12,2020,1,12,True,False,False
31004_20200116_0000_00,2020,1,00,False,False,False
31004_20200116_1200_12,2020,1,12,False,False,False
31004_20200117_0000_00,2020,1,00,False,False,False
31004_20200117_1200_12,2020,1,12,False,False,False
31004_20200118_0000_00,2020,1,00,False,False,False
31004_20200118_1200_12,2020,1,12,True,False,False
31004_20200119_0000_00,2020,1,00,True,False,False
31004_20200119_1200_12,2020,1,12,False,False,False
31004_20200120_0000_00,2020,1,00,False,False,False
31004_20200120_1200_12,2020,1,12,False,False,False
31004_20200121_0000_00,2020,1,00,False,False,False
31004_20200121_1200_12,2020,1,12,True,False,False
31004_20200122_0000_00,2020,1,00,False,False,False
31004_20200122_1200_12,2020,1,12,False,False,False
31004_20200123_0000_00,2020,1,00,False,False,True
31004_20200123_1200_12,2020,1,12,True,False,False
31004_20200124_0000_00,2020,1,00,False,False,True
31004_20200124_1200_12,2020,1,12,True,False,True
31004_20200125_0000_00,2020,1,00,True,False,False
31004_20200125_1200_12,2020,1,12,True,False,False
31004_20200126_0000_00,2020,1,00,True,False,True
31004_20200126_1200_12,2020,1,12,False,False,True
31004_20200127_0000_00,2020,1,00,False,False,False
31004_20200127_1200_12,2020,1,12,False,False,False
31004_20200128_0000_00,2020,1,00,False,False,False
31004_20200128_1200_12,2020,1,12,False,False,False
31004_20200129_0000_00,2020,1,00,True,False,False
31004_20200129_1200_12,2020,1,12,False,False,True
31004_20200130_0000_00,2020,1,00,False,False,False
31004_20200130_1200_12,2020,1,12,False,False,False
31004_20200131_0000_00,2020,1,00,False,False,False
31004_20200131_1200_12,2020,1,12,False,False,False
31004_20200201_0000_00,2020,2,00,False,False,True
31004_20200201_1200_12,2020,2,12,False,False,True
31004_20200202_0000_00,2020,2,00,False,False,False
31004_20200202_1200_12,2020,2,12,False,False,True
31004_20200203_0000_00,2020,2,00,False,False,True
31004_20200203_1200_12,2020,2,12,False,False,False
31004_20200204_0000_00,2020,2,00,False,False,True
31004_20200204_1200_12,2020,2,12,True,False,False
31004_20200205_0000_00,2020,2,00,False,False,False
31004_20200205_1200_12,2020,2,12,True,False,False
31004_20200206_0000_00,2020,2,00,False,False,False
31004_20200206_1200_12,2020,2,12,False,False,False
31004_20200207_0000_00,2020,2,00,False,False,False
31004_20200207_1200_12,2020,2,12,False,False,True
31004_20200208_0000_00,2020,2,00,False,False,False
31004_20200208_1200_12,2020,2,12,False,False,True
31004_20200209_0000_00,2020,2,00,False,False,False
31004_20200209_1200_12,2020,2,12,True,False,False
31004_20200210_0000_00,2020,2,00,False,False,False
31004_20200210_1200_12,2020,2,12,False,False,True
31004_20200211_0000_00,2020,2,00,False,True,False
31004_20200211_1200_12,2020,2,12,False,False,False
31004_20200212_0000_00,2020,2,00,False,False,False
31004_20200212_1200_12,2020,2,12,False,False,True
31004_20200213_0000_00,2020,2,00,False,False,True
31004_20200213_1200_12,2020,2,12,False,False,False
31004_20200214_1200_12,2020,2,12,False,False,False
31004_20200215_0000_00,2020,2,00,False,False,True
31004_20200215_1200_12,2020,2,12,False,False,True
31004_20200216_0000_00,2020,2,00,False,True,True
31004_20200216_1200_12,2020,2,12,False,False,True
31004_20200217_0000_00,2020,2,00,False,False,True
31004_20200217_1200_12,2020,2,12,False,False,False
31004_20200218_0000_00,2020,2,00,False,False,False
31004_20200218_1200_12,2020,2,12,False,False,False
31004_20200219_0000_00,2020,2,00,False,False,True
31004_20200219_1200_12,2020,2,12,False,False,False
31004_20200220_0000_00,2020,2,00,False,False,False
31004_20200220_1200_12,2020,2,12,False,False,False
31004_20200221_0000_00,2020,2,00,False,True,False
31004_20200221_1200_12,2020,2,12,False,False,False
31004_20200222_0000_00,2020,2,00,False,False,False
31004_20200222_1200_12,2020,2,12,False,False,False
31004_20200223_0000_00,2020,2,00,False,False,False
31004_20200223_1200_12,2020,2,12,True,False,False
31004_20200224_0000_00,2020,2,00,False,False,True
31004_20200224_1200_12,2020,2,12,True,False,False
31004_20200225_0000_00,2020,2,00,False,False,True
31004_20200225_1200_12,2020,2,12,False,False,True
31004_20200226_0000_00,2020,2,00,False,False,True
31004_20200226_1200_12,2020,2,12,False,False,False
31004_20200227_0000_00,2020,2,00,False,False,True
31004_20200227_1200_12,2020,2,12,True,False,True
31004_20200228_0000_00,2020,2,00,False,False,False
31004_20200228_1200_12,2020,2,12,True,False,True
31004_20200229_0000_00,2020,2,00,False,False,True
31004_20200229_1200_12,2020,2,12,True,False,False
31004_20200301_0000_00,2020,3,00,False,False,False
31004_20200301_1200_12,2020,3,12,False,False,False
31004_20200302_0000_00,2020,3,00,False,False,False
31004_20200302_1200_12,2020,3,12,False,False,False
31004_20200303_0000_00,2020,3,00,False,False,False
31004_20200303_1200_12,2020,3,12,True,False,True
31004_20200304_0000_00,2020,3,00,True,False,True
31004_20200304_1200_12,2020,3,12,False,False,True
31004_20200305_0000_00,2020,3,00,False,False,False
31004_20200305_1200_12,2020,3,12,True,False,True
31004_20200306_0000_00,2020,3,00,False,False,True
31004_20200306_1200_12,2020,3,12,False,False,True
31004_20200307_0000_00,2020,3,00,False,False,False
31004_20200307_1200_12,2020,3,12,False,False,False
31004_20200308_0000_00,2020,3,00,True,False,False
31004_20200308_1200_12,2020,3,12,True,False,False
31004_20200309_0000_00,2020,3,00,True,False,False
31004_20200309_1200_12,2020,3,12,False,False,False
31004_20200310_0000_00,2020,3,00,True,False,False
31004_20200310_1200_12,2020,3,12,True,False,False
31004_20200311_0000_00,2020,3,00,False,False,False
31004_20200311_1200_12,2020,3,12,False,False,False
31004_20200312_0000_00,2020,3,00,False,False,False
31004_20200312_1200_12,2020,3,12,False,False,False
31004_20200313_0000_00,2020,3,00,False,False,False
31004_20200313_1200_12,2020,3,12,False,False,False
31004_20200314_0000_00,2020,3,00,False,True,True
31004_20200314_1200_12,2020,3,12,False,False,True
31004_20200315_0000_00,2020,3,00,True,False,True
31004_20200315_1200_12,2020,3,12,True,False,False
31004_20200316_0000_00,2020,3,00,True,False,False
31004_20200317_0000_00,2020,3,00,False,False,False
31004_20200317_1200_12,2020,3,12,True,False,False
31004_20200318_0000_00,2020,3,00,True,False,False
31004_20200318_1200_12,2020,3,12,False,False,False
31004_20200319_0000_00,2020,3,00,False,False,False
31004_20200319_1200_12,2020,3,12,False,False,False
31004_20200320_0000_00,2020,3,00,False,False,False
31004_20200320_1200_12,2020,3,12,True,False,True
31004_20200321_0000_00,2020,3,00,False,False,False
31004_20200321_1200_12,2020,3,12,True,False,False
31004_20200322_0000_00,2020,3,00,False,False,False
31004_20200322_1200_12,2020,3,12,True,False,False
31004_20200323_0000_00,2020,3,00,True,False,True
31004_20200323_1200_12,2020,3,12,False,False,False
31004_20200324_0000_00,2020,3,00,False,False,False
31004_20200324_1200_12,2020,3,12,False,False,False
31004_20200325_0000_00,2020,3,00,True,False,False
31004_20200325_1200_12,2020,3,12,False,False,True
31004_20200326_0000_00,2020,3,00,False,False,True
31004_20200326_1200_12,2020,3,12,False,False,False
31004_20200327_0000_00,2020,3,00,False,False,False
31004_20200327_1200_12,2020,3,12,False,False,False
31004_20200328_0000_00,2020,3,00,False,False,True
31004_20200328_1200_12,2020,3,12,False,False,False
31004_20200329_0000_00,2020,3,00,False,False,False
31004_20200329_1200_12,2020,3,12,False,False,False
31004_20200330_0000_00,2020,3,00,False,False,False
31004_20200330_1200_12,2020,3,12,False,False,False
31004_20200331_0000_00,2020,3,00,False,False,False
31004_20200331_1200_12,2020,3,12,False,False,False
31004_20200401_0000_00,2020,4,00,True,False,False
31004_20200401_1200_12,2020,4,12,False,False,False
31004_20200402_0000_00,2020,4,00,False,False,False
31004_20200402_1200_12,2020,4,12,True,False,True
31004_20200403_0000_00,2020,4,00,False,False,False
31004_20200403_1200_12,2020,4,12,False,False,False
31004_20200404_0000_00,2020,4,00,False,False,True
31004_20200404_1200_12,2020,4,12,False,False,True
31004_20200405_0000_00,2020,4,00,False,False,True
31004_20200405_1200_12,2020,4,12,False,False,False
31004_20200406_0000_00,2020,4,00,False,False,False
31004_20200406_1200_12,2020,4,12,False,False,False
31004_20200407_0000_00,2020,4,00,False,False,False
31004_20200407_1200_12,2020,4,12,False,False,False
31004_20200408_0000_00,2020,4,00,True,False,False
31004_20200408_1200_12,2020,4,12,False,False,True
31004_20200409_0000_00,2020,4,00,False,False,False
31004_20200409_1200_12,2020,4,12,False,False,False
31004_20200410_0000_00,2020,4,00,False,False,False
31004_20200410_1200_12,2020,4,12,False,False,False
31004_20200411_0000_00,2020,4,00,False,False,True
31004_20200411_1200_12,2020,4,12,True,False,False
31004_20200412_0000_00,2020,4,00,False,False,True
31004_20200412_1200_12,2020,4,12,False,False,False
31004_20200413_0000_00,2020,4,00,False,False,True
31004_20200413_1200_12,2020,4,12,False,False,False
31004_20200414_0000_00,2020,4,00,False,False,False
31004_20200414_1200_12,2020,4,12,False,False,False
31004_20200415_0000_00,2020,4,00,True,False,False
31004_20200415_1200_12,2020,4,12,False,False,False
31004_20200416_0000_00,2020,4,00,False,False,False
31004_20200416_1200_12,2020,4,12,False,True,True
31004_20200417_0000_00,2020,4,00,False,False,False
31004_20200417_1200_12,2020,4,12,False,False,False
31004_20200418_0000_00,2020,4,00,False,False,True
31004_20200418_1200_12,2020,4,12,False,False,False
31004_20200419_0000_00,2020,4,00,False,False,True
31004_20200419_1200_12,2020,4,12,False,False,False
31004_20200420_0000_00,2020,4,00,False,False,True
31004_20200420_1200_12,2020,4,12,False,False,False
31004_20200421_0000_00,2020,4,00,False,False,False
31004_20200421_1200_12,2020,4,12,False,False,True
31004_20200422_0000_00,2020,4,00,False,False,False
31004_20200422_1200_12,2020,4,12,True,False,False
31004_20200423_0000_00,2020,4,00,False,False,True
31004_20200423_1200_12,2020,4,12,False,False,False
31004_20200424_0000_00,2020,4,00,False,False,False
31004_20200424_1200_12,2020,4,12,True,False,True
31004_20200425_0000_00,2020,4,00,False,False,False
31004_20200425_1200_12,2020,4,12,True,False,False
31004_20200426_0000_00,2020,4,00,False,False,False
31004_20200426_1200_12,2020,4,12,False,False,False
31004_20200427_0000_00,2020,4,00,False,False,False
31004_20200427_1200_12,2020,4,12,False,False,True
31004_20200428_0000_00,2020,4,00,False,False,False
31004_20200428_1200_12,2020,4,12,False,False,False
31004_20200429_0000_00,2020,4,00,False,False,False
31004_20200429_1200_12,2020,4,12,False,False,False
31004_20200430_0000_00,2020,4,00,False,False,False
31004_20200430_1200_12,2020,4,12,False,False,False
31004_20200501_0000_00,2020,5,00,False,False,False
31004_20200501_1200_12,2020,5,12,False,False,False
31004_20200502_0000_00,2020,5,00,True,False,False
31004_20200502_1200_12,2020,5,12,False,False,False
31004_20200503_0000_00,2020,5,00,False,False,True
31004_20200503_1200_12,2020,5,12,False,True,True
31004_20200504_0000_00,2020,5,00,False,False,True
31004_20200504_1200_12,2020,5,12,True,False,False
31004_20200505_0000_00,2020,5,00,False,False,False
31004_20200505_1200_12,2020,5,12,True,False,False
31004_20200506_0000_00,2020,5,00,True,False,False
31004_20200506_1200_12,2020,5,12,True,False,False
31004_20200507_0000_00,2020,5,00,False,False,False
31004_20200507_1200_12,2020,5,12,False,False,False
31004_20200508_0000_00,2020,5,00,False,False,False
31004_20200509_0000_00,2020,5,00,False,False,True
31004_20200509_1200_12,2020,5,12,False,False,False
31004_20200510_0000_00,2020,5,00,False,False,False
31004_20200510_1200_12,2020,5,12,True,False,False
31004_20200511_0000_00,2020,5,00,False,False,False
31004_20200511_1200_12,2020,5,12,False,False,False
31004_20200512_0000_00,2020,5,00,False,False,True
31004_20200512_1200_12,2020,5,12,False,False,True
31004_20200513_0000_00,2020,5,00,False,False,True
31004_20200513_1200_12,2020,5,12,False,False,False
31004_20200514_0000_00,2020,5,00,False,False,False
31004_20200514_1200_12,2020,5,12,True,False,False
31004_20200515_0000_00,2020,5,00,False,False,False
31004_20200515_1200_12,2020,5,12,False,False,False
