profile_id,datetime_utc,year,month,cycle,layer_index,position_type,base_pressure_hpa,top_pressure_hpa,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,confirm_drop_c
31004_20000718_1200_12,2000-07-18 12:00:00,2000,7,12,0,G,925.0,914.0,689.6,789.9,9.600000000000023,109.89999999999998,100.29999999999995,0.6000000000000227,0.5982053838484775,-4.0
31004_20000720_1200_12,2000-07-20 12:00:00,2000,7,12,0,G,921.0,908.0,680.0,799.8,0.0,119.79999999999995,119.79999999999995,1.0,0.8347245409015028,-4.199999999999989
31004_20000722_1200_12,2000-07-22 12:00:00,2000,7,12,0,HE,809.0,771.0,1796.1,2189.9,1116.1,1509.9,393.8000000000002,2.6000000000000245,0.6602336211274819,-3.800000000000013
31004_20000722_1200_12,2000-07-22 12:00:00,2000,7,12,1,HE,633.0,617.0,3767.2,3967.6,3087.2,3287.6,200.4000000000001,0.2000000000000457,0.09980039920161957,-4.0
31004_20000723_1200_12,2000-07-23 12:00:00,2000,7,12,0,HE,713.0,696.0,2831.2,3024.4,2151.2,2344.4,193.20000000000027,2.0,1.0351966873705991,-3.1999999999999886
31004_20000724_1200_12,2000-07-24 12:00:00,2000,7,12,0,HE,717.0,700.0,2812.2,2999.4,2132.2,2319.4,187.20000000000027,2.099999999999966,1.121794871794852,-5.899999999999977
31004_20000802_1200_12,2000-08-02 12:00:00,2000,8,12,0,E,920.0,899.0,798.2,992.1,118.20000000000005,312.1,193.89999999999998,2.4000000000000377,1.237751418256853,-3.4000000000000377
31004_20000813_1200_12,2000-08-13 12:00:00,2000,8,12,0,HE,850.0,814.0,1439.3,1789.8,759.3,1109.8,350.5,0.8000000000000096,0.22824536376605123,-6.400000000000032
31004_20000815_1200_12,2000-08-15 12:00:00,2000,8,12,0,HE,805.0,748.0,1827.9,2427.2,1147.9,1747.1999999999998,599.2999999999997,5.0,0.8343066911396633,-2.3999999999999773
31004_20000817_1200_12,2000-08-17 12:00:00,2000,8,12,0,G,936.0,923.0,680.0,797.8,0.0,117.79999999999995,117.79999999999995,2.4000000000000323,2.037351443123967,-5.80000000000001
31004_20000817_1200_12,2000-08-17 12:00:00,2000,8,12,1,HE,758.0,721.0,2424.2,2827.8,1744.1999999999998,2147.8,403.60000000000036,1.7999999999999545,0.44598612487610334,-8.399999999999977
31004_20000819_1200_12,2000-08-19 12:00:00,2000,8,12,0,HE,777.0,738.0,2223.1,2640.3,1543.1,1960.3000000000002,417.2000000000003,1.2000000000000457,0.2876318312560031,-1.8000000000000116
31004_20000820_1200_12,2000-08-20 12:00:00,2000,8,12,0,E,919.0,876.0,807.4,1208.6,127.39999999999998,528.5999999999999,401.19999999999993,15.899999999999979,3.9631106679960073,-6.199999999999989
31004_20000821_1200_12,2000-08-21 12:00:00,2000,8,12,0,HE,740.0,703.0,2635.7,3047.3,1955.6999999999998,2367.3,411.60000000000036,1.3999999999999773,0.34013605442176287,-10.399999999999979
31004_20000822_1200_12,2000-08-22 12:00:00,2000,8,12,0,G,939.0,925.0,680.0,799.6,0.0,119.60000000000002,119.60000000000002,3.1999999999999886,2.6755852842809262,-6.0
31004_20000824_1200_12,2000-08-24 12:00:00,2000,8,12,0,G,934.0,921.0,680.0,798.1,0.0,118.10000000000002,118.10000000000002,3.4000000000000323,2.8789161727349972,-5.400000000000032
31004_20000825_1200_12,2000-08-25 12:00:00,2000,8,12,0,HE,700.0,688.0,3059.4,3185.2,2379.4,2505.2,125.79999999999973,0.4000000000000341,0.3179650238474046,-4.5
31004_20000831_1200_12,2000-08-31 12:00:00,2000,8,12,0,G,922.0,910.0,680.0,790.4,0.0,110.39999999999998,110.39999999999998,1.1999999999999886,1.0869565217391204,-3.3999999999999773
31004_20000909_1200_12,2000-09-09 12:00:00,2000,9,12,0,G,935.0,922.0,680.0,798.0,0.0,118.0,118.0,3.0,2.5423728813559325,-5.199999999999989
31004_20000910_1200_12,2000-09-10 12:00:00,2000,9,12,0,G,931.0,918.0,680.0,798.5,0.0,118.5,118.5,1.7999999999999563,1.5189873417721151,-5.0
31004_20000911_1200_12,2000-09-11 12:00:00,2000,9,12,0,E,925.0,916.0,719.6,798.7,39.60000000000002,118.70000000000005,79.10000000000002,0.39999999999997726,0.5056890012641936,-4.599999999999968
31004_20000914_1200_12,2000-09-14 12:00:00,2000,9,12,0,G,927.0,914.0,680.0,799.0,0.0,119.0,119.0,5.400000000000034,4.537815126050449,-2.1999999999999904
31004_20000916_1200_12,2000-09-16 12:00:00,2000,9,12,0,HE,660.0,643.0,3514.6,3720.2,2834.6,3040.2,205.5999999999999,0.4000000000000341,0.19455252918289606,-5.400000000000006
31004_20000917_1200_12,2000-09-17 12:00:00,2000,9,12,0,G,933.0,919.0,680.0,807.4,0.0,127.39999999999998,127.39999999999998,0.8000000000000109,0.6279434850863509,-3.6000000000000227
31004_20000917_1200_12,2000-09-17 12:00:00,2000,9,12,1,HE,812.0,753.0,1836.4,2451.8,1156.4,1771.8000000000002,615.4000000000001,1.3999999999999773,0.2274943126421802,-2.3999999999999773
31004_20000920_1200_12,2000-09-20 12:00:00,2000,9,12,0,HE,833.0,792.0,1643.8,2058.4,963.8,1378.4,414.60000000000014,0.4000000000000341,0.0964785335262986,-6.000000000000002
31004_20000921_1200_12,2000-09-21 12:00:00,2000,9,12,0,G,930.0,916.0,680.0,807.8,0.0,127.79999999999995,127.79999999999995,1.4000000000000323,1.0954616588419663,-3.2000000000000437
31004_20000922_1200_12,2000-09-22 12:00:00,2000,9,12,0,G,939.0,925.0,680.0,799.6,0.0,119.60000000000002,119.60000000000002,3.400000000000034,2.842809364548523,-5.300000000000011
31004_20000922_1200_12,2000-09-22 12:00:00,2000,9,12,1,HE,718.0,700.0,2886.9,2999.4,2206.9,2319.4,112.5,1.8000000000000114,1.60000000000001,-4.199999999999987
31004_20000923_1200_12,2000-09-23 12:00:00,2000,9,12,0,HE,837.0,797.0,1630.7,2033.1,950.7,1353.1,402.39999999999986,1.800000000000011,0.4473161033797245,-3.9000000000000337
31004_20000926_1200_12,2000-09-26 12:00:00,2000,9,12,0,G,939.0,925.0,680.0,799.6,0.0,119.60000000000002,119.60000000000002,1.400000000000034,1.170568561872938,-2.8000000000000114
31004_20000928_1200_12,2000-09-28 12:00:00,2000,9,12,0,G,946.0,932.0,680.0,805.6,0.0,125.60000000000002,125.60000000000002,1.3999999999999773,1.1146496815286442,-2.1999999999999886
31004_20000930_1200_12,2000-09-30 12:00:00,2000,9,12,0,G,944.0,907.0,680.0,1016.0,0.0,336.0,336.0,3.1000000000000227,0.9226190476190544,-1.900000000000034
31004_20001002_1200_12,2000-10-02 12:00:00,2000,10,12,0,G,938.0,902.0,680.0,1008.9,0.0,328.9,328.9,6.400000000000034,1.9458802067497825,-3.400000000000034
31004_20001002_1200_12,2000-10-02 12:00:00,2000,10,12,1,HE,818.0,778.0,1819.9,2230.0,1139.9,1550.0,410.0999999999999,0.5999999999999659,0.1463057790782653,-4.5
31004_20001003_1200_12,2000-10-03 12:00:00,2000,10,12,0,G,938.0,924.0,680.0,806.7,0.0,126.70000000000005,126.70000000000005,6.400000000000034,5.051302288871375,-4.199999999999989
31004_20001004_1200_12,2000-10-04 12:00:00,2000,10,12,0,G,939.0,925.0,680.0,806.5,0.0,126.5,126.5,5.099999999999966,4.031620553359657,-2.0
31004_20001007_1200_12,2000-10-07 12:00:00,2000,10,12,0,HE,901.0,857.0,1018.2,1435.4,338.20000000000005,755.4000000000001,417.20000000000005,2.400000000000034,0.5752636625119928,-10.000000000000002
31004_20001009_1200_12,2000-10-09 12:00:00,2000,10,12,0,HE,792.0,772.0,2101.9,2310.3,1421.9,1630.3000000000002,208.4000000000001,2.1999999999999904,1.055662188099803,-5.19999999999999
31004_20001010_1200_12,2000-10-10 12:00:00,2000,10,12,0,HE,793.0,752.0,2109.0,2540.2,1429.0,1860.1999999999998,431.1999999999998,2.1999999999999886,0.5102040816326506,-1.1999999999999904
31004_20001014_1200_12,2000-10-14 12:00:00,2000,10,12,0,E,925.0,922.0,779.6,815.9,99.60000000000002,135.89999999999998,36.299999999999955,0.2000000000000135,0.5509641873278616,-4.600000000000019
31004_20001017_1200_12,2000-10-17 12:00:00,2000,10,12,0,G,934.0,919.0,680.0,816.4,0.0,136.39999999999998,136.39999999999998,1.200000000000017,0.8797653958944407,-3.599999999999998
31004_20001021_1200_12,2000-10-21 12:00:00,2000,10,12,0,G,931.0,893.0,680.0,1030.2,0.0,350.20000000000005,350.20000000000005,6.399999999999977,1.82752712735579,-3.199999999999987
31004_20001022_1200_12,2000-10-22 12:00:00,2000,10,12,0,HE,651.0,633.0,3589.1,3809.5,2909.1,3129.5,220.4000000000001,0.8000000000000114,0.3629764065335803,-7.400000000000006
31004_20001023_1200_12,2000-10-23 12:00:00,2000,10,12,0,G,936.0,898.0,680.0,1028.3,0.0,348.29999999999995,348.29999999999995,6.400000000000034,1.8374964111398322,-3.0000000000000018
31004_20001024_1200_12,2000-10-24 12:00:00,2000,10,12,0,HE,828.0,765.0,1702.3,2349.6,1022.3,1669.6,647.3,3.399999999999981,0.5252587671867729,-2.5999999999999943
31004_20001025_1200_12,2000-10-25 12:00:00,2000,10,12,0,HE,850.0,806.0,1399.4,1914.9,719.4000000000001,1234.9,515.5,2.2000000000000437,0.42677012609118214,-4.600000000000021
31004_20001026_1200_12,2000-10-26 12:00:00,2000,10,12,0,HE,805.0,764.0,1907.5,2334.2,1227.5,1654.1999999999998,426.6999999999998,2.0000000000000018,0.46871338176705,-3.800000000000013
31004_20001029_1200_12,2000-10-29 12:00:00,2000,10,12,0,HE,794.0,772.0,1940.9,2170.5,1260.9,1490.5,229.5999999999999,1.5999999999999943,0.6968641114982557,-2.199999999999992
31004_20001030_1200_12,2000-10-30 12:00:00,2000,10,12,0,HE,886.0,863.0,1041.9,1261.4,361.9000000000001,581.4000000000001,219.5,0.9999999999999716,0.4555808656036317,-3.799999999999983
31004_20001031_1200_12,2000-10-31 12:00:00,2000,10,12,0,G,930.0,867.0,680.0,1267.8,0.0,587.8,587.8,8.200000000000015,1.3950323239197033,-6.400000000000032
31004_20001101_1200_12,2000-11-01 12:00:00,2000,11,12,0,G,935.0,896.0,680.0,1038.0,0.0,358.0,358.0,13.800000000000011,3.854748603351958,-2.1999999999999904
31004_20001102_1200_12,2000-11-02 12:00:00,2000,11,12,0,G,932.0,917.0,680.0,816.7,0.0,136.70000000000005,136.70000000000005,8.0,5.852231163130941,-2.7999999999999563
31004_20001103_1200_12,2000-11-03 12:00:00,2000,11,12,0,HE,812.0,769.0,1897.8,2341.9,1217.8,1661.9,444.10000000000014,0.799999999999983,0.18013960819634828,-3.9999999999999716
31004_20001104_1200_12,2000-11-04 12:00:00,2000,11,12,0,HE,723.0,704.0,2762.5,2976.1,2082.5,2296.1,213.5999999999999,0.20000000000001705,0.09363295880150616,-10.400000000000006
31004_20001106_1200_12,2000-11-06 12:00:00,2000,11,12,0,HE,789.0,768.0,2167.5,2386.9,1487.5,1706.9,219.4000000000001,1.1999999999999922,0.546946216955329,-1.5999999999999943
31004_20001107_1200_12,2000-11-07 12:00:00,2000,11,12,0,HE,789.0,747.0,2193.4,2636.8,1513.4,1956.8000000000002,443.4000000000001,1.1999999999999886,0.2706359945872775,-0.3999999999999808
31004_20001108_1200_12,2000-11-08 12:00:00,2000,11,12,0,HE,700.0,686.0,2849.3,3276.2,2169.3,2596.2,426.89999999999964,0.3999999999999808,0.09369875849144557,-4.199999999999989
31004_20001109_1200_12,2000-11-09 12:00:00,2000,11,12,0,HE,782.0,740.0,2162.1,2609.9,1482.1,1929.9,447.8000000000002,3.400000000000002,0.7592675301473873,-1.8000000000000078
31004_20001109_1200_12,2000-11-09 12:00:00,2000,11,12,1,HE,646.0,628.0,3692.0,3913.6,3012.0,3233.6,221.5999999999999,2.0,0.9025270758122748,-3.4000000000000057
31004_20001110_1200_12,2000-11-10 12:00:00,2000,11,12,0,HE,845.0,801.0,1481.2,1922.0,801.2,1242.0,440.79999999999995,1.4000000000000057,0.3176043557168797,-6.0
31004_20001112_1200_12,2000-11-12 12:00:00,2000,11,12,0,E,908.0,861.0,818.0,1262.7,138.0,582.7,444.70000000000005,0.39999999999997726,0.08994827973914488,-9.39999999999998
31004_20001114_1200_12,2000-11-14 12:00:00,2000,11,12,0,HE,761.0,719.0,2435.3,2892.8,1755.3000000000002,2212.8,457.5,0.40000000000000213,0.08743169398907151,-1.4000000000000021
31004_20001114_1200_12,2000-11-14 12:00:00,2000,11,12,1,HE,679.0,660.0,3349.1,3573.5,2669.1,2893.5,224.4000000000001,0.5999999999999943,0.2673796791443824,-3.8000000000000114
31004_20001116_1200_12,2000-11-16 12:00:00,2000,11,12,0,HE,810.0,788.0,1978.8,2203.7,1298.8,1523.6999999999998,224.89999999999986,0.5999999999999943,0.26678523788350145,-1.5999999999999943
31004_20001118_1200_12,2000-11-18 12:00:00,2000,11,12,0,HE,768.0,727.0,2429.7,2872.0,1749.6999999999998,2192.0,442.3000000000002,1.1999999999999922,0.27130906624462847,-6.800000000000011
31004_20001119_1200_12,2000-11-19 12:00:00,2000,11,12,0,HE,880.0,768.0,1285.9,2404.1,605.9000000000001,1724.1,1118.1999999999998,6.400000000000002,0.5723484170989093,-2.0
31004_20001120_1200_12,2000-11-20 12:00:00,2000,11,12,0,HE,806.0,784.0,1949.9,2176.1,1269.9,1496.1,226.19999999999982,0.5999999999999943,0.2652519893899181,-2.7999999999999865
31004_20001121_1200_12,2000-11-21 12:00:00,2000,11,12,0,HE,848.0,825.0,1505.2,1732.2,825.2,1052.2,227.0,1.4000000000000057,0.6167400881057294,-1.4000000000000057
31004_20001122_1200_12,2000-11-22 12:00:00,2000,11,12,0,HE,823.0,779.0,1752.2,2202.1,1072.2,1522.1,449.89999999999986,0.4000000000000057,0.08890864636586036,-1.0
31004_20001123_1200_12,2000-11-23 12:00:00,2000,11,12,0,HE,822.0,778.0,1753.4,2203.9,1073.4,1523.9,450.5,0.4000000000000057,0.08879023307436308,-1.7999999999999865
31004_20001126_1200_12,2000-11-26 12:00:00,2000,11,12,0,HE,844.0,799.0,1508.8,1960.1,828.8,1280.1,451.29999999999995,2.599999999999998,0.5761134500332369,-4.400000000000006
31004_20001128_1200_12,2000-11-28 12:00:00,2000,11,12,0,G,931.0,867.0,680.0,1276.8,0.0,596.8,596.8,3.5999999999999943,0.6032171581769428,-9.399999999999977
31004_20001129_1200_12,2000-11-29 12:00:00,2000,11,12,0,E,909.0,838.0,817.9,1496.5,137.89999999999998,816.5,678.6,2.399999999999981,0.35366931918655775,-9.799999999999983
31004_20001130_1200_12,2000-11-30 12:00:00,2000,11,12,0,G,925.0,911.0,679.6,817.6,-0.39999999999997726,137.60000000000002,138.0,0.39999999999997726,0.28985507246375164,-4.199999999999989
31004_20001130_1200_12,2000-11-30 12:00:00,2000,11,12,1,HE,840.0,796.0,1494.7,1938.0,814.7,1258.0,443.29999999999995,1.0,0.2255808707421611,-2.0
31004_20001201_1200_12,2000-12-01 12:00:00,2000,12,12,0,HE,756.0,676.0,2445.6,3342.0,1765.6,2662.0,896.4000000000001,1.200000000000017,0.13386880856760563,-2.4000000000000057
31004_20001202_1200_12,2000-12-02 12:00:00,2000,12,12,0,G,936.0,920.0,680.0,825.2,0.0,145.20000000000005,145.20000000000005,3.0,2.066115702479338,-3.4000000000000057
31004_20001202_1200_12,2000-12-02 12:00:00,2000,12,12,1,HE,796.0,730.0,2025.9,2728.1,1345.9,2048.1,702.1999999999998,4.800000000000011,0.6835659356308762,-1.0
31004_20001203_1200_12,2000-12-03 12:00:00,2000,12,12,0,HE,894.0,796.0,1083.5,2043.4,403.5,1363.4,959.9000000000001,8.600000000000023,0.8959266590269842,-1.8000000000000114
31004_20001205_1200_12,2000-12-05 12:00:00,2000,12,12,0,HE,850.0,807.0,1409.4,1939.7,729.4000000000001,1259.7,530.3,1.1999999999999922,0.22628700735432627,-4.599999999999994
31004_20001206_1200_12,2000-12-06 12:00:00,2000,12,12,0,HE,827.0,784.0,1721.1,2158.7,1041.1,1478.6999999999998,437.5999999999999,2.399999999999981,0.5484460694698312,-4.799999999999983
31004_20001209_1200_12,2000-12-09 12:00:00,2000,12,12,0,HE,716.0,676.0,2917.8,3375.8,2237.8,2695.8,458.0,0.8000000000000078,0.17467248908297114,-9.999999999999996
31004_20001210_1200_12,2000-12-10 12:00:00,2000,12,12,0,HE,653.0,617.0,3581.8,4026.5,2901.8,3346.5,444.6999999999998,0.5999999999999943,0.13492241960872375,-6.599999999999994
31004_20001211_1200_12,2000-12-11 12:00:00,2000,12,12,0,HE,850.0,774.0,1329.4,2211.0,649.4000000000001,1531.0,881.5999999999999,3.4000000000000057,0.38566243194192446,-0.4000000000000057
31004_20001211_1200_12,2000-12-11 12:00:00,2000,12,12,1,HE,655.0,637.0,3549.2,3768.5,2869.2,3088.5,219.30000000000018,0.4000000000000057,0.18239854081167595,-7.599999999999994
31004_20001215_1200_12,2000-12-15 12:00:00,2000,12,12,0,E,918.0,732.0,825.5,2688.9,145.5,2008.9,1863.4,5.599999999999994,0.30052592036063075,-1.4000000000000057
31004_20001217_1200_12,2000-12-17 12:00:00,2000,12,12,0,HE,779.0,758.0,2219.5,2441.5,1539.5,1761.5,222.0,0.20000000000001705,0.09009009009009777,-1.8000000000000114
31004_20001220_1200_12,2000-12-20 12:00:00,2000,12,12,0,G,939.0,675.0,680.0,3379.1,0.0,2699.1,2699.1,9.399999999999977,0.3482642362268896,-2.5999999999999943
31004_20001221_1200_12,2000-12-21 12:00:00,2000,12,12,0,G,936.0,777.0,680.0,2223.1,0.0,1543.1,1543.1,9.999999999999996,0.6480461408852308,-4.800000000000008
31004_20001221_1200_12,2000-12-21 12:00:00,2000,12,12,1,HE,676.0,657.0,3342.0,3567.4,2662.0,2887.4,225.4000000000001,0.8000000000000114,0.35492457852706794,-10.199999999999989
31004_20001223_1200_12,2000-12-23 12:00:00,2000,12,12,0,HE,696.0,658.0,3127.2,3572.3,2447.2,2892.3,445.10000000000036,0.5999999999999943,0.13480116827679034,-3.4000000000000057
31004_20001224_1200_12,2000-12-24 12:00:00,2000,12,12,0,HE,699.0,660.0,3135.3,3590.3,2455.3,2910.3,455.0,0.8000000000000078,0.17582417582417753,-5.2000000000000135
31004_20001227_1200_12,2000-12-27 12:00:00,2000,12,12,0,E,925.0,806.0,819.5,1993.4,139.5,1313.4,1173.9,2.800000000000008,0.23852116875372753,-1.8000000000000078
31004_20001228_1200_12,2000-12-28 12:00:00,2000,12,12,0,G,937.0,823.0,680.0,1761.0,0.0,1081.0,1081.0,16.799999999999983,1.5541165587419041,-3.799999999999983
31004_20001230_1200_12,2000-12-30 12:00:00,2000,12,12,0,HE,740.0,719.0,2644.3,2875.8,1964.3000000000002,2195.8,231.5,0.4000000000000057,0.172786177105834,-10.400000000000006
31004_20010102_1200_12,2001-01-02 12:00:00,2001,1,12,0,G,950.0,788.0,680.0,2229.5,0.0,1549.5,1549.5,16.80000000000001,1.084220716360117,-3.8000000000000114
31004_20010103_1200_12,2001-01-03 12:00:00,2001,1,12,0,HE,904.0,789.0,1070.3,2193.4,390.29999999999995,1513.4,1123.1000000000001,22.80000000000001,2.030095272014959,-4.200000000000015
31004_20010104_1200_12,2001-01-04 12:00:00,2001,1,12,0,E,929.0,834.0,823.8,1721.7,143.79999999999995,1041.7,897.9000000000001,19.200000000000017,2.1383227530905464,-7.200000000000017
31004_20010106_1200_12,2001-01-06 12:00:00,2001,1,12,0,G,947.0,811.0,680.0,1968.7,0.0,1288.7,1288.7,18.599999999999994,1.44331496857298,-4.800000000000011
31004_20010108_1200_12,2001-01-08 12:00:00,2001,1,12,0,HE,850.0,808.0,1419.4,1964.4,739.4000000000001,1284.4,545.0,0.6000000000000192,0.11009174311926957,-4.600000000000019
31004_20010109_1200_12,2001-01-09 12:00:00,2001,1,12,0,HE,820.0,776.0,1782.2,2233.6,1102.2,1553.6,451.39999999999986,4.800000000000011,1.0633584404076235,-3.0
31004_20010111_1200_12,2001-01-11 12:00:00,2001,1,12,0,HE,898.0,802.0,1072.8,2008.1,392.79999999999995,1328.1,935.3,11.0,1.176093232118037,-3.1999999999999886
31004_20010112_1200_12,2001-01-12 12:00:00,2001,1,12,0,HE,806.0,742.0,2019.4,2690.9,1339.4,2010.9,671.5,5.800000000000011,0.8637379002233821,-1.8000000000000114
31004_20010113_1200_12,2001-01-13 12:00:00,2001,1,12,0,HE,850.0,746.0,1459.3,2664.6,779.3,1984.6,1205.3,3.5999999999999943,0.29868082635028576,-1.0
31004_20010114_1200_12,2001-01-14 12:00:00,2001,1,12,0,HE,719.0,700.0,2909.8,2789.3,2229.8,2109.3,-120.5,0.8000000000000114,,-10.400000000000006
31004_20010115_1200_12,2001-01-15 12:00:00,2001,1,12,0,HE,803.0,760.0,1989.2,2437.4,1309.2,1757.4,448.20000000000005,2.1999999999999886,0.49085229808121117,-3.1999999999999886
31004_20010117_1200_12,2001-01-17 12:00:00,2001,1,12,0,E,925.0,878.0,809.6,1269.6,129.60000000000002,589.5999999999999,459.9999999999999,1.5999999999999943,0.34782608695652056,-5.400000000000006
31004_20010122_1200_12,2001-01-22 12:00:00,2001,1,12,0,E,921.0,897.0,816.1,1037.6,136.10000000000002,357.5999999999999,221.4999999999999,0.39999999999997726,0.18058690744919975,-0.5999999999999659
31004_20010123_1200_12,2001-01-23 12:00:00,2001,1,12,0,G,934.0,895.0,680.0,1038.4,0.0,358.4000000000001,358.4000000000001,2.0,0.5580357142857141,-2.8000000000000114
31004_20010125_1200_12,2001-01-25 12:00:00,2001,1,12,0,G,935.0,895.0,680.0,1047.3,0.0,367.29999999999995,367.29999999999995,5.0,1.3612850530901173,-2.8000000000000114
31004_20010126_1200_12,2001-01-26 12:00:00,2001,1,12,0,E,912.0,865.0,817.4,1260.1,137.39999999999998,580.0999999999999,442.69999999999993,1.0,0.225886604924328,-12.400000000000006
31004_20010129_1200_12,2001-01-29 12:00:00,2001,1,12,0,G,929.0,888.0,680.0,1059.1,0.0,379.0999999999999,379.0999999999999,6.400000000000006,1.6882089158533387,-1.5999999999999943
31004_20010130_1200_12,2001-01-30 12:00:00,2001,1,12,0,G,931.0,890.0,680.0,1058.3,0.0,378.29999999999995,378.29999999999995,6.199999999999989,1.63891091726143,-0.799999999999983
31004_20010131_1200_12,2001-01-31 12:00:00,2001,1,12,0,E,924.0,824.0,833.5,1786.0,153.5,1106.0,952.5,3.4000000000000057,0.3569553805774284,-5.599999999999994
31004_20010201_1200_12,2001-02-01 12:00:00,2001,2,12,0,HE,900.0,800.0,1072.0,2045.9,392.0,1365.9,973.9000000000001,7.199999999999989,0.7392956155662787,-2.5999999999999943
31004_20010202_1200_12,2001-02-02 12:00:00,2001,2,12,0,HE,901.0,781.0,1080.4,2259.2,400.4000000000001,1579.1999999999998,1178.7999999999997,13.599999999999994,1.1537156430268067,-2.5999999999999943
31004_20010203_1200_12,2001-02-03 12:00:00,2001,2,12,0,HE,740.0,720.0,2695.6,2915.7,2015.6,2235.7,220.0999999999999,0.4000000000000057,0.18173557473875776,-2.4000000000000057
31004_20010204_1200_12,2001-02-04 12:00:00,2001,2,12,0,HE,898.0,780.0,1063.9,2226.4,383.9000000000001,1546.4,1162.5,6.599999999999994,0.5677419354838705,-3.0
31004_20010205_1200_12,2001-02-05 12:00:00,2001,2,12,0,G,936.0,755.0,680.0,2456.3,0.0,1776.3000000000002,1776.3000000000002,4.599999999999994,0.2589652648764282,-2.4000000000000057
31004_20010206_1200_12,2001-02-06 12:00:00,2001,2,12,0,G,932.0,916.0,680.0,825.8,0.0,145.79999999999995,145.79999999999995,2.2000000000000135,1.5089163237311483,-3.400000000000002
31004_20010206_1200_12,2001-02-06 12:00:00,2001,2,12,1,HE,751.0,730.0,2464.6,2693.6,1784.6,2013.6,229.0,0.8000000000000114,0.34934497816594384,-1.0
31004_20010207_1200_12,2001-02-07 12:00:00,2001,2,12,0,G,928.0,912.0,680.0,826.5,0.0,146.5,146.5,3.600000000000019,2.4573378839590574,-3.2000000000000135
31004_20010207_1200_12,2001-02-07 12:00:00,2001,2,12,1,HE,747.0,726.0,2473.1,2703.3,1793.1,2023.3000000000002,230.20000000000027,1.8000000000000114,0.7819287576020892,-3.0
31004_20010208_1200_12,2001-02-08 12:00:00,2001,2,12,0,G,932.0,916.0,680.0,825.8,0.0,145.79999999999995,145.79999999999995,2.8000000000000114,1.920438957476003,-2.8000000000000114
