obs_datetime,status,source_file
2025-01-21T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250121.bufr
2025-01-22T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250122.bufr
2025-01-22T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250122.bufr
2025-01-23T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250123.bufr
2025-01-23T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250123.bufr
2025-01-24T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250124.bufr
2025-01-24T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250124.bufr
2025-01-25T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250125.bufr
2025-01-25T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250125.bufr
2025-01-26T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250126.bufr
2025-01-26T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250126.bufr
2025-01-27T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250127.bufr
2025-01-27T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250127.bufr
2025-01-28T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250128.bufr
2025-01-28T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250128.bufr
2025-01-29T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250129.bufr
2025-01-29T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250129.bufr
2025-01-30T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250130.bufr
2025-01-30T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250130.bufr
2025-01-31T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250131.bufr
2025-01-31T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250131.bufr
2025-02-01T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250201.bufr
2025-02-01T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250201.bufr
2025-02-02T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250202.bufr
2025-02-02T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250202.bufr
2025-02-03T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250203.bufr
2025-02-03T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250203.bufr
2025-02-04T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250204.bufr
2025-02-04T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250204.bufr
2025-02-05T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250205.bufr
2025-02-05T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250205.bufr
2025-02-06T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250206.bufr
2025-02-06T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250206.bufr
2025-02-07T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250207.bufr
2025-02-07T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250207.bufr
2025-02-08T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250208.bufr
2025-02-08T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250208.bufr
2025-02-09T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250209.bufr
2025-02-09T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250209.bufr
2025-02-10T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250210.bufr
2025-02-10T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250210.bufr
2025-02-11T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250211.bufr
2025-02-11T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250211.bufr
2025-02-12T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250212.bufr
2025-02-12T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250212.bufr
2025-02-13T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250213.bufr
2025-02-13T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250213.bufr
2025-02-14T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250214.bufr
2025-02-14T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250214.bufr
2025-02-15T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250215.bufr
2025-02-15T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250215.bufr
2025-02-16T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250216.bufr
2025-02-16T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250216.bufr
2025-02-17T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250217.bufr
2025-02-17T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250217.bufr
2025-02-18T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250218.bufr
2025-02-18T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250218.bufr
2025-02-19T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250219.bufr
2025-02-19T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250219.bufr
2025-02-20T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250220.bufr
2025-02-20T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250220.bufr
2025-02-21T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250221.bufr
2025-02-21T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250221.bufr
2025-02-22T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250222.bufr
2025-02-22T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250222.bufr
2025-02-23T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250223.bufr
2025-02-23T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250223.bufr
2025-02-24T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250224.bufr
2025-02-24T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250224.bufr
2025-02-25T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250225.bufr
2025-02-25T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250225.bufr
2025-02-26T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250226.bufr
2025-02-26T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250226.bufr
2025-02-27T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250227.bufr
2025-02-27T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250227.bufr
2025-02-28T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250228.bufr
2025-02-28T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250228.bufr
2025-03-01T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250301.bufr
2025-03-01T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250301.bufr
2025-03-02T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250302.bufr
2025-03-02T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250302.bufr
2025-03-03T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250303.bufr
2025-03-03T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250303.bufr
2025-03-04T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250304.bufr
2025-03-04T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250304.bufr
2025-03-05T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250305.bufr
2025-03-05T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250305.bufr
2025-03-06T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250306.bufr
2025-03-06T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250306.bufr
2025-03-07T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250307.bufr
2025-03-07T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250307.bufr
2025-03-08T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250308.bufr
2025-03-08T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250308.bufr
2025-03-09T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250309.bufr
2025-03-09T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250309.bufr
2025-03-10T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250310.bufr
2025-03-10T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250310.bufr
2025-03-11T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250311.bufr
2025-03-11T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250311.bufr
2025-03-12T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250312.bufr
2025-03-12T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250312.bufr
2025-03-13T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250313.bufr
2025-03-13T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250313.bufr
2025-03-14T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250314.bufr
2025-03-14T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250314.bufr
2025-03-15T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250315.bufr
2025-03-15T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250315.bufr
2025-03-16T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250316.bufr
2025-03-16T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250316.bufr
2025-03-17T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250317.bufr
2025-03-17T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250317.bufr
2025-03-18T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250318.bufr
2025-03-18T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250318.bufr
2025-03-19T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250319.bufr
2025-03-19T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250319.bufr
2025-03-20T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250320.bufr
2025-03-20T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250320.bufr
2025-03-21T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250321.bufr
2025-03-21T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250321.bufr
2025-03-22T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250322.bufr
2025-03-22T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250322.bufr
2025-03-23T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250323.bufr
2025-03-23T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250323.bufr
2025-03-24T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250324.bufr
2025-03-24T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250324.bufr
2025-03-25T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250325.bufr
2025-03-25T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250325.bufr
2025-03-26T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250326.bufr
2025-03-26T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250326.bufr
2025-03-27T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250327.bufr
2025-03-27T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250327.bufr
2025-03-28T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250328.bufr
2025-03-28T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250328.bufr
2025-03-29T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250329.bufr
2025-03-29T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250329.bufr
2025-03-30T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250330.bufr
2025-03-30T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250330.bufr
2025-03-31T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250331.bufr
2025-03-31T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250331.bufr
2025-04-01T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250401.bufr
2025-04-01T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250401.bufr
2025-04-02T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250402.bufr
2025-04-02T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250402.bufr
2025-04-03T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250403.bufr
2025-04-03T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250403.bufr
2025-04-04T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250404.bufr
2025-04-04T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250404.bufr
2025-04-05T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250405.bufr
2025-04-05T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250405.bufr
2025-04-06T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250406.bufr
2025-04-06T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250406.bufr
2025-04-07T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250407.bufr
2025-04-07T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250407.bufr
2025-04-08T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250408.bufr
2025-04-08T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250408.bufr
2025-04-09T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250409.bufr
2025-04-09T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250409.bufr
2025-04-10T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250410.bufr
2025-04-10T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250410.bufr
2025-04-11T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250411.bufr
2025-04-11T12:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t12z.20250411.bufr
2025-04-12T00:00,both,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2025\gdas.adpupa.t00z.20250412.bufr
