source_file,source_path,cycle,file_ymd,obs_datetime,subset_index,delayed
gdas.adpupa.t00z.20190530.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190530.bufr,00,20190530,2019-05-30T00:00:00,0,0
gdas.adpupa.t12z.20190530.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190530.bufr,12,20190530,2019-05-30T12:00:00,1,0
gdas.adpupa.t00z.20190531.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190531.bufr,00,20190531,2019-05-31T00:00:00,1,0
gdas.adpupa.t12z.20190531.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190531.bufr,12,20190531,2019-05-31T12:00:00,3,0
gdas.adpupa.t00z.20190601.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190601.bufr,00,20190601,2019-06-01T00:00:00,1,0
gdas.adpupa.t12z.20190601.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190601.bufr,12,20190601,2019-06-01T12:00:00,2,0
gdas.adpupa.t00z.20190602.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190602.bufr,00,20190602,2019-06-02T00:00:00,3,0
gdas.adpupa.t12z.20190602.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190602.bufr,12,20190602,2019-06-02T12:00:00,3,0
gdas.adpupa.t00z.20190603.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190603.bufr,00,20190603,2019-06-03T00:00:00,2,0
gdas.adpupa.t12z.20190603.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190603.bufr,12,20190603,2019-06-03T12:00:00,3,0
gdas.adpupa.t00z.20190604.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190604.bufr,00,20190604,2019-06-04T00:00:00,1,0
gdas.adpupa.t12z.20190604.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190604.bufr,12,20190604,2019-06-04T12:00:00,3,0
gdas.adpupa.t00z.20190605.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190605.bufr,00,20190605,2019-06-05T00:00:00,3,0
gdas.adpupa.t12z.20190605.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190605.bufr,12,20190605,2019-06-05T12:00:00,1,0
gdas.adpupa.t00z.20190606.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190606.bufr,00,20190606,2019-06-06T00:00:00,0,0
gdas.adpupa.t12z.20190606.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190606.bufr,12,20190606,2019-06-06T12:00:00,2,0
gdas.adpupa.t00z.20190607.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190607.bufr,00,20190607,2019-06-07T00:00:00,1,0
gdas.adpupa.t12z.20190607.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190607.bufr,12,20190607,2019-06-07T12:00:00,1,0
gdas.adpupa.t00z.20190608.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190608.bufr,00,20190608,2019-06-08T00:00:00,0,0
gdas.adpupa.t12z.20190608.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190608.bufr,12,20190608,2019-06-08T12:00:00,3,0
gdas.adpupa.t00z.20190609.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190609.bufr,00,20190609,2019-06-09T00:00:00,1,0
gdas.adpupa.t12z.20190609.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190609.bufr,12,20190609,2019-06-09T12:00:00,0,0
gdas.adpupa.t00z.20190610.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190610.bufr,00,20190610,2019-06-10T00:00:00,1,0
gdas.adpupa.t12z.20190610.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190610.bufr,12,20190610,2019-06-10T12:00:00,3,0
gdas.adpupa.t00z.20190611.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190611.bufr,00,20190611,2019-06-11T00:00:00,3,0
gdas.adpupa.t12z.20190611.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190611.bufr,12,20190611,2019-06-11T12:00:00,3,0
gdas.adpupa.t00z.20190612.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190612.bufr,00,20190612,2019-06-12T00:00:00,1,0
gdas.adpupa.t12z.20190612.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190612.bufr,12,20190612,2019-06-12T12:00:00,1,0
gdas.adpupa.t00z.20190613.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190613.bufr,00,20190613,2019-06-13T00:00:00,2,0
gdas.adpupa.t12z.20190613.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190613.bufr,12,20190613,2019-06-13T12:00:00,0,0
gdas.adpupa.t00z.20190614.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190614.bufr,00,20190614,2019-06-14T00:00:00,2,0
gdas.adpupa.t12z.20190614.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190614.bufr,12,20190614,2019-06-14T12:00:00,3,0
gdas.adpupa.t00z.20190615.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190615.bufr,00,20190615,2019-06-15T00:00:00,1,0
gdas.adpupa.t12z.20190615.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190615.bufr,12,20190615,2019-06-15T12:00:00,1,0
gdas.adpupa.t00z.20190616.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190616.bufr,00,20190616,2019-06-16T00:00:00,0,0
gdas.adpupa.t12z.20190616.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190616.bufr,12,20190616,2019-06-16T12:00:00,1,0
gdas.adpupa.t00z.20190617.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190617.bufr,00,20190617,2019-06-17T00:00:00,3,0
gdas.adpupa.t12z.20190617.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190617.bufr,12,20190617,2019-06-17T12:00:00,3,0
gdas.adpupa.t00z.20190618.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190618.bufr,00,20190618,2019-06-18T00:00:00,0,0
gdas.adpupa.t12z.20190618.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190618.bufr,12,20190618,2019-06-18T12:00:00,4,0
gdas.adpupa.t00z.20190619.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190619.bufr,00,20190619,2019-06-19T00:00:00,3,0
gdas.adpupa.t12z.20190619.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190619.bufr,12,20190619,2019-06-19T12:00:00,0,0
gdas.adpupa.t00z.20190620.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190620.bufr,00,20190620,2019-06-20T00:00:00,2,0
gdas.adpupa.t12z.20190620.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190620.bufr,12,20190620,2019-06-20T12:00:00,0,0
gdas.adpupa.t00z.20190621.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190621.bufr,00,20190621,2019-06-21T00:00:00,0,0
gdas.adpupa.t12z.20190621.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190621.bufr,12,20190621,2019-06-21T12:00:00,0,0
gdas.adpupa.t00z.20190622.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190622.bufr,00,20190622,2019-06-22T00:00:00,3,0
gdas.adpupa.t12z.20190622.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190622.bufr,12,20190622,2019-06-22T12:00:00,4,0
gdas.adpupa.t00z.20190623.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190623.bufr,00,20190623,2019-06-23T00:00:00,2,0
gdas.adpupa.t12z.20190623.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190623.bufr,12,20190623,2019-06-23T12:00:00,0,0
gdas.adpupa.t00z.20190624.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190624.bufr,00,20190624,2019-06-24T00:00:00,2,0
gdas.adpupa.t12z.20190624.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190624.bufr,12,20190624,2019-06-24T12:00:00,3,0
gdas.adpupa.t00z.20190625.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190625.bufr,00,20190625,2019-06-25T00:00:00,2,0
gdas.adpupa.t12z.20190625.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190625.bufr,12,20190625,2019-06-25T12:00:00,1,0
gdas.adpupa.t00z.20190626.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190626.bufr,00,20190626,2019-06-26T00:00:00,3,0
gdas.adpupa.t12z.20190626.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190626.bufr,12,20190626,2019-06-26T12:00:00,1,0
gdas.adpupa.t00z.20190627.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190627.bufr,00,20190627,2019-06-27T00:00:00,3,0
gdas.adpupa.t12z.20190627.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190627.bufr,12,20190627,2019-06-27T12:00:00,3,0
gdas.adpupa.t00z.20190628.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190628.bufr,00,20190628,2019-06-28T00:00:00,1,0
gdas.adpupa.t12z.20190628.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190628.bufr,12,20190628,2019-06-28T12:00:00,3,0
gdas.adpupa.t00z.20190629.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190629.bufr,00,20190629,2019-06-29T00:00:00,3,0
gdas.adpupa.t12z.20190629.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190629.bufr,12,20190629,2019-06-29T12:00:00,1,0
gdas.adpupa.t00z.20190630.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190630.bufr,00,20190630,2019-06-30T00:00:00,2,0
gdas.adpupa.t12z.20190630.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190630.bufr,12,20190630,2019-06-30T12:00:00,3,0
gdas.adpupa.t00z.20190701.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190701.bufr,00,20190701,2019-07-01T00:00:00,3,0
gdas.adpupa.t12z.20190701.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190701.bufr,12,20190701,2019-07-01T12:00:00,3,0
gdas.adpupa.t00z.20190702.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190702.bufr,00,20190702,2019-07-02T00:00:00,1,0
gdas.adpupa.t12z.20190702.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190702.bufr,12,20190702,2019-07-02T12:00:00,2,0
gdas.adpupa.t00z.20190703.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190703.bufr,00,20190703,2019-07-03T00:00:00,1,0
gdas.adpupa.t12z.20190703.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190703.bufr,12,20190703,2019-07-03T12:00:00,1,0
gdas.adpupa.t00z.20190704.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190704.bufr,00,20190704,2019-07-04T00:00:00,3,0
gdas.adpupa.t12z.20190704.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190704.bufr,12,20190704,2019-07-04T12:00:00,1,0
gdas.adpupa.t00z.20190705.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190705.bufr,00,20190705,2019-07-05T00:00:00,3,0
gdas.adpupa.t12z.20190705.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190705.bufr,12,20190705,2019-07-05T12:00:00,1,0
gdas.adpupa.t00z.20190706.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190706.bufr,00,20190706,2019-07-06T00:00:00,2,0
gdas.adpupa.t12z.20190706.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190706.bufr,12,20190706,2019-07-06T12:00:00,1,0
gdas.adpupa.t00z.20190707.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190707.bufr,00,20190707,2019-07-07T00:00:00,1,0
gdas.adpupa.t12z.20190707.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190707.bufr,12,20190707,2019-07-07T12:00:00,3,0
gdas.adpupa.t00z.20190708.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190708.bufr,00,20190708,2019-07-08T00:00:00,1,0
gdas.adpupa.t12z.20190708.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190708.bufr,12,20190708,2019-07-08T12:00:00,1,0
gdas.adpupa.t00z.20190709.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190709.bufr,00,20190709,2019-07-09T00:00:00,1,0
gdas.adpupa.t12z.20190709.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190709.bufr,12,20190709,2019-07-09T12:00:00,3,0
gdas.adpupa.t00z.20190710.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190710.bufr,00,20190710,2019-07-10T00:00:00,2,0
gdas.adpupa.t12z.20190710.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190710.bufr,12,20190710,2019-07-10T12:00:00,3,0
gdas.adpupa.t00z.20190711.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190711.bufr,00,20190711,2019-07-11T00:00:00,1,0
gdas.adpupa.t12z.20190711.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190711.bufr,12,20190711,2019-07-11T12:00:00,1,0
gdas.adpupa.t00z.20190712.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190712.bufr,00,20190712,2019-07-12T00:00:00,1,0
gdas.adpupa.t12z.20190712.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190712.bufr,12,20190712,2019-07-12T12:00:00,1,0
gdas.adpupa.t00z.20190713.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190713.bufr,00,20190713,2019-07-13T00:00:00,3,0
gdas.adpupa.t12z.20190713.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190713.bufr,12,20190713,2019-07-13T12:00:00,2,0
gdas.adpupa.t00z.20190714.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190714.bufr,00,20190714,2019-07-14T00:00:00,1,0
gdas.adpupa.t12z.20190714.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190714.bufr,12,20190714,2019-07-14T12:00:00,2,0
gdas.adpupa.t00z.20190715.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190715.bufr,00,20190715,2019-07-15T00:00:00,1,0
gdas.adpupa.t12z.20190715.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190715.bufr,12,20190715,2019-07-15T12:00:00,2,0
gdas.adpupa.t00z.20190716.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190716.bufr,00,20190716,2019-07-16T00:00:00,0,0
gdas.adpupa.t12z.20190716.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190716.bufr,12,20190716,2019-07-16T12:00:00,4,0
gdas.adpupa.t00z.20190717.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190717.bufr,00,20190717,2019-07-17T00:00:00,0,0
gdas.adpupa.t12z.20190717.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190717.bufr,12,20190717,2019-07-17T12:00:00,0,0
gdas.adpupa.t00z.20190718.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190718.bufr,00,20190718,2019-07-18T00:00:00,4,0
gdas.adpupa.t12z.20190718.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190718.bufr,12,20190718,2019-07-18T12:00:00,3,0
gdas.adpupa.t00z.20190719.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190719.bufr,00,20190719,2019-07-19T00:00:00,0,0
gdas.adpupa.t12z.20190719.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190719.bufr,12,20190719,2019-07-19T12:00:00,3,0
gdas.adpupa.t00z.20190720.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190720.bufr,00,20190720,2019-07-20T00:00:00,3,0
gdas.adpupa.t12z.20190720.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190720.bufr,12,20190720,2019-07-20T12:00:00,0,0
gdas.adpupa.t00z.20190721.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190721.bufr,00,20190721,2019-07-21T00:00:00,2,0
gdas.adpupa.t12z.20190721.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190721.bufr,12,20190721,2019-07-21T12:00:00,1,0
gdas.adpupa.t00z.20190722.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190722.bufr,00,20190722,2019-07-22T00:00:00,4,0
gdas.adpupa.t12z.20190722.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190722.bufr,12,20190722,2019-07-22T12:00:00,2,0
gdas.adpupa.t00z.20190723.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190723.bufr,00,20190723,2019-07-23T00:00:00,3,0
gdas.adpupa.t12z.20190723.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190723.bufr,12,20190723,2019-07-23T12:00:00,2,0
gdas.adpupa.t00z.20190724.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190724.bufr,00,20190724,2019-07-24T00:00:00,0,0
gdas.adpupa.t12z.20190724.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190724.bufr,12,20190724,2019-07-24T12:00:00,1,0
gdas.adpupa.t00z.20190725.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190725.bufr,00,20190725,2019-07-25T00:00:00,1,0
gdas.adpupa.t12z.20190725.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190725.bufr,12,20190725,2019-07-25T12:00:00,1,0
gdas.adpupa.t00z.20190726.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190726.bufr,00,20190726,2019-07-26T00:00:00,1,0
gdas.adpupa.t12z.20190726.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190726.bufr,12,20190726,2019-07-26T12:00:00,3,0
gdas.adpupa.t00z.20190727.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190727.bufr,00,20190727,2019-07-27T00:00:00,1,0
gdas.adpupa.t12z.20190727.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190727.bufr,12,20190727,2019-07-27T12:00:00,2,0
gdas.adpupa.t00z.20190728.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190728.bufr,00,20190728,2019-07-28T00:00:00,1,0
gdas.adpupa.t12z.20190728.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190728.bufr,12,20190728,2019-07-28T12:00:00,0,0
gdas.adpupa.t00z.20190729.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190729.bufr,00,20190729,2019-07-29T00:00:00,1,0
gdas.adpupa.t12z.20190729.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190729.bufr,12,20190729,2019-07-29T12:00:00,3,0
gdas.adpupa.t00z.20190730.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t00z.20190730.bufr,00,20190730,2019-07-30T00:00:00,3,0
gdas.adpupa.t12z.20190730.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2019\gdas.adpupa.t12z.20190730.bufr,12,20190730,2019-07-30T12:00:00,0,0
