source_file,profiles_found,error,scanned_at
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200106.bufr,1,,2026-08-03T17:56:02Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200107.bufr,1,,2026-08-03T17:56:02Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200112.bufr,1,,2026-08-03T17:56:09Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200111.bufr,1,,2026-08-03T17:56:09Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200113.bufr,1,,2026-08-03T17:56:12Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200114.bufr,1,,2026-08-03T17:56:15Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200115.bufr,1,,2026-08-03T17:56:18Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200116.bufr,1,,2026-08-03T17:56:27Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200117.bufr,1,,2026-08-03T17:56:28Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200122.bufr,1,,2026-08-03T17:56:52Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200121.bufr,1,,2026-08-03T17:56:52Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200120.bufr,1,,2026-08-03T17:56:54Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200118.bufr,1,,2026-08-03T17:56:55Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200127.bufr,1,,2026-08-03T17:56:55Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200125.bufr,1,,2026-08-03T17:56:55Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200123.bufr,1,,2026-08-03T17:56:56Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200124.bufr,1,,2026-08-03T17:56:57Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200119.bufr,1,,2026-08-03T17:56:59Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200126.bufr,1,,2026-08-03T17:57:03Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200129.bufr,1,,2026-08-03T17:57:06Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200128.bufr,1,,2026-08-03T17:57:08Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200131.bufr,1,,2026-08-03T17:57:09Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200130.bufr,1,,2026-08-03T17:57:13Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200209.bufr,1,,2026-08-03T17:57:53Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200202.bufr,1,,2026-08-03T17:57:59Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200210.bufr,1,,2026-08-03T17:58:00Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200207.bufr,1,,2026-08-03T17:58:01Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200214.bufr,1,,2026-08-03T17:58:01Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200205.bufr,1,,2026-08-03T17:58:01Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200208.bufr,1,,2026-08-03T17:58:02Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200213.bufr,1,,2026-08-03T17:58:02Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200201.bufr,1,,2026-08-03T17:58:04Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200211.bufr,1,,2026-08-03T17:58:06Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200212.bufr,1,,2026-08-03T17:58:06Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200203.bufr,1,,2026-08-03T17:58:08Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200204.bufr,1,,2026-08-03T17:58:11Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200206.bufr,1,,2026-08-03T17:58:12Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200220.bufr,1,,2026-08-03T17:58:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200215.bufr,1,,2026-08-03T17:58:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200217.bufr,1,,2026-08-03T17:58:48Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200216.bufr,1,,2026-08-03T17:58:50Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200223.bufr,1,,2026-08-03T17:58:50Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200225.bufr,1,,2026-08-03T17:58:52Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200218.bufr,1,,2026-08-03T17:58:54Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200221.bufr,1,,2026-08-03T17:58:58Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200219.bufr,1,,2026-08-03T17:58:58Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200227.bufr,1,,2026-08-03T17:58:58Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200224.bufr,1,,2026-08-03T17:58:59Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200222.bufr,1,,2026-08-03T17:59:01Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200228.bufr,1,,2026-08-03T17:59:06Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200226.bufr,1,,2026-08-03T17:59:14Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200302.bufr,1,,2026-08-03T17:59:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200229.bufr,1,,2026-08-03T17:59:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200301.bufr,1,,2026-08-03T17:59:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200306.bufr,1,,2026-08-03T17:59:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200304.bufr,1,,2026-08-03T17:59:45Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200305.bufr,1,,2026-08-03T17:59:46Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200310.bufr,1,,2026-08-03T17:59:46Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200307.bufr,1,,2026-08-03T17:59:48Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200308.bufr,1,,2026-08-03T17:59:48Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200303.bufr,1,,2026-08-03T17:59:49Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200311.bufr,1,,2026-08-03T17:59:51Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200309.bufr,1,,2026-08-03T17:59:52Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200312.bufr,1,,2026-08-03T17:59:54Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200313.bufr,1,,2026-08-03T18:00:05Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200314.bufr,1,,2026-08-03T18:00:32Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200321.bufr,1,,2026-08-03T18:00:34Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200315.bufr,1,,2026-08-03T18:00:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200322.bufr,1,,2026-08-03T18:00:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200320.bufr,1,,2026-08-03T18:00:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200323.bufr,1,,2026-08-03T18:00:39Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200316.bufr,1,,2026-08-03T18:00:39Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200319.bufr,1,,2026-08-03T18:00:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200318.bufr,1,,2026-08-03T18:00:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200325.bufr,1,,2026-08-03T18:00:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200324.bufr,1,,2026-08-03T18:00:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200326.bufr,1,,2026-08-03T18:00:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200317.bufr,1,,2026-08-03T18:00:44Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200327.bufr,1,,2026-08-03T18:00:47Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200404.bufr,1,,2026-08-03T18:01:32Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200403.bufr,1,,2026-08-03T18:01:34Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200405.bufr,1,,2026-08-03T18:01:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200331.bufr,1,,2026-08-03T18:01:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200329.bufr,1,,2026-08-03T18:01:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200328.bufr,1,,2026-08-03T18:01:37Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200401.bufr,1,,2026-08-03T18:01:39Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200408.bufr,1,,2026-08-03T18:01:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200409.bufr,1,,2026-08-03T18:01:40Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200410.bufr,1,,2026-08-03T18:01:41Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200402.bufr,1,,2026-08-03T18:01:42Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200407.bufr,1,,2026-08-03T18:01:43Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200330.bufr,1,,2026-08-03T18:01:50Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200406.bufr,1,,2026-08-03T18:01:50Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200415.bufr,1,,2026-08-03T18:02:25Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200419.bufr,1,,2026-08-03T18:02:26Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200411.bufr,1,,2026-08-03T18:02:26Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200412.bufr,1,,2026-08-03T18:02:27Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200418.bufr,1,,2026-08-03T18:02:28Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200417.bufr,1,,2026-08-03T18:02:30Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200421.bufr,1,,2026-08-03T18:02:31Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200416.bufr,1,,2026-08-03T18:02:34Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200423.bufr,1,,2026-08-03T18:02:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200413.bufr,1,,2026-08-03T18:02:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200420.bufr,1,,2026-08-03T18:02:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200424.bufr,1,,2026-08-03T18:02:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200414.bufr,1,,2026-08-03T18:02:36Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200422.bufr,1,,2026-08-03T18:02:38Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200425.bufr,1,,2026-08-03T18:03:12Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200428.bufr,1,,2026-08-03T18:03:17Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200429.bufr,1,,2026-08-03T18:03:18Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200426.bufr,1,,2026-08-03T18:03:19Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200502.bufr,1,,2026-08-03T18:03:19Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200427.bufr,1,,2026-08-03T18:03:21Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200505.bufr,1,,2026-08-03T18:03:22Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200507.bufr,1,,2026-08-03T18:03:22Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200504.bufr,1,,2026-08-03T18:03:24Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200506.bufr,1,,2026-08-03T18:03:26Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200503.bufr,1,,2026-08-03T18:03:27Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200501.bufr,1,,2026-08-03T18:03:27Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200430.bufr,1,,2026-08-03T18:03:31Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200509.bufr,1,,2026-08-03T18:03:35Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200510.bufr,1,,2026-08-03T18:03:56Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200512.bufr,1,,2026-08-03T18:04:05Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200514.bufr,1,,2026-08-03T18:04:05Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200513.bufr,1,,2026-08-03T18:04:07Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200511.bufr,1,,2026-08-03T18:04:11Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200520.bufr,1,,2026-08-03T18:04:13Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200516.bufr,1,,2026-08-03T18:04:14Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200517.bufr,1,,2026-08-03T18:04:15Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200521.bufr,1,,2026-08-03T18:04:15Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200515.bufr,1,,2026-08-03T18:04:16Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200518.bufr,1,,2026-08-03T18:04:17Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200519.bufr,1,,2026-08-03T18:04:18Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200522.bufr,1,,2026-08-03T18:04:19Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200523.bufr,1,,2026-08-03T18:04:21Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200604.bufr,1,,2026-08-03T18:05:03Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200531.bufr,1,,2026-08-03T18:05:08Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200529.bufr,1,,2026-08-03T18:05:09Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200603.bufr,1,,2026-08-03T18:05:11Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200605.bufr,1,,2026-08-03T18:05:11Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200528.bufr,1,,2026-08-03T18:05:11Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200606.bufr,1,,2026-08-03T18:05:12Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200530.bufr,1,,2026-08-03T18:05:12Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200526.bufr,1,,2026-08-03T18:05:12Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200524.bufr,1,,2026-08-03T18:05:13Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200601.bufr,1,,2026-08-03T18:05:14Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200602.bufr,1,,2026-08-03T18:05:15Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200527.bufr,1,,2026-08-03T18:05:16Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200525.bufr,1,,2026-08-03T18:05:18Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200607.bufr,1,,2026-08-03T18:05:56Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200609.bufr,1,,2026-08-03T18:05:56Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200614.bufr,1,,2026-08-03T18:05:57Z
C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\bufr_алдан\2020\gdas.adpupa.t12z.20200608.bufr,1,,2026-08-03T18:05:59Z
